participant_id,item_id,trial_order,phase_id,stimulus,condition,response,accuracy,rt
31,24442,24901,50,vernof,nonword,nonword,1,499
31,19084,24902,50,schapet,nonword,nonword,1,437
31,25572,24943,50,voogmee,nonword,nonword,1,599
31,27014,24783,50,meinde,nonword,nonword,1,571
31,6034,24824,50,twaatje,nonword,nonword,1,564
31,14864,24785,50,tug,nonword,nonword,1,542
31,19268,24907,50,schorf,nonword,nonword,1,618
31,7434,25151,50,gedeed,nonword,nonword,1,591
31,4032,24788,50,detime,nonword,nonword,1,827
31,17894,24789,50,raerns,nonword,nonword,1,1152
31,8580,24790,50,denden,nonword,nonword,1,680
31,1712,24912,50,bemeekt,nonword,nonword,1,551
31,13194,25074,50,doeder,nonword,nonword,1,709
31,26176,24793,50,dalscho,nonword,nonword,1,600
31,15968,25158,50,ormaat,nonword,nonword,1,605
31,21448,24795,50,stalblachts,nonword,nonword,1,581
31,14148,24796,50,dokka,nonword,nonword,1,468
31,25288,24918,50,bloeven,nonword,nonword,1,577
31,18452,24798,50,roeimaat,nonword,nonword,1,566
31,11708,25163,50,rapje,nonword,nonword,1,794
31,6676,24961,50,gekwenst,nonword,nonword,1,779
31,2370,24801,50,lanten,nonword,nonword,1,503
31,9236,25166,50,soela,nonword,nonword,1,472
31,15928,24924,50,olkrand,nonword,nonword,1,585
31,3994,24804,50,vonnen,nonword,nonword,1,516
31,17220,24805,50,pintaal,nonword,nonword,1,550
31,2430,25048,50,boets,nonword,nonword,1,806
31,3482,25049,50,conferp,nonword,nonword,1,572
31,738,24808,50,bap,nonword,nonword,1,511
31,13120,24809,50,heefden,nonword,nonword,1,NA
31,3028,25174,50,lietens,nonword,nonword,1,572
31,22616,24932,50,zabels,nonword,nonword,1,738
31,24454,24933,50,verzwaaid,nonword,nonword,1,1082
31,11100,24813,50,spoertjes,nonword,nonword,1,912
31,6782,24814,50,gebesk,nonword,nonword,1,704
31,12662,25057,50,larmbaam,nonword,nonword,1,894
31,1908,24977,50,prad,nonword,nonword,1,773
31,26968,24951,50,megen,nonword,nonword,1,878
31,25444,24818,50,voetstad,nonword,word,0,NA
31,4658,24940,50,mouches,nonword,nonword,1,596
31,14354,25062,50,doutje,nonword,nonword,1,595
31,14132,24821,50,meidienst,nonword,nonword,1,572
31,6488,25063,50,gehaan,nonword,nonword,1,625
31,18950,24984,50,sandpick,nonword,nonword,1,697
31,19790,24864,50,schork,nonword,nonword,1,957
31,23792,24825,50,zossen,nonword,nonword,1,531
31,2546,24826,50,hietje,nonword,nonword,1,452
31,13240,25191,50,hiesters,nonword,nonword,1,604
31,15354,24828,50,noostvee,nonword,nonword,1,462
31,15554,24869,50,okgraan,nonword,nonword,1,630
31,18738,24843,50,kufje,nonword,nonword,1,568
31,16282,24952,50,desseert,nonword,nonword,1,624
31,24554,25073,50,verveed,nonword,nonword,1,966
31,908,25197,50,bolket,nonword,nonword,1,710
31,21916,24834,50,stuilen,nonword,nonword,1,858
31,5172,24956,50,wrangmom,nonword,nonword,1,798
31,18860,24836,50,disten,nonword,nonword,1,622
31,1518,24877,50,butten,nonword,nonword,1,675
31,22790,24838,50,pogels,nonword,nonword,1,494
31,20362,24839,50,draatjes,nonword,nonword,1,496
31,1294,24880,50,beverst,nonword,nonword,1,511
31,25226,24962,50,vloogt,nonword,nonword,1,866
31,21830,24882,50,stuimen,nonword,nonword,1,NA
31,28082,25138,50,zwemstaak,nonword,nonword,1,480
31,15708,24844,50,ontgreen,nonword,nonword,1,518
31,18384,24845,50,donse,nonword,nonword,1,504
31,15988,24846,50,arsen,nonword,nonword,1,442
31,16938,24968,50,blinzen,nonword,nonword,1,652
31,17508,24848,50,zwoeien,nonword,nonword,1,592
31,25932,24849,50,vuis,nonword,nonword,1,765
31,5120,24971,50,mitje,nonword,nonword,1,543
31,4902,24972,50,drons,nonword,nonword,1,447
31,21394,25013,50,steelsmacht,nonword,nonword,1,706
31,15398,24974,50,sallen,nonword,nonword,1,530
31,10194,24854,50,jompje,nonword,nonword,1,475
31,10038,24895,50,joestvriend,nonword,nonword,1,545
31,4152,25030,50,roenstig,nonword,nonword,1,879
31,21346,25152,50,staam,nonword,nonword,1,716
31,9514,24979,50,homrel,nonword,nonword,1,627
31,16276,25101,50,paslaart,nonword,nonword,1,695
31,14300,25102,50,mevlunt,nonword,nonword,1,497
31,15622,25022,50,onschort,nonword,nonword,1,556
31,20570,24996,50,zwee,nonword,nonword,1,714
31,23442,24903,50,plippen,nonword,nonword,1,489
31,16056,25105,50,vaalden,nonword,nonword,1,699
31,13844,24986,50,mab,nonword,nonword,1,516
31,19444,24866,50,stroen,nonword,nonword,1,562
31,24292,25028,50,vastje,nonword,nonword,1,1056
31,9968,24908,50,jom,nonword,nonword,1,471
31,23282,24922,50,toor,nonword,nonword,1,641
31,5976,25004,50,knes,nonword,nonword,1,637
31,8322,25005,50,groos,nonword,nonword,1,760
31,15094,24885,50,goger,nonword,nonword,1,573
31,25072,24994,50,vits,nonword,nonword,1,565
31,16372,24995,50,pâloes,nonword,nonword,1,388
31,27492,24888,50,tusjes,nonword,nonword,1,645
31,9674,24916,50,hosje,nonword,nonword,1,528
31,9780,25159,50,izag,nonword,nonword,1,555
31,13658,24999,50,hutchen,nonword,nonword,1,898
31,27212,24879,50,zeintje,nonword,nonword,1,509
31,15318,25041,50,fellen,nonword,word,0,NA
31,26680,25082,50,hemens,nonword,nonword,1,631
31,25930,24935,50,vruchtbloes,nonword,nonword,1,503
31,16102,25178,50,pabt,nonword,nonword,1,584
31,11322,25044,50,snoelde,nonword,nonword,1,851
31,17966,25125,50,midder,nonword,nonword,1,546
31,1148,24886,50,behoel,nonword,nonword,1,491
31,16272,25008,50,vesje,nonword,nonword,1,527
31,24210,25035,50,veep,nonword,nonword,1,708
31,20514,24969,50,kweesjes,nonword,nonword,1,488
31,8506,24890,50,hankoor,nonword,nonword,1,510
31,7674,24931,50,wronsen,nonword,nonword,1,497
31,4786,25093,50,brimpel,nonword,nonword,1,674
31,13922,25054,50,mankiers,nonword,nonword,1,749
31,24628,25015,50,verknoetst,nonword,nonword,1,540
31,25928,24948,50,snichtjes,nonword,nonword,1,500
31,26750,24949,50,loeden,nonword,nonword,1,1141
31,16206,25029,50,posjes,nonword,nonword,1,826
31,24428,25003,50,volfde,nonword,nonword,1,841
31,8668,24899,50,baver,nonword,nonword,1,640
31,23768,24900,50,tiven,nonword,nonword,1,459
31,17496,25007,50,prosact,nonword,nonword,1,577
31,21910,24915,50,bloertje,nonword,nonword,1,643
31,4220,25064,50,moeen,nonword,nonword,1,430
31,20548,25024,50,frikte,nonword,nonword,1,731
31,19604,24945,50,scheuben,nonword,nonword,1,693
31,532,24946,50,elmpjes,nonword,nonword,1,574
31,2556,24947,50,beesden,nonword,nonword,1,781
31,2432,25122,50,baartlui,nonword,nonword,1,864
31,14090,24975,50,raartjes,nonword,nonword,1,1059
31,20908,25189,50,spees,nonword,nonword,1,548
31,25800,25089,50,pletig,nonword,nonword,1,1064
31,11372,25046,50,vrabbel,nonword,nonword,1,636
31,22188,24926,50,stroosden,nonword,nonword,1,482
31,9486,25182,50,wepend,nonword,nonword,1,709
31,21670,25040,50,starmen,nonword,nonword,1,693
31,17846,25036,50,konken,nonword,nonword,1,637
31,3810,25037,50,wopper,nonword,nonword,1,489
31,18856,25039,50,rinkbank,nonword,nonword,1,766
31,19056,25081,50,schuitser,nonword,nonword,1,702
31,578,24960,50,akkent,nonword,nonword,1,539
31,14100,24934,50,moetsal,nonword,nonword,1,469
31,1536,25149,50,bedraar,nonword,nonword,1,581
31,19348,25092,50,scheusen,nonword,nonword,1,580
31,11976,24954,50,plogen,nonword,nonword,1,536
31,18418,25165,50,kabben,nonword,nonword,1,NA
31,25624,24939,50,voormier,nonword,nonword,1,832
31,5840,25162,50,foensen,nonword,nonword,1,538
31,15388,25052,50,nie,nonword,nonword,1,580
31,15748,25009,50,ontdiet,nonword,nonword,1,559
31,2770,25051,50,drooste,nonword,nonword,1,632
31,9246,25124,50,loest,nonword,nonword,1,531
31,5392,25185,50,oette,nonword,nonword,1,518
31,2458,25173,50,bolg,nonword,nonword,1,1124
31,9344,25188,50,kinden,nonword,nonword,1,582
31,27908,25000,50,pijgend,nonword,nonword,1,517
31,27364,25095,50,teestang,nonword,nonword,1,508
31,21216,25047,50,spleken,nonword,nonword,1,599
31,17732,25196,50,maam,nonword,nonword,1,950
31,18130,25129,50,donners,nonword,nonword,1,589
31,15634,25115,50,ontplik,nonword,nonword,1,469
31,16178,24985,50,vinters,nonword,nonword,1,531
31,4528,25160,50,duip,nonword,nonword,1,522
31,26664,25130,50,datten,nonword,nonword,1,556
31,9222,25060,50,loen,nonword,nonword,1,545
31,14768,25172,50,mont,nonword,nonword,1,1082
31,13217,24792,50,lijkt,word,word,1,1186
31,15355,24898,50,noorse,word,word,1,811
31,24417,24702,50,vergaan,word,word,1,748
31,21943,24871,50,stokbrood,word,word,1,979
31,22647,24911,50,tam,word,word,1,501
31,21595,24823,50,steeltje,word,word,1,432
31,18885,24861,50,saai,word,word,1,576
31,6101,24776,50,formeel,word,word,1,463
31,20713,24872,50,soepel,word,word,1,609
31,16261,24938,50,partners,word,word,1,528
31,13761,24913,50,maandjes,word,word,1,630
31,17411,24711,50,prille,word,word,1,580
31,2477,24937,50,borstje,word,word,1,810
31,2831,24906,50,broekrok,word,nonword,0,NA
31,4519,24876,50,doofpot,word,word,1,646
31,21579,24736,50,steek,word,word,1,483
31,23081,24870,50,tilde,word,nonword,0,NA
31,3213,24950,50,cement,word,word,1,NA
31,3413,24777,50,cocktails,word,word,1,514
31,16795,24791,50,planter,word,word,1,929
31,1913,24966,50,bladzij,word,word,1,478
31,24115,24862,50,vandaar,word,word,1,525
31,17119,24830,50,pony,word,word,1,460
31,19945,24768,50,sfeer,word,word,1,476
31,17369,24837,50,prieel,word,nonword,0,NA
31,28091,24958,50,zwemt,word,word,1,509
31,5007,24852,50,duiden,word,word,1,531
31,22057,24893,50,stopt,word,word,1,769
31,20797,24721,50,sounds,word,nonword,0,NA
31,23009,24816,50,tientje,word,word,1,668
31,26315,24855,50,weekblad,word,word,1,477
31,14729,24856,50,mora,word,nonword,0,NA
31,73,24965,50,aanslag,word,word,1,626
31,10957,24858,50,klauwtjes,word,word,1,755
31,25505,24820,50,volksmond,word,word,1,508
31,25259,24781,50,vloeibaar,word,word,1,642
31,8601,24982,50,handvol,word,word,1,622
31,7805,24983,50,goeddeels,word,nonword,0,NA
31,26313,24784,50,week,word,word,1,458
31,26299,24905,50,weeë,word,nonword,0,NA
31,23881,24865,50,uiltjes,word,word,1,NA
31,3675,24746,50,daarnet,word,word,1,558
31,17651,24841,50,pupil,word,word,1,819
31,19311,24708,50,schetste,word,word,1,604
31,23651,24990,50,trouwste,word,word,1,748
31,2605,24857,50,braadpan,word,word,1,764
31,7121,24992,50,geroep,word,word,1,426
31,5793,24993,50,feit,word,word,1,399
31,15215,24739,50,nietig,word,word,1,571
31,8159,24955,50,griste,word,word,1,793
31,23963,24714,50,urgent,word,word,1,886
31,27679,24957,50,zochten,word,word,1,724
31,11847,24998,50,kraakten,word,word,1,714
31,7583,24959,50,gierden,word,nonword,0,NA
31,17837,24800,50,rang,word,word,1,488
31,3177,24734,50,carré,word,word,1,559
31,5497,25002,50,ere,word,word,1,469
31,8213,24842,50,groeten,word,word,1,568
31,17259,24991,50,pover,word,word,1,787
31,3615,24763,50,cursors,word,word,1,NA
31,10641,25006,50,kern,word,word,1,528
31,9693,24806,50,hymnen,word,word,1,662
31,19755,24807,50,schuim,word,word,1,994
31,3769,24929,50,dandy,word,nonword,0,NA
31,6523,24970,50,gebouw,word,word,1,826
31,18949,24770,50,sandwich,word,word,1,450
31,27575,24811,50,ziertje,word,nonword,0,NA
31,2403,24973,50,boon,word,word,1,531
31,21183,25014,50,sporter,word,word,1,NA
31,5605,24894,50,estheet,word,nonword,0,NA
31,21367,25016,50,staand,word,word,1,396
31,1661,24896,50,beweerd,word,word,1,609
31,18021,25018,50,refters,word,nonword,0,NA
31,3437,25019,50,colberts,word,nonword,0,NA
31,17203,24859,50,porties,word,word,1,826
31,27161,25021,50,wulpse,word,word,1,590
31,12925,24780,50,lelijk,word,word,1,412
31,17667,25023,50,puur,word,word,1,555
31,3857,24904,50,dealer,word,word,1,651
31,23837,25025,50,twijg,word,word,1,1108
31,21969,25026,50,stolp,word,word,1,636
31,9811,24987,50,incluis,word,nonword,0,NA
31,10091,24868,50,jon,word,nonword,0,NA
31,6103,24989,50,fornuis,word,word,1,774
31,22067,24909,50,storing,word,word,1,587
31,7371,24910,50,geurden,word,word,1,649
31,10821,25032,50,kindje,word,word,1,480
31,4823,25033,50,driften,word,word,1,496
31,23299,25034,50,toontje,word,word,1,498
31,27783,24753,50,zong,word,word,1,509
31,24599,24875,50,vermits,word,word,1,650
31,20141,24997,50,slachten,word,word,1,788
31,24025,24917,50,vaatdoek,word,word,1,511
31,26413,24757,50,wei,word,word,1,404
31,22537,24919,50,surfers,word,word,1,640
31,16237,24881,50,paring,word,nonword,0,NA
31,22101,25042,50,stoten,word,word,1,823
31,16435,25043,50,pelsje,word,word,1,748
31,27571,24803,50,zieners,word,word,1,1118
31,2665,25045,50,brandkraan,word,nonword,0,NA
31,13273,24925,50,link,word,word,1,664
31,1181,24967,50,beitel,word,word,1,657
31,15607,24927,50,onmacht,word,word,1,534
31,24551,24928,50,verlegd,word,word,1,613
31,26725,25010,50,wierpen,word,word,1,750
31,5731,25011,50,farmer,word,word,1,NA
31,14655,24891,50,mond,word,word,1,543
31,21751,24771,50,steunde,word,word,1,534
31,22955,24812,50,thee,word,word,1,510
31,1611,25055,50,bevel,word,word,1,933
31,3023,25056,50,buit,word,word,1,1110
31,22401,24815,50,studies,word,word,1,507
31,14405,25058,50,milder,word,word,1,672
31,4647,25059,50,dot,word,nonword,0,NA
31,14943,25020,50,naampjes,word,word,1,475
31,19647,24819,50,schreeuw,word,word,1,572
31,8299,24941,50,groottes,word,word,1,642
31,2849,24942,50,brokjes,word,word,1,702
31,15207,24944,50,nieren,word,word,1,566
31,11985,25065,50,kreng,word,word,1,594
31,4175,25066,50,diepgaand,word,word,1,592
31,10977,25027,50,kleedden,word,word,1,761
31,25119,24867,50,vitaal,word,word,1,817
31,16137,24705,50,palm,word,word,1,459
31,19079,24706,50,schaft,word,nonword,0,NA
31,18413,24707,50,rivier,word,word,1,441
31,11609,25072,50,konings,word,word,1,717
31,27973,24831,50,zwaan,word,word,1,NA
31,8687,24953,50,harsen,word,word,1,668
31,3113,24914,50,buurvrouw,word,word,1,531
31,8185,25076,50,groenen,word,nonword,0,NA
31,6833,25077,50,geknoeid,word,word,1,559
31,4133,25078,50,dienblad,word,word,1,591
31,27765,24715,50,zonde,word,word,1,488
31,23019,25080,50,tiet,word,nonword,0,NA
31,6851,24921,50,gekreun,word,word,1,695
31,5481,24719,50,enzym,word,nonword,0,NA
31,20695,25083,50,snuivend,word,word,1,803
31,23557,24964,50,troebel,word,word,1,579
31,17133,25085,50,pool,word,word,1,593
31,137,25086,50,aars,word,word,1,495
31,6843,25087,50,gekost,word,word,1,482
31,8051,25088,50,grensde,word,word,1,484
31,11959,24847,50,kreeft,word,word,1,477
31,581,25050,50,augurk,word,word,1,619
31,25339,24727,50,vlugge,word,word,1,401
31,7135,24850,50,gerucht,word,word,1,533
31,23505,25053,50,trekkers,word,word,1,675
31,475,24730,50,anti,word,word,1,426
31,6437,24853,50,garens,word,nonword,0,NA
31,13209,24732,50,lijk,word,word,1,466
31,9329,24733,50,hommel,word,word,1,678
31,26869,25098,50,windhoos,word,word,1,713
31,3937,24978,50,dekkend,word,word,1,780
31,14743,25100,50,morgens,word,word,1,835
31,16821,24980,50,plastics,word,word,1,799
31,6121,24860,50,foto,word,word,1,527
31,7817,25103,50,goedschiks,word,word,1,1026
31,15583,25104,50,ondeugd,word,word,1,623
31,20237,24863,50,sletten,word,word,1,590
31,22687,24742,50,tante,word,word,1,541
31,20947,24743,50,speertjes,word,word,1,750
31,18721,25108,50,rozig,word,nonword,0,NA
31,23265,24988,50,tonics,word,nonword,0,NA
31,5507,25110,50,erfrecht,word,word,1,670
31,19369,24747,50,schijnsels,word,nonword,0,NA
31,1237,24748,50,bel,word,word,1,557
31,12783,24749,50,leek,word,word,1,652
31,19693,25114,50,schrijven,word,word,1,1099
31,8379,24752,50,haaf,word,nonword,0,NA
31,1109,25116,50,begeerd,word,nonword,0,NA
31,19543,25117,50,schoonzoon,word,word,1,445
31,2557,24754,50,bouwen,word,word,1,654
31,20353,24755,50,sloom,word,word,1,633
31,20449,25120,50,smalend,word,word,1,1153
31,5211,25121,50,ebde,word,word,1,744
31,25981,25001,50,vuurden,word,word,1,616
31,25531,24759,50,volte,word,nonword,0,NA
31,13479,24963,50,loopgraaf,word,word,1,980
31,22641,24762,50,talk,word,word,1,476
31,20003,25126,50,si,word,word,1,1139
31,11673,25127,50,koor,word,word,1,507
31,2089,25128,50,bloesems,word,word,1,908
31,7687,24887,50,glazig,word,word,1,749
31,7519,24726,50,gezag,word,word,1,496
31,17819,25131,50,rampspoed,word,word,1,810
31,10987,25132,50,kleefden,word,word,1,623
31,7177,24851,50,geschopt,word,word,1,580
31,14661,25134,50,mondhoek,word,word,1,661
31,9651,25135,50,humeur,word,word,1,783
31,19135,24772,50,schatten,word,word,1,534
31,21717,24773,50,sterken,word,word,1,470
31,12521,25017,50,lachend,word,word,1,418
31,24085,24775,50,vallei,word,word,1,560
31,9849,25140,50,inktvis,word,word,1,649
31,10227,25141,50,kaarsjes,word,word,1,981
31,17793,24778,50,raken,word,word,1,739
31,18459,25143,50,roeiers,word,word,1,737
31,9269,25144,50,hoezo,word,word,1,695
31,7591,25145,50,gierst,word,word,1,NA
31,3321,25146,50,circuits,word,word,1,736
31,22117,25147,50,straalt,word,word,1,472
31,21763,25148,50,steuntje,word,word,1,699
31,16975,24786,50,pluk,word,word,1,846
31,8073,25150,50,griek,word,word,1,676
31,25021,24787,50,vijlen,word,word,1,690
31,22345,25031,50,stroompjes,word,word,1,578
31,16117,25153,50,pakte,word,word,1,549
31,23005,25154,50,tieners,word,word,1,565
31,23625,25155,50,trossen,word,nonword,0,NA
31,20977,25156,50,spelers,word,word,1,503
31,15871,25157,50,opdat,word,word,1,457
31,14965,24794,50,nachtdienst,word,word,1,566
31,20953,25038,50,speetjes,word,nonword,0,NA
31,12881,24797,50,leidden,word,word,1,552
31,22161,25161,50,stralen,word,word,1,588
31,23205,24920,50,toetssteen,word,word,1,652
31,22259,24799,50,strijder,word,word,1,518
31,4405,25164,50,dolblij,word,word,1,1152
31,743,24923,50,balen,word,word,1,621
31,5643,24802,50,euvels,word,nonword,0,NA
31,14649,25167,50,mommen,word,nonword,0,NA
31,16213,25168,50,pappie,word,word,1,1097
31,18095,25169,50,rekruut,word,word,1,675
31,4003,25170,50,derde,word,word,1,477
31,14813,25171,50,muesli,word,word,1,704
31,8231,24930,50,gromde,word,word,1,561
31,20479,24769,50,smeken,word,word,1,845
31,8991,24810,50,herken,word,nonword,0,NA
31,3655,25175,50,daaraan,word,word,1,572
31,24227,25176,50,veertje,word,word,1,490
31,4667,25177,50,dozen,word,word,1,552
31,3715,24936,50,daggen,word,nonword,0,NA
31,13963,25179,50,markten,word,word,1,1063
31,7387,25180,50,gevaar,word,word,1,497
31,2113,25181,50,blonde,word,word,1,515
31,20451,25061,50,smalle,word,word,1,480
31,11811,25183,50,koud,word,word,1,814
31,5033,25184,50,duiker,word,word,1,467
31,14293,24822,50,metro,word,word,1,444
31,1093,25186,50,beet,word,word,1,456
31,14771,25187,50,mot,word,word,1,683
31,11103,24703,50,kliffen,word,nonword,0,NA
31,17553,24704,50,pruis,word,nonword,0,NA
31,13411,25190,50,lokten,word,word,1,660
31,8745,24827,50,hechten,word,word,1,792
31,24655,25192,50,vers,word,word,1,586
31,18681,24829,50,rotsvast,word,word,1,656
31,21665,25194,50,stemde,word,word,1,1123
31,22993,25195,50,tics,word,word,1,971
31,24801,25075,50,veruit,word,word,1,830
31,9821,24833,50,ineen,word,word,1,771
31,27061,25198,50,worpen,word,nonword,0,NA
31,20769,25199,50,sonar,word,word,1,1207
31,10189,25200,50,jurk,word,word,1,731
32,28174,24814,50,knillen,nonword,nonword,1,1148
32,4672,24946,50,drood,nonword,nonword,1,715
32,18666,24959,50,rompig,nonword,nonword,1,843
32,648,24785,50,boostjes,nonword,nonword,1,408
32,18204,24879,50,revort,nonword,nonword,1,1154
32,17572,24731,50,piwer,nonword,nonword,1,740
32,3562,24750,50,vrouche,nonword,nonword,1,561
32,9268,24747,50,loenen,nonword,nonword,1,863
32,25630,24714,50,waarman,nonword,nonword,1,629
32,24722,24819,50,verdruit,nonword,nonword,1,593
32,4850,24848,50,drits,nonword,nonword,1,828
32,5592,24854,50,eksen,nonword,nonword,1,975
32,23000,24812,50,zeunden,nonword,nonword,1,757
32,14412,24865,50,mobjard,nonword,nonword,1,620
32,878,24784,50,harme,nonword,nonword,1,819
32,2848,24932,50,trikje,nonword,nonword,1,835
32,20808,24881,50,sabjets,nonword,nonword,1,730
32,18658,24732,50,rosdaaf,nonword,nonword,1,636
32,25226,24975,50,vloogt,nonword,nonword,1,NA
32,16440,24762,50,pernen,nonword,nonword,1,602
32,1164,24893,50,beheeld,nonword,nonword,1,850
32,14292,24791,50,kepra,nonword,nonword,1,592
32,426,24886,50,alvier,nonword,nonword,1,805
32,15028,24712,50,naspoek,nonword,nonword,1,529
32,4102,24888,50,ruchter,nonword,nonword,1,731
32,27818,24744,50,zaans,nonword,nonword,1,483
32,27490,24904,50,tosje,nonword,nonword,1,585
32,17060,24850,50,pampte,nonword,word,0,NA
32,2782,24743,50,trullen,nonword,nonword,1,696
32,25384,24986,50,voemhoord,nonword,nonword,1,522
32,1752,24866,50,biendruk,nonword,nonword,1,1321
32,15888,24746,50,asgaan,nonword,nonword,1,611
32,9708,24936,50,eiter,nonword,nonword,1,733
32,9028,24790,50,mose,nonword,nonword,1,577
32,27324,24898,50,tevla's,nonword,nonword,1,629
32,12266,24992,50,riesen,nonword,nonword,1,507
32,10270,24980,50,leders,nonword,nonword,1,1300
32,12646,24873,50,bonge,nonword,nonword,1,884
32,1568,24835,50,betralt,nonword,nonword,1,780
32,12420,24741,50,smoekte,nonword,nonword,1,707
32,26154,24944,50,dolker,nonword,nonword,1,721
32,20846,24837,50,grinnen,nonword,nonword,1,999
32,7638,24757,50,ninpeng,nonword,nonword,1,635
32,12138,24840,50,spieer,nonword,nonword,1,1148
32,3806,24921,50,vinsten,nonword,nonword,1,635
32,21116,25002,50,chrotsing,nonword,nonword,1,597
32,27126,24937,50,glijft,nonword,nonword,1,1190
32,12540,24991,50,leter,nonword,nonword,1,838
32,13328,24724,50,lilangs,nonword,nonword,1,602
32,5896,24966,50,fipts,nonword,nonword,1,607
32,20754,25007,50,foro,nonword,nonword,1,565
32,26506,25008,50,rande,nonword,word,0,NA
32,18582,24969,50,rons,nonword,nonword,1,684
32,2702,24877,50,dreek,nonword,nonword,1,1309
32,27834,25011,50,tolgend,nonword,nonword,1,649
32,11578,24851,50,dozend,nonword,word,0,NA
32,10672,24933,50,rotels,nonword,nonword,1,744
32,20900,25014,50,kreed,nonword,nonword,1,558
32,2532,25015,50,bouillet,nonword,nonword,1,493
32,10918,24721,50,spap,nonword,nonword,1,577
32,14606,25017,50,kiesten,nonword,nonword,1,544
32,5600,25018,50,engen,nonword,nonword,1,560
32,10466,24778,50,hesteel,nonword,nonword,1,568
32,1172,24899,50,behach,nonword,nonword,1,562
32,21138,24981,50,dreken,nonword,nonword,1,805
32,5478,24902,50,enstij,nonword,nonword,1,484
32,4794,25023,50,dreur,nonword,nonword,1,653
32,19604,24742,50,scheuben,nonword,nonword,1,620
32,13362,25025,50,laalde,nonword,nonword,1,997
32,28118,25026,50,vlermers,nonword,nonword,1,723
32,19774,24906,50,schulk,nonword,nonword,1,667
32,28004,25028,50,prasjes,nonword,nonword,1,1177
32,25402,24895,50,moelde,nonword,nonword,1,1077
32,13106,24869,50,lidmaard,nonword,nonword,1,1034
32,6502,25031,50,gebeept,nonword,nonword,1,874
32,5686,25032,50,fuilt,nonword,nonword,1,877
32,17194,24751,50,pakti,nonword,nonword,1,496
32,4056,25034,50,peun,nonword,nonword,1,NA
32,9094,24995,50,hierpien,nonword,nonword,1,1098
32,26064,24956,50,meerheid,nonword,word,0,NA
32,9328,24796,50,hokes,nonword,nonword,1,476
32,12720,24998,50,hatef,nonword,nonword,1,919
32,2008,25039,50,prokken,nonword,nonword,1,503
32,13712,25000,50,maags,nonword,nonword,1,1174
32,18134,24961,50,merte,nonword,nonword,1,900
32,16430,25042,50,perplim,nonword,nonword,1,552
32,1514,24761,50,bestaft,nonword,word,0,NA
32,6384,24883,50,garip,nonword,nonword,1,680
32,20182,25005,50,bralend,nonword,nonword,1,713
32,25270,24804,50,knaaiend,nonword,nonword,1,1037
32,12446,25047,50,snuike,nonword,nonword,1,695
32,290,24927,50,atgal,nonword,nonword,1,562
32,4384,25009,50,kuffen,nonword,nonword,1,1120
32,948,24930,50,banon,nonword,nonword,1,922
32,24240,25051,50,vem,nonword,nonword,1,591
32,10214,25012,50,raal,nonword,nonword,1,597
32,12338,24973,50,wosten,nonword,nonword,1,991
32,1010,25054,50,bedreedt,nonword,word,0,NA
32,12984,24934,50,lotte,nonword,nonword,1,592
32,18194,25056,50,meune,nonword,nonword,1,509
32,834,25057,50,bankeert,nonword,word,0,NA
32,8936,25058,50,bezels,nonword,nonword,1,737
32,23892,24858,50,ieterds,nonword,nonword,1,640
32,2084,24939,50,blaams,nonword,nonword,1,763
32,17070,24940,50,tekken,nonword,nonword,1,931
32,2266,24780,50,bijven,nonword,word,0,NA
32,16410,24942,50,peignams,nonword,nonword,1,931
32,20676,25064,50,snerven,nonword,nonword,1,952
32,7332,25065,50,getord,nonword,nonword,1,519
32,16706,24703,50,lit,nonword,nonword,1,682
32,5412,25067,50,emters,nonword,nonword,1,618
32,25242,24704,50,zwijt,nonword,word,0,NA
32,5314,24989,50,oolzaal,nonword,nonword,1,592
32,24864,25070,50,verdand,nonword,nonword,1,861
32,1332,24950,50,beaasd,nonword,nonword,1,548
32,21012,24951,50,kleiren,nonword,nonword,1,900
32,17484,25033,50,pluffen,nonword,nonword,1,911
32,20050,25074,50,siloep,nonword,nonword,1,1136
32,18228,25075,50,kuchels,nonword,nonword,1,1336
32,10498,24915,50,kijkgom,nonword,nonword,1,567
32,7088,24713,50,geblukt,nonword,word,0,NA
32,1536,25038,50,bedraar,nonword,nonword,1,701
32,1818,24958,50,loetend,nonword,nonword,1,607
32,12278,24716,50,wuilen,nonword,nonword,1,1003
32,5304,24717,50,eerril,nonword,nonword,1,584
32,1436,24718,50,beschroom,nonword,nonword,1,NA
32,25130,24720,50,vrooien,nonword,nonword,1,611
32,17734,25084,50,moesde,nonword,nonword,1,656
32,314,25085,50,asts,nonword,nonword,1,827
32,24812,24723,50,vervaakt,nonword,nonword,1,653
32,7284,25087,50,gesteent,nonword,nonword,1,606
32,17590,25088,50,kui,nonword,nonword,1,779
32,22268,25089,50,stroofmacht,nonword,nonword,1,770
32,23710,24726,50,teft,nonword,nonword,1,529
32,20246,24970,50,treiren,nonword,nonword,1,790
32,19954,25092,50,whinxen,nonword,nonword,1,530
32,13610,25053,50,biee,nonword,nonword,1,512
32,26996,25094,50,dinde,nonword,nonword,1,NA
32,3276,25095,50,chelst,nonword,nonword,1,738
32,15928,25096,50,olkrand,nonword,nonword,1,891
32,50,24855,50,aannorst,nonword,nonword,1,861
32,24328,24856,50,verbrund,nonword,nonword,1,1105
32,6322,25019,50,gief,nonword,nonword,1,655
