experiment,participant_id,trial_id,trial_order,phase_id,stimulus_left,stimulus_right,response,response_side,condition_raw,device,age,gender,rt_measure
EXP2,3,exp2_t23,23,judgment,idiota,scimmia,scimmia,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t24,24,judgment,ottimismo,profumo,profumo,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t25,25,judgment,disprezzo,sorriso,sorriso,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t26,26,judgment,libreria,spazio,libreria,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t27,27,judgment,burro,tenero,burro,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t28,28,judgment,infedele,sposa,sposa,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t29,29,judgment,gatto,spaventato,gatto,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t30,30,judgment,scrivania,pensieroso,scrivania,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t31,31,judgment,statua,audace,statua,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t32,32,judgment,stanco,divano,divano,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t33,33,judgment,pentola,mente,pentola,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t34,34,judgment,febbre,pino,pino,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t35,35,judgment,prete,devoto,prete,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t36,36,judgment,vaso,gloria,vaso,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t37,37,judgment,asilo,motivo,asilo,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t38,38,judgment,ricatto,schiaffo,schiaffo,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t39,39,judgment,fastidio,naso,naso,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t40,40,judgment,caramella,melodia,caramella,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t41,41,judgment,montagna,codardo,montagna,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t42,42,judgment,poltrona,fiducia,poltrona,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t43,43,judgment,gomito,astio,gomito,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t44,44,judgment,dormire,paradiso,dormire,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t45,45,judgment,puzza,stufa,stufa,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t46,46,judgment,ispirato,geranio,geranio,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t47,47,judgment,giardino,salute,giardino,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t48,48,judgment,guarire,ospedale,ospedale,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t49,49,judgment,appetitoso,pizza,pizza,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t50,50,judgment,mobilita,gomma,gomma,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t51,51,judgment,vetro,giustizia,vetro,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t52,52,judgment,evidente,serbatoio,serbatoio,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t53,53,judgment,paletta,collisione,paletta,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t54,54,judgment,onore,vino,vino,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t55,55,judgment,sedile,agile,sedile,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t56,56,judgment,lavare,attivare,attivare,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t57,57,judgment,cappello,rovente,cappello,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t58,58,judgment,opzione,giacca,giacca,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t59,59,judgment,elegante,felpa,felpa,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t60,60,judgment,occhio,inganno,occhio,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t61,61,judgment,maglia,vincere,maglia,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t62,62,judgment,intimo,mistico,intimo,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t63,63,judgment,bocca,riverente,bocca,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t64,64,judgment,abito,solenne,abito,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t65,65,judgment,farfalla,fantasia,farfalla,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t66,66,judgment,poesia,penna,penna,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t67,67,judgment,eccellenza,diamante,diamante,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t68,68,judgment,tromba,potenza,tromba,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t69,69,judgment,grave,caviglia,caviglia,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t70,70,judgment,orecchio,disturbare,orecchio,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t71,71,judgment,freddo,cappotto,cappotto,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t72,72,judgment,facile,morbido,morbido,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t73,73,judgment,ostile,nuvoloso,nuvoloso,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t74,74,judgment,rosso,bicchiere,bicchiere,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t75,75,judgment,diavolo,prigione,prigione,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t76,76,judgment,grato,abbraccio,abbraccio,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t77,77,judgment,miracolo,applauso,applauso,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t78,78,judgment,caos,quaderno,quaderno,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t79,79,judgment,gattino,dettaglio,gattino,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t80,80,judgment,leggenda,scala,scala,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t81,81,judgment,musica,violino,violino,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t82,82,judgment,cane,cortese,cane,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t83,83,judgment,annoiato,mestolo,mestolo,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t84,84,judgment,maniaco,ossessione,maniaco,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t85,85,judgment,sfera,fase,sfera,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t86,86,judgment,lenire,ferite,ferite,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t87,87,judgment,specchio,spirito,specchio,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t88,88,judgment,corrotto,gonna,gonna,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t89,89,judgment,frigido,forcina,forcina,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t90,90,judgment,laureato,dio,laureato,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t91,91,judgment,finestra,triste,finestra,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t92,92,judgment,intelletto,idrante,intelletto,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t93,93,judgment,latte,fetore,latte,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t94,94,judgment,pugnale,fortuito,pugnale,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t95,95,judgment,rasoio,stritolare,rasoio,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t96,96,judgment,piatto,insipido,piatto,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t97,97,judgment,meraviglia,cornice,cornice,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t98,98,judgment,incidente,colpa,incidente,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t99,99,judgment,attico,modesto,attico,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t100,100,judgment,cavallo,arte,cavallo,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t101,101,judgment,coltello,demonio,coltello,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t102,102,judgment,carcere,pena,carcere,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t103,103,judgment,veloce,vespa,vespa,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t104,104,judgment,vittoria,ombrello,ombrello,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t105,105,judgment,paralisi,sedia,sedia,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t106,106,judgment,dollaro,utile,dollaro,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t107,107,judgment,aereo,allerta,aereo,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t108,108,judgment,muscoloso,debole,muscoloso,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t109,109,judgment,ulivo,ambizione,ulivo,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t110,110,judgment,giocattolo,insipido,giocattolo,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t111,111,judgment,elefante,innocente,elefante,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t112,112,judgment,insolente,vasca,vasca,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t113,113,judgment,immorale,attrezzo,attrezzo,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t114,114,judgment,genere,cioccolato,cioccolato,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t115,115,judgment,grezzo,barile,barile,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t116,116,judgment,dentista,fiducioso,dentista,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t117,117,judgment,precipizio,orrore,precipizio,left,2,mouse,21.0,F,keypress
EXP2,3,exp2_t118,118,judgment,causa,stomaco,stomaco,right,2,mouse,21.0,F,keypress
EXP2,3,exp2_t119,119,judgment,brutale,miele,miele,right,2,mouse,21.0,F,keypress
EXP2,4,exp2_t0,0,judgment,puzza,stufa,stufa,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t1,1,judgment,disprezzo,sorriso,sorriso,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t2,2,judgment,veloce,vespa,vespa,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t3,3,judgment,evidente,serbatoio,serbatoio,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t4,4,judgment,gattino,dettaglio,gattino,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t5,5,judgment,estasi,sughero,sughero,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t6,6,judgment,cane,cortese,cane,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t7,7,judgment,sfera,fase,sfera,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t8,8,judgment,pentola,mente,pentola,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t9,9,judgment,natale,albero,albero,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t10,10,judgment,ispirato,geranio,geranio,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t11,11,judgment,giardino,salute,giardino,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t12,12,judgment,scarafaggio,orribile,scarafaggio,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t13,13,judgment,insolente,vasca,vasca,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t14,14,judgment,lenire,ferite,ferite,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t15,15,judgment,umano,morale,umano,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t16,16,judgment,scrivania,pensieroso,scrivania,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t17,17,judgment,fetido,calza,calza,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t18,18,judgment,poltrona,fiducia,poltrona,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t19,19,judgment,lavare,attivare,lavare,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t20,20,judgment,sedile,agile,sedile,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t21,21,judgment,maniaco,ossessione,ossessione,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t22,22,judgment,grato,abbraccio,abbraccio,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t23,23,judgment,finestra,triste,finestra,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t24,24,judgment,rancido,insalata,insalata,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t25,25,judgment,pugnale,fortuito,pugnale,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t26,26,judgment,atletica,scarpa,scarpa,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t27,27,judgment,appetitoso,pizza,pizza,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t28,28,judgment,guarire,ospedale,ospedale,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t29,29,judgment,burro,tenero,burro,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t30,30,judgment,intelletto,idrante,idrante,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t31,31,judgment,vaso,gloria,vaso,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t32,32,judgment,gatto,spaventato,gatto,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t33,33,judgment,precipizio,orrore,precipizio,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t34,34,judgment,pianta,saggio,pianta,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t35,35,judgment,riparato,tenda,tenda,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t36,36,judgment,meraviglia,cornice,cornice,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t37,37,judgment,idiota,scimmia,scimmia,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t38,38,judgment,buio,balcone,balcone,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t39,39,judgment,elegante,felpa,felpa,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t40,40,judgment,mobilita,gomma,gomma,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t41,41,judgment,caos,quaderno,quaderno,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t42,42,judgment,abito,solenne,abito,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t43,43,judgment,facile,morbido,morbido,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t44,44,judgment,asilo,motivo,asilo,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t45,45,judgment,statua,audace,statua,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t46,46,judgment,frigido,forcina,forcina,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t47,47,judgment,paralisi,sedia,sedia,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t48,48,judgment,opzione,giacca,giacca,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t49,49,judgment,occhio,inganno,occhio,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t50,50,judgment,ostile,nuvoloso,nuvoloso,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t51,51,judgment,leggenda,scala,scala,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t52,52,judgment,caramella,melodia,caramella,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t53,53,judgment,farfalla,fantasia,farfalla,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t54,54,judgment,libreria,spazio,libreria,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t55,55,judgment,diavolo,prigione,prigione,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t56,56,judgment,elefante,innocente,elefante,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t57,57,judgment,vittoria,ombrello,ombrello,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t58,58,judgment,bicicletta,passione,bicicletta,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t59,59,judgment,freddo,cappotto,cappotto,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t60,60,judgment,dormire,paradiso,dormire,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t61,61,judgment,assediato,ferito,assediato,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t62,62,judgment,ottimismo,profumo,profumo,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t63,63,judgment,cavallo,arte,cavallo,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t64,64,judgment,onore,vino,vino,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t65,65,judgment,musica,violino,violino,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t66,66,judgment,lussuria,prateria,prateria,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t67,67,judgment,crepuscolo,orologio,orologio,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t68,68,judgment,tavolo,pressione,tavolo,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t69,69,judgment,genere,cioccolato,cioccolato,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t70,70,judgment,attico,modesto,attico,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t71,71,judgment,eccellenza,diamante,diamante,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t72,72,judgment,grave,caviglia,caviglia,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t73,73,judgment,specchio,spirito,specchio,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t74,74,judgment,poesia,penna,penna,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t75,75,judgment,tromba,potenza,tromba,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t76,76,judgment,aereo,allerta,aereo,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t77,77,judgment,grezzo,barile,barile,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t78,78,judgment,camera,cortesia,camera,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t79,79,judgment,coltello,demonio,coltello,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t80,80,judgment,orecchio,disturbare,orecchio,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t81,81,judgment,infedele,sposa,sposa,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t82,82,judgment,ulivo,ambizione,ulivo,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t83,83,judgment,magnifico,zanzara,zanzara,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t84,84,judgment,fastidio,naso,naso,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t85,85,judgment,piatto,insipido,piatto,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t86,86,judgment,brutale,miele,miele,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t87,87,judgment,bocca,riverente,bocca,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t88,88,judgment,deforme,tronco,tronco,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t89,89,judgment,stanco,divano,divano,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t90,90,judgment,miracolo,applauso,applauso,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t91,91,judgment,febbre,pino,pino,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t92,92,judgment,mercato,vantaggio,mercato,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t93,93,judgment,corrotto,gonna,gonna,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t94,94,judgment,intimo,mistico,intimo,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t95,95,judgment,gomito,astio,gomito,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t96,96,judgment,dollaro,utile,dollaro,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t97,97,judgment,prestigio,lusso,lusso,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t98,98,judgment,giocattolo,insipido,giocattolo,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t99,99,judgment,cappello,rovente,cappello,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t100,100,judgment,rasoio,stritolare,rasoio,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t101,101,judgment,maglia,vincere,maglia,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t102,102,judgment,immorale,attrezzo,attrezzo,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t103,103,judgment,laureato,dio,laureato,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t104,104,judgment,dono,perspicacia,dono,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t105,105,judgment,vetro,giustizia,vetro,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t106,106,judgment,muscoloso,debole,muscoloso,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t107,107,judgment,paletta,collisione,paletta,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t108,108,judgment,prete,devoto,prete,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t109,109,judgment,latte,fetore,latte,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t110,110,judgment,incidente,colpa,incidente,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t111,111,judgment,rosso,bicchiere,bicchiere,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t112,112,judgment,montagna,codardo,montagna,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t113,113,judgment,annoiato,mestolo,mestolo,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t114,114,judgment,carcere,pena,carcere,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t115,115,judgment,ricatto,schiaffo,schiaffo,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t116,116,judgment,causa,stomaco,stomaco,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t117,117,judgment,dentista,fiducioso,dentista,left,2,mouse,22.0,F,keypress
EXP2,4,exp2_t118,118,judgment,infuriato,forchetta,forchetta,right,2,mouse,22.0,F,keypress
EXP2,4,exp2_t119,119,judgment,avventura,vacanza,vacanza,right,2,mouse,22.0,F,keypress
EXP2,5,exp2_t0,0,judgment,grato,abbraccio,grato,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t1,1,judgment,bicicletta,passione,passione,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t2,2,judgment,assediato,ferito,assediato,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t3,3,judgment,diavolo,prigione,diavolo,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t4,4,judgment,insolente,vasca,insolente,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t5,5,judgment,ispirato,geranio,ispirato,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t6,6,judgment,asilo,motivo,motivo,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t7,7,judgment,estasi,sughero,estasi,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t8,8,judgment,deforme,tronco,deforme,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t9,9,judgment,intelletto,idrante,intelletto,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t10,10,judgment,frigido,forcina,frigido,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t11,11,judgment,buio,balcone,buio,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t12,12,judgment,pentola,mente,mente,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t13,13,judgment,corrotto,gonna,corrotto,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t14,14,judgment,appetitoso,pizza,appetitoso,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t15,15,judgment,brutale,miele,brutale,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t16,16,judgment,dono,perspicacia,perspicacia,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t17,17,judgment,paletta,collisione,collisione,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t18,18,judgment,maglia,vincere,vincere,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t19,19,judgment,caos,quaderno,caos,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t20,20,judgment,scarafaggio,orribile,orribile,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t21,21,judgment,ulivo,ambizione,ambizione,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t22,22,judgment,ricatto,schiaffo,ricatto,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t23,23,judgment,carcere,pena,pena,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t24,24,judgment,vaso,gloria,gloria,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t25,25,judgment,muscoloso,debole,debole,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t26,26,judgment,cane,cortese,cortese,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t27,27,judgment,elefante,innocente,innocente,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t28,28,judgment,lenire,ferite,lenire,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t29,29,judgment,idiota,scimmia,idiota,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t30,30,judgment,farfalla,fantasia,fantasia,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t31,31,judgment,stanco,divano,stanco,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t32,32,judgment,cappello,rovente,rovente,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t33,33,judgment,annoiato,mestolo,annoiato,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t34,34,judgment,rasoio,stritolare,stritolare,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t35,35,judgment,sedile,agile,agile,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t36,36,judgment,grezzo,barile,grezzo,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t37,37,judgment,infedele,sposa,infedele,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t38,38,judgment,fetido,calza,fetido,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t39,39,judgment,veloce,vespa,veloce,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t40,40,judgment,statua,audace,audace,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t41,41,judgment,pugnale,fortuito,fortuito,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t42,42,judgment,gomito,astio,astio,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t43,43,judgment,genere,cioccolato,genere,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t44,44,judgment,onore,vino,onore,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t45,45,judgment,avventura,vacanza,avventura,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t46,46,judgment,rancido,insalata,rancido,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t47,47,judgment,miracolo,applauso,miracolo,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t48,48,judgment,meraviglia,cornice,meraviglia,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t49,49,judgment,cavallo,arte,arte,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t50,50,judgment,giocattolo,insipido,insipido,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t51,51,judgment,riparato,tenda,riparato,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t52,52,judgment,atletica,scarpa,atletica,left,1,mouse,21.0,F,keypress
EXP2,5,exp2_t53,53,judgment,coltello,demonio,demonio,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t54,54,judgment,attico,modesto,modesto,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t55,55,judgment,camera,cortesia,cortesia,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t56,56,judgment,tromba,potenza,potenza,right,1,mouse,21.0,F,keypress
EXP2,5,exp2_t57,57,judgment,maniaco,ossessione,maniaco,left,1,mouse,21.0,F,keypress
