experiment,participant_id,trial_id,trial_order,phase_id,stimulus_left,stimulus_right,response,response_side,condition_raw,rt,age,gender,hand,rt_measure
EXP1,3,exp1_t49,49,judgment,montagna,codardo,codardo,right,A,634.5,25,F,right,keypress
EXP1,3,exp1_t50,50,judgment,corrotto,gonna,corrotto,left,A,722.3,25,F,right,keypress
EXP1,3,exp1_t51,51,judgment,avventura,vacanza,avventura,left,A,658.5,25,F,right,keypress
EXP1,3,exp1_t52,52,judgment,elefante,innocente,innocente,right,A,552.0,25,F,right,keypress
EXP1,3,exp1_t53,53,judgment,febbre,pino,febbre,left,A,852.4,25,F,right,keypress
EXP1,3,exp1_t54,54,judgment,latte,fetore,fetore,right,A,867.0,25,F,right,keypress
EXP1,3,exp1_t55,55,judgment,rancido,insalata,rancido,left,A,719.4,25,F,right,keypress
EXP1,3,exp1_t56,56,judgment,dollaro,utile,utile,right,A,486.6,25,F,right,keypress
EXP1,3,exp1_t57,57,judgment,rosso,bicchiere,rosso,left,A,619.2,25,F,right,keypress
EXP1,3,exp1_t58,58,judgment,farfalla,fantasia,fantasia,right,A,834.3,25,F,right,keypress
EXP1,3,exp1_t59,59,judgment,carcere,pena,pena,right,A,767.6,25,F,right,keypress
EXP1,3,exp1_t60,60,judgment,fastidio,naso,fastidio,left,A,603.2,25,F,right,keypress
EXP1,3,exp1_t61,61,judgment,statua,audace,audace,right,A,751.1,25,F,right,keypress
EXP1,3,exp1_t62,62,judgment,elegante,felpa,elegante,left,A,622.6,25,F,right,keypress
EXP1,3,exp1_t63,63,judgment,disprezzo,sorriso,disprezzo,left,A,734.3,25,F,right,keypress
EXP1,3,exp1_t64,64,judgment,dono,perspicacia,perspicacia,right,A,677.2,25,F,right,keypress
EXP1,3,exp1_t65,65,judgment,immorale,attrezzo,immorale,left,A,650.4,25,F,right,keypress
EXP1,3,exp1_t66,66,judgment,leggenda,scala,leggenda,left,A,1219.2,25,F,right,keypress
EXP1,3,exp1_t67,67,judgment,buio,balcone,buio,left,A,551.5,25,F,right,keypress
EXP1,3,exp1_t68,68,judgment,evidente,serbatoio,evidente,left,A,1068.4,25,F,right,keypress
EXP1,3,exp1_t69,69,judgment,mobilita,gomma,mobilita,left,A,806.2,25,F,right,keypress
EXP1,3,exp1_t70,70,judgment,intimo,mistico,mistico,right,A,938.2,25,F,right,keypress
EXP1,3,exp1_t71,71,judgment,mercato,vantaggio,vantaggio,right,A,752.3,25,F,right,keypress
EXP1,3,exp1_t72,72,judgment,opzione,giacca,opzione,left,A,666.0,25,F,right,keypress
EXP1,3,exp1_t73,73,judgment,bocca,riverente,riverente,right,A,1251.8,25,F,right,keypress
EXP1,3,exp1_t74,74,judgment,guarire,ospedale,guarire,left,A,1042.8,25,F,right,keypress
EXP1,3,exp1_t75,75,judgment,freddo,cappotto,freddo,left,A,1170.3,25,F,right,keypress
EXP1,3,exp1_t76,76,judgment,intelletto,idrante,intelletto,left,A,840.2,25,F,right,keypress
EXP1,3,exp1_t77,77,judgment,ispirato,geranio,ispirato,left,A,833.3,25,F,right,keypress
EXP1,3,exp1_t78,78,judgment,maglia,vincere,vincere,right,A,660.7,25,F,right,keypress
EXP1,3,exp1_t79,79,judgment,grave,caviglia,grave,left,A,656.9,25,F,right,keypress
EXP1,3,exp1_t80,80,judgment,lenire,ferite,lenire,left,A,1283.3,25,F,right,keypress
EXP1,3,exp1_t81,81,judgment,brutale,miele,brutale,left,A,842.5,25,F,right,keypress
EXP1,3,exp1_t82,82,judgment,riparato,tenda,riparato,left,A,703.8,25,F,right,keypress
EXP1,3,exp1_t83,83,judgment,asilo,motivo,motivo,right,A,754.3,25,F,right,keypress
EXP1,3,exp1_t84,84,judgment,orecchio,disturbare,disturbare,right,A,616.1,25,F,right,keypress
EXP1,3,exp1_t85,85,judgment,maniaco,ossessione,ossessione,right,A,849.3,25,F,right,keypress
EXP1,3,exp1_t86,86,judgment,incidente,colpa,colpa,right,A,719.8,25,F,right,keypress
EXP1,3,exp1_t87,87,judgment,fetido,calza,fetido,left,A,533.1,25,F,right,keypress
EXP1,3,exp1_t88,88,judgment,precipizio,orrore,orrore,right,A,468.0,25,F,right,keypress
EXP1,3,exp1_t89,89,judgment,frigido,forcina,frigido,left,A,885.8,25,F,right,keypress
EXP1,3,exp1_t90,90,judgment,paralisi,sedia,paralisi,left,A,691.3,25,F,right,keypress
EXP1,3,exp1_t91,91,judgment,idiota,scimmia,idiota,left,A,586.5,25,F,right,keypress
EXP1,3,exp1_t92,92,judgment,muscoloso,debole,debole,right,A,589.2,25,F,right,keypress
EXP1,3,exp1_t93,93,judgment,veloce,vespa,veloce,left,A,504.1,25,F,right,keypress
EXP1,3,exp1_t94,94,judgment,crepuscolo,orologio,crepuscolo,left,A,690.3,25,F,right,keypress
EXP1,3,exp1_t95,95,judgment,cane,cortese,cortese,right,A,687.7,25,F,right,keypress
EXP1,3,exp1_t96,96,judgment,prestigio,lusso,prestigio,left,A,919.7,25,F,right,keypress
EXP1,3,exp1_t97,97,judgment,camera,cortesia,cortesia,right,A,933.6,25,F,right,keypress
EXP1,3,exp1_t98,98,judgment,atletica,scarpa,atletica,left,A,870.2,25,F,right,keypress
EXP1,3,exp1_t99,99,judgment,natale,albero,natale,left,A,837.3,25,F,right,keypress
EXP1,3,exp1_t100,100,judgment,pentola,mente,mente,right,A,499.9,25,F,right,keypress
EXP1,3,exp1_t101,101,judgment,gatto,spaventato,spaventato,right,A,567.0,25,F,right,keypress
EXP1,3,exp1_t102,102,judgment,occhio,inganno,inganno,right,A,755.3,25,F,right,keypress
EXP1,3,exp1_t103,103,judgment,cavallo,arte,arte,right,A,621.8,25,F,right,keypress
EXP1,3,exp1_t104,104,judgment,cappello,rovente,rovente,right,A,574.5,25,F,right,keypress
EXP1,3,exp1_t105,105,judgment,puzza,stufa,puzza,left,A,601.8,25,F,right,keypress
EXP1,3,exp1_t106,106,judgment,abito,solenne,solenne,right,A,717.7,25,F,right,keypress
EXP1,4,exp1_t0,0,judgment,atletica,scarpa,scarpa,right,B,958.9,23,F,right,keypress
EXP1,4,exp1_t1,1,judgment,libreria,spazio,libreria,left,B,769.4,23,F,right,keypress
EXP1,4,exp1_t2,2,judgment,freddo,cappotto,cappotto,right,B,1053.7,23,F,right,keypress
EXP1,4,exp1_t3,3,judgment,meraviglia,cornice,cornice,right,B,1976.6,23,F,right,keypress
EXP1,4,exp1_t4,4,judgment,umano,morale,umano,left,B,1095.2,23,F,right,keypress
EXP1,4,exp1_t5,5,judgment,brutale,miele,miele,right,B,1920.5,23,F,right,keypress
EXP1,4,exp1_t6,6,judgment,leggenda,scala,scala,right,B,2037.6,23,F,right,keypress
EXP1,4,exp1_t7,7,judgment,vaso,gloria,vaso,left,B,713.6,23,F,right,keypress
EXP1,4,exp1_t8,8,judgment,incidente,colpa,incidente,left,B,1272.5,23,F,right,keypress
EXP1,4,exp1_t9,9,judgment,ostile,nuvoloso,nuvoloso,right,B,2363.3,23,F,right,keypress
EXP1,4,exp1_t10,10,judgment,statua,audace,statua,left,B,1279.4,23,F,right,keypress
EXP1,4,exp1_t11,11,judgment,insolente,vasca,vasca,right,B,2254.0,23,F,right,keypress
EXP1,4,exp1_t12,12,judgment,grato,abbraccio,abbraccio,right,B,983.8,23,F,right,keypress
EXP1,4,exp1_t13,13,judgment,giardino,salute,giardino,left,B,901.7,23,F,right,keypress
EXP1,4,exp1_t14,14,judgment,orecchio,disturbare,orecchio,left,B,1901.5,23,F,right,keypress
EXP1,4,exp1_t15,15,judgment,miracolo,applauso,applauso,right,B,1438.8,23,F,right,keypress
EXP1,4,exp1_t16,16,judgment,estasi,sughero,sughero,right,B,956.5,23,F,right,keypress
EXP1,4,exp1_t17,17,judgment,giocattolo,insipido,giocattolo,left,B,634.7,23,F,right,keypress
EXP1,4,exp1_t18,18,judgment,paralisi,sedia,sedia,right,B,974.5,23,F,right,keypress
EXP1,4,exp1_t19,19,judgment,onore,vino,vino,right,B,763.0,23,F,right,keypress
EXP1,4,exp1_t20,20,judgment,maglia,vincere,maglia,left,B,744.0,23,F,right,keypress
EXP1,4,exp1_t21,21,judgment,paletta,collisione,paletta,left,B,1323.3,23,F,right,keypress
EXP1,4,exp1_t22,22,judgment,natale,albero,albero,right,B,940.8,23,F,right,keypress
EXP1,4,exp1_t23,23,judgment,mobilita,gomma,gomma,right,B,971.8,23,F,right,keypress
EXP1,4,exp1_t24,24,judgment,riparato,tenda,tenda,right,B,829.4,23,F,right,keypress
EXP1,4,exp1_t25,25,judgment,causa,stomaco,stomaco,right,B,919.9,23,F,right,keypress
EXP1,4,exp1_t26,26,judgment,tavolo,pressione,tavolo,left,B,765.2,23,F,right,keypress
EXP1,4,exp1_t27,27,judgment,rosso,bicchiere,bicchiere,right,B,1229.3,23,F,right,keypress
EXP1,4,exp1_t28,28,judgment,cappello,rovente,cappello,left,B,786.2,23,F,right,keypress
EXP1,4,exp1_t29,29,judgment,dono,perspicacia,dono,left,B,1662.3,23,F,right,keypress
EXP1,4,exp1_t30,30,judgment,tromba,potenza,tromba,left,B,1499.2,23,F,right,keypress
EXP1,4,exp1_t31,31,judgment,fastidio,naso,naso,right,B,2347.1,23,F,right,keypress
EXP1,4,exp1_t32,32,judgment,lussuria,prateria,prateria,right,B,1178.6,23,F,right,keypress
EXP1,4,exp1_t33,33,judgment,annoiato,mestolo,mestolo,right,B,1151.5,23,F,right,keypress
EXP1,4,exp1_t34,34,judgment,finestra,triste,finestra,left,B,1046.2,23,F,right,keypress
EXP1,4,exp1_t35,35,judgment,dentista,fiducioso,dentista,left,B,1015.0,23,F,right,keypress
EXP1,4,exp1_t36,36,judgment,grave,caviglia,caviglia,right,B,899.1,23,F,right,keypress
EXP1,4,exp1_t37,37,judgment,gomito,astio,gomito,left,B,976.2,23,F,right,keypress
EXP1,4,exp1_t38,38,judgment,coltello,demonio,coltello,left,B,954.2,23,F,right,keypress
EXP1,4,exp1_t39,39,judgment,caramella,melodia,caramella,left,B,937.2,23,F,right,keypress
EXP1,4,exp1_t40,40,judgment,puzza,stufa,stufa,right,B,801.7,23,F,right,keypress
EXP1,4,exp1_t41,41,judgment,caos,quaderno,quaderno,right,B,876.3,23,F,right,keypress
EXP1,4,exp1_t42,42,judgment,deforme,tronco,tronco,right,B,1346.3,23,F,right,keypress
EXP1,4,exp1_t43,43,judgment,sedile,agile,sedile,left,B,878.3,23,F,right,keypress
EXP1,4,exp1_t44,44,judgment,lavare,attivare,lavare,left,B,1344.7,23,F,right,keypress
EXP1,4,exp1_t45,45,judgment,facile,morbido,morbido,right,B,2003.6,23,F,right,keypress
EXP1,4,exp1_t46,46,judgment,abito,solenne,abito,left,B,2703.7,23,F,right,keypress
EXP1,4,exp1_t47,47,judgment,cavallo,arte,cavallo,left,B,641.1,23,F,right,keypress
EXP1,4,exp1_t48,48,judgment,elefante,innocente,elefante,left,B,1256.8,23,F,right,keypress
EXP1,4,exp1_t49,49,judgment,intimo,mistico,intimo,left,B,1591.9,23,F,right,keypress
EXP1,4,exp1_t50,50,judgment,vetro,giustizia,vetro,left,B,805.4,23,F,right,keypress
EXP1,4,exp1_t51,51,judgment,assediato,ferito,ferito,right,B,2987.6,23,F,right,keypress
EXP1,4,exp1_t52,52,judgment,crepuscolo,orologio,orologio,right,B,1266.1,23,F,right,keypress
EXP1,4,exp1_t53,53,judgment,febbre,pino,pino,right,B,950.1,23,F,right,keypress
EXP1,4,exp1_t54,54,judgment,magnifico,zanzara,zanzara,right,B,2081.5,23,F,right,keypress
EXP1,4,exp1_t55,55,judgment,montagna,codardo,montagna,left,B,1227.0,23,F,right,keypress
EXP1,4,exp1_t56,56,judgment,elegante,felpa,felpa,right,B,1057.4,23,F,right,keypress
EXP1,4,exp1_t57,57,judgment,scrivania,pensieroso,scrivania,left,B,1059.4,23,F,right,keypress
EXP1,4,exp1_t58,58,judgment,gattino,dettaglio,gattino,left,B,1872.1,23,F,right,keypress
EXP1,4,exp1_t59,59,judgment,guarire,ospedale,ospedale,right,B,1011.7,23,F,right,keypress
EXP1,4,exp1_t60,60,judgment,ricatto,schiaffo,schiaffo,right,B,1452.0,23,F,right,keypress
EXP1,4,exp1_t61,61,judgment,appetitoso,pizza,pizza,right,B,816.3,23,F,right,keypress
EXP1,4,exp1_t62,62,judgment,scarafaggio,orribile,scarafaggio,left,B,1224.1,23,F,right,keypress
EXP1,4,exp1_t63,63,judgment,idiota,scimmia,scimmia,right,B,908.6,23,F,right,keypress
EXP1,4,exp1_t64,64,judgment,buio,balcone,balcone,right,B,843.2,23,F,right,keypress
EXP1,4,exp1_t65,65,judgment,mercato,vantaggio,mercato,left,B,1907.1,23,F,right,keypress
EXP1,4,exp1_t66,66,judgment,occhio,inganno,occhio,left,B,1582.1,23,F,right,keypress
EXP1,4,exp1_t67,67,judgment,camera,cortesia,camera,left,B,2222.7,23,F,right,keypress
EXP1,4,exp1_t68,68,judgment,dormire,paradiso,dormire,left,B,1304.4,23,F,right,keypress
EXP1,4,exp1_t69,69,judgment,ottimismo,profumo,profumo,right,B,1061.8,23,F,right,keypress
EXP1,4,exp1_t70,70,judgment,opzione,giacca,giacca,right,B,1176.6,23,F,right,keypress
EXP1,4,exp1_t71,71,judgment,corrotto,gonna,gonna,right,B,1114.7,23,F,right,keypress
EXP1,4,exp1_t72,72,judgment,pugnale,fortuito,pugnale,left,B,2074.8,23,F,right,keypress
EXP1,4,exp1_t73,73,judgment,piatto,insipido,piatto,left,B,709.1,23,F,right,keypress
EXP1,4,exp1_t74,74,judgment,rasoio,stritolare,rasoio,left,B,1523.2,23,F,right,keypress
EXP1,4,exp1_t75,75,judgment,veloce,vespa,vespa,right,B,1216.4,23,F,right,keypress
EXP1,4,exp1_t76,76,judgment,poesia,penna,penna,right,B,1077.8,23,F,right,keypress
EXP1,4,exp1_t77,77,judgment,infedele,sposa,sposa,right,B,2832.1,23,F,right,keypress
EXP1,4,exp1_t78,78,judgment,pianta,saggio,pianta,left,B,804.7,23,F,right,keypress
EXP1,4,exp1_t79,79,judgment,vittoria,ombrello,ombrello,right,B,901.5,23,F,right,keypress
EXP1,4,exp1_t80,80,judgment,lenire,ferite,ferite,right,B,2116.2,23,F,right,keypress
EXP1,4,exp1_t81,81,judgment,musica,violino,violino,right,B,969.7,23,F,right,keypress
EXP1,4,exp1_t82,82,judgment,genere,cioccolato,cioccolato,right,B,885.5,23,F,right,keypress
EXP1,4,exp1_t83,83,judgment,sfera,fase,sfera,left,B,1266.2,23,F,right,keypress
EXP1,4,exp1_t84,84,judgment,dollaro,utile,dollaro,left,B,956.0,23,F,right,keypress
EXP1,4,exp1_t85,85,judgment,grezzo,barile,barile,right,B,1385.8,23,F,right,keypress
EXP1,4,exp1_t86,86,judgment,evidente,serbatoio,serbatoio,right,B,1115.1,23,F,right,keypress
EXP1,4,exp1_t87,87,judgment,ulivo,ambizione,ulivo,left,B,1449.6,23,F,right,keypress
EXP1,4,exp1_t88,88,judgment,specchio,spirito,specchio,left,B,945.2,23,F,right,keypress
EXP1,4,exp1_t89,89,judgment,prete,devoto,prete,left,B,1456.0,23,F,right,keypress
EXP1,4,exp1_t90,90,judgment,diavolo,prigione,prigione,right,B,1183.6,23,F,right,keypress
EXP1,4,exp1_t91,91,judgment,fetido,calza,calza,right,B,1399.3,23,F,right,keypress
EXP1,4,exp1_t92,92,judgment,farfalla,fantasia,farfalla,left,B,795.7,23,F,right,keypress
EXP1,4,exp1_t93,93,judgment,disprezzo,sorriso,sorriso,right,B,846.4,23,F,right,keypress
EXP1,4,exp1_t94,94,judgment,ispirato,geranio,geranio,right,B,1214.2,23,F,right,keypress
EXP1,4,exp1_t95,95,judgment,aereo,allerta,aereo,left,B,829.0,23,F,right,keypress
EXP1,4,exp1_t96,96,judgment,avventura,vacanza,vacanza,right,B,2477.3,23,F,right,keypress
EXP1,4,exp1_t97,97,judgment,infuriato,forchetta,forchetta,right,B,844.1,23,F,right,keypress
EXP1,4,exp1_t98,98,judgment,rancido,insalata,insalata,right,B,655.3,23,F,right,keypress
EXP1,4,exp1_t99,99,judgment,bocca,riverente,bocca,left,B,795.1,23,F,right,keypress
EXP1,4,exp1_t100,100,judgment,cane,cortese,cane,left,B,822.2,23,F,right,keypress
EXP1,4,exp1_t101,101,judgment,poltrona,fiducia,poltrona,left,B,685.9,23,F,right,keypress
EXP1,4,exp1_t102,102,judgment,pentola,mente,pentola,left,B,854.1,23,F,right,keypress
EXP1,4,exp1_t103,103,judgment,latte,fetore,latte,left,B,2877.1,23,F,right,keypress
EXP1,4,exp1_t104,104,judgment,intelletto,idrante,idrante,right,B,1393.0,23,F,right,keypress
EXP1,4,exp1_t105,105,judgment,eccellenza,diamante,diamante,right,B,1256.3,23,F,right,keypress
EXP1,4,exp1_t106,106,judgment,stanco,divano,divano,right,B,1138.2,23,F,right,keypress
EXP1,4,exp1_t107,107,judgment,attico,modesto,attico,left,B,1312.0,23,F,right,keypress
EXP1,4,exp1_t108,108,judgment,carcere,pena,carcere,left,B,1755.9,23,F,right,keypress
EXP1,4,exp1_t109,109,judgment,gatto,spaventato,gatto,left,B,709.7,23,F,right,keypress
EXP1,4,exp1_t110,110,judgment,asilo,motivo,asilo,left,B,1202.8,23,F,right,keypress
EXP1,4,exp1_t111,111,judgment,frigido,forcina,forcina,right,B,736.8,23,F,right,keypress
EXP1,5,exp1_t0,0,judgment,pugnale,fortuito,pugnale,left,B,1926.0,21,F,right,keypress
EXP1,5,exp1_t1,1,judgment,freddo,cappotto,cappotto,right,B,1126.2,21,F,right,keypress
EXP1,5,exp1_t2,2,judgment,grato,abbraccio,abbraccio,right,B,917.0,21,F,right,keypress
EXP1,5,exp1_t3,3,judgment,estasi,sughero,sughero,right,B,995.3,21,F,right,keypress
EXP1,5,exp1_t4,4,judgment,maglia,vincere,maglia,left,B,1741.6,21,F,right,keypress
EXP1,5,exp1_t5,5,judgment,intelletto,idrante,idrante,right,B,1355.4,21,F,right,keypress
EXP1,5,exp1_t6,6,judgment,camera,cortesia,camera,left,B,1958.9,21,F,right,keypress
EXP1,5,exp1_t7,7,judgment,scarafaggio,orribile,scarafaggio,left,B,2271.8,21,F,right,keypress
EXP1,5,exp1_t8,8,judgment,insolente,vasca,vasca,right,B,1891.1,21,F,right,keypress
EXP1,5,exp1_t9,9,judgment,abito,solenne,abito,left,B,1172.3,21,F,right,keypress
EXP1,5,exp1_t10,10,judgment,rasoio,stritolare,rasoio,left,B,1056.4,21,F,right,keypress
EXP1,5,exp1_t11,11,judgment,infuriato,forchetta,forchetta,right,B,2995.8,21,F,right,keypress
EXP1,5,exp1_t12,12,judgment,eccellenza,diamante,diamante,right,B,1964.9,21,F,right,keypress
EXP1,5,exp1_t13,13,judgment,gatto,spaventato,gatto,left,B,776.8,21,F,right,keypress
EXP1,5,exp1_t14,14,judgment,pianta,saggio,pianta,left,B,2115.2,21,F,right,keypress
EXP1,5,exp1_t15,15,judgment,latte,fetore,latte,left,B,1374.3,21,F,right,keypress
EXP1,5,exp1_t16,16,judgment,appetitoso,pizza,pizza,right,B,1306.8,21,F,right,keypress
EXP1,5,exp1_t17,17,judgment,lavare,attivare,lavare,left,B,1859.6,21,F,right,keypress
EXP1,5,exp1_t18,18,judgment,piatto,insipido,piatto,left,B,1041.1,21,F,right,keypress
EXP1,5,exp1_t19,19,judgment,meraviglia,cornice,cornice,right,B,1236.3,21,F,right,keypress
EXP1,5,exp1_t20,20,judgment,libreria,spazio,libreria,left,B,2018.7,21,F,right,keypress
EXP1,5,exp1_t21,21,judgment,corrotto,gonna,gonna,right,B,1558.8,21,F,right,keypress
EXP1,5,exp1_t22,22,judgment,laureato,dio,laureato,left,B,2491.0,21,F,right,keypress
EXP1,5,exp1_t23,23,judgment,rancido,insalata,insalata,right,B,2373.7,21,F,right,keypress
EXP1,5,exp1_t24,24,judgment,onore,vino,vino,right,B,1297.7,21,F,right,keypress
EXP1,5,exp1_t25,25,judgment,gomito,astio,gomito,left,B,2045.7,21,F,right,keypress
EXP1,5,exp1_t26,26,judgment,specchio,spirito,specchio,left,B,2247.3,21,F,right,keypress
EXP1,5,exp1_t27,27,judgment,coltello,demonio,coltello,left,B,2955.4,21,F,right,keypress
EXP1,5,exp1_t28,28,judgment,bocca,riverente,bocca,left,B,973.1,21,F,right,keypress
EXP1,5,exp1_t29,29,judgment,poltrona,fiducia,poltrona,left,B,1038.7,21,F,right,keypress
EXP1,5,exp1_t30,30,judgment,farfalla,fantasia,farfalla,left,B,1696.4,21,F,right,keypress
EXP1,5,exp1_t31,31,judgment,causa,stomaco,stomaco,right,B,1247.9,21,F,right,keypress
EXP1,5,exp1_t32,32,judgment,umano,morale,umano,left,B,1561.1,21,F,right,keypress
EXP1,5,exp1_t33,33,judgment,bicicletta,passione,bicicletta,left,B,1089.6,21,F,right,keypress
EXP1,5,exp1_t34,34,judgment,febbre,pino,pino,right,B,1561.1,21,F,right,keypress
EXP1,5,exp1_t35,35,judgment,montagna,codardo,montagna,left,B,1641.6,21,F,right,keypress
EXP1,5,exp1_t36,36,judgment,magnifico,zanzara,zanzara,right,B,1468.3,21,F,right,keypress
EXP1,5,exp1_t37,37,judgment,evidente,serbatoio,serbatoio,right,B,1329.3,21,F,right,keypress
EXP1,5,exp1_t38,38,judgment,grezzo,barile,barile,right,B,1761.6,21,F,right,keypress
EXP1,5,exp1_t39,39,judgment,intimo,mistico,intimo,left,B,2358.7,21,F,right,keypress
EXP1,5,exp1_t40,40,judgment,idiota,scimmia,scimmia,right,B,1444.5,21,F,right,keypress
EXP1,5,exp1_t41,41,judgment,fastidio,naso,naso,right,B,1257.6,21,F,right,keypress
EXP1,5,exp1_t42,42,judgment,ottimismo,profumo,profumo,right,B,1319.7,21,F,right,keypress
EXP1,5,exp1_t43,43,judgment,orecchio,disturbare,orecchio,left,B,1540.4,21,F,right,keypress
EXP1,5,exp1_t44,44,judgment,stanco,divano,divano,right,B,1087.9,21,F,right,keypress
EXP1,5,exp1_t45,45,judgment,scrivania,pensieroso,scrivania,left,B,2274.9,21,F,right,keypress
EXP1,5,exp1_t46,46,judgment,sedile,agile,sedile,left,B,1524.5,21,F,right,keypress
EXP1,5,exp1_t47,47,judgment,crepuscolo,orologio,orologio,right,B,1300.2,21,F,right,keypress
EXP1,5,exp1_t48,48,judgment,rosso,bicchiere,bicchiere,right,B,1069.8,21,F,right,keypress
EXP1,5,exp1_t49,49,judgment,deforme,tronco,tronco,right,B,2774.1,21,F,right,keypress
EXP1,5,exp1_t50,50,judgment,ricatto,schiaffo,schiaffo,right,B,2510.1,21,F,right,keypress
EXP1,5,exp1_t51,51,judgment,puzza,stufa,stufa,right,B,941.0,21,F,right,keypress
EXP1,5,exp1_t52,52,judgment,lussuria,prateria,prateria,right,B,1307.6,21,F,right,keypress
EXP1,5,exp1_t53,53,judgment,musica,violino,violino,right,B,1516.7,21,F,right,keypress
EXP1,5,exp1_t54,54,judgment,disprezzo,sorriso,sorriso,right,B,2934.1,21,F,right,keypress
EXP1,5,exp1_t55,55,judgment,opzione,giacca,giacca,right,B,2509.6,21,F,right,keypress
EXP1,5,exp1_t56,56,judgment,finestra,triste,finestra,left,B,915.4,21,F,right,keypress
EXP1,5,exp1_t57,57,judgment,statua,audace,statua,left,B,1726.7,21,F,right,keypress
EXP1,5,exp1_t58,58,judgment,dentista,fiducioso,dentista,left,B,1545.6,21,F,right,keypress
EXP1,5,exp1_t59,59,judgment,assediato,ferito,ferito,right,B,1176.4,21,F,right,keypress
EXP1,5,exp1_t60,60,judgment,ostile,nuvoloso,nuvoloso,right,B,1610.1,21,F,right,keypress
EXP1,5,exp1_t61,61,judgment,dollaro,utile,dollaro,left,B,1021.3,21,F,right,keypress
EXP1,5,exp1_t62,62,judgment,infedele,sposa,sposa,right,B,1126.8,21,F,right,keypress
EXP1,5,exp1_t63,63,judgment,poesia,penna,penna,right,B,1042.1,21,F,right,keypress
EXP1,5,exp1_t64,64,judgment,mercato,vantaggio,mercato,left,B,1080.2,21,F,right,keypress
EXP1,5,exp1_t65,65,judgment,caos,quaderno,quaderno,right,B,1504.8,21,F,right,keypress
EXP1,5,exp1_t66,66,judgment,avventura,vacanza,vacanza,right,B,2922.6,21,F,right,keypress
EXP1,5,exp1_t67,67,judgment,elefante,innocente,elefante,left,B,1610.1,21,F,right,keypress
EXP1,5,exp1_t68,68,judgment,grave,caviglia,caviglia,right,B,1041.1,21,F,right,keypress
EXP1,5,exp1_t69,69,judgment,veloce,vespa,vespa,right,B,1057.6,21,F,right,keypress
EXP1,5,exp1_t70,70,judgment,facile,morbido,morbido,right,B,1591.7,21,F,right,keypress
EXP1,5,exp1_t71,71,judgment,mobilita,gomma,gomma,right,B,2087.2,21,F,right,keypress
EXP1,5,exp1_t72,72,judgment,natale,albero,albero,right,B,2009.2,21,F,right,keypress
EXP1,5,exp1_t73,73,judgment,genere,cioccolato,cioccolato,right,B,2726.2,21,F,right,keypress
EXP1,5,exp1_t74,74,judgment,carcere,pena,carcere,left,B,1074.4,21,F,right,keypress
EXP1,5,exp1_t75,75,judgment,aereo,allerta,aereo,left,B,1291.0,21,F,right,keypress
EXP1,5,exp1_t76,76,judgment,leggenda,scala,scala,right,B,1002.0,21,F,right,keypress
EXP1,5,exp1_t77,77,judgment,asilo,motivo,asilo,left,B,972.8,21,F,right,keypress
EXP1,5,exp1_t78,78,judgment,ulivo,ambizione,ulivo,left,B,1013.1,21,F,right,keypress
EXP1,5,exp1_t79,79,judgment,frigido,forcina,forcina,right,B,1197.9,21,F,right,keypress
EXP1,5,exp1_t80,80,judgment,cane,cortese,cane,left,B,1299.3,21,F,right,keypress
EXP1,5,exp1_t81,81,judgment,burro,tenero,burro,left,B,1946.3,21,F,right,keypress
