experiment,participant_id,trial_id,trial_order,phase_id,stimulus,probe_type,condition,response,accuracy,rt,age,gender,rt_measure
data_DRM,62,recognition_t79,79,recognition,fiume,critical,new,1,0,1231,21,F,keypress
data_DRM,62,recognition_t80,80,recognition,penna,critical,new,1,0,1131,21,F,keypress
data_DRM,62,recognition_t81,81,recognition,fumo,critical,new,1,0,1181,21,F,keypress
data_DRM,62,recognition_t82,82,recognition,ragno,critical,new,1,0,1047,21,F,keypress
data_DRM,62,recognition_t83,83,recognition,ladro,critical,new,1,0,1348,21,F,keypress
data_DRM,62,recognition_t84,84,recognition,caramella,unrelated,new,0,1,2609,21,F,keypress
data_DRM,62,recognition_t85,85,recognition,desiderio,unrelated,new,0,1,1248,21,F,keypress
data_DRM,62,recognition_t87,87,recognition,treno,unrelated,new,0,1,1381,21,F,keypress
data_DRM,62,recognition_t88,88,recognition,gigante,unrelated,new,0,1,1415,21,F,keypress
data_DRM,62,recognition_t89,89,recognition,medicina,unrelated,new,0,1,1364,21,F,keypress
data_DRM,62,recognition_t90,90,recognition,bellezza,unrelated,new,0,1,1515,21,F,keypress
data_DRM,62,recognition_t91,91,recognition,equita,unrelated,new,0,1,1330,21,F,keypress
data_DRM,62,recognition_t92,92,recognition,monarca,unrelated,new,0,1,1397,21,F,keypress
data_DRM,62,recognition_t95,95,recognition,scarpa,unrelated,new,1,0,1096,21,F,keypress
data_DRM,63,recognition_t0,0,recognition,pipa,studied,studied,1,1,1066,23,M,keypress
data_DRM,63,recognition_t1,1,recognition,tabacco,studied,studied,1,1,1248,23,M,keypress
data_DRM,63,recognition_t2,2,recognition,nicotina,studied,studied,1,1,1248,23,M,keypress
data_DRM,63,recognition_t3,3,recognition,inquinamento,studied,studied,1,1,1579,23,M,keypress
data_DRM,63,recognition_t4,4,recognition,inchiostro,studied,studied,1,1,1264,23,M,keypress
data_DRM,63,recognition_t5,5,recognition,foglio,studied,studied,1,1,2548,23,M,keypress
data_DRM,63,recognition_t6,6,recognition,nera,studied,studied,0,0,1998,23,M,keypress
data_DRM,63,recognition_t7,7,recognition,scuola,studied,studied,1,1,931,23,M,keypress
data_DRM,63,recognition_t8,8,recognition,tavolo,studied,studied,1,1,1481,23,M,keypress
data_DRM,63,recognition_t9,9,recognition,gambe,studied,studied,0,0,1432,23,M,keypress
data_DRM,63,recognition_t10,10,recognition,paglia,studied,studied,1,1,1048,23,M,keypress
data_DRM,63,recognition_t11,11,recognition,scomoda,studied,studied,0,0,1533,23,M,keypress
data_DRM,63,recognition_t12,12,recognition,concerto,studied,studied,1,1,1548,23,M,keypress
data_DRM,63,recognition_t13,13,recognition,ritmo,studied,studied,1,1,1315,23,M,keypress
data_DRM,63,recognition_t15,15,recognition,arpa,studied,studied,1,1,982,23,M,keypress
data_DRM,63,recognition_t16,16,recognition,ghiaccio,studied,studied,0,0,1416,23,M,keypress
data_DRM,63,recognition_t17,17,recognition,coperta,studied,studied,1,1,1082,23,M,keypress
data_DRM,63,recognition_t18,18,recognition,neve,studied,studied,1,1,1230,23,M,keypress
data_DRM,63,recognition_t19,19,recognition,tiepido,studied,studied,1,1,915,23,M,keypress
data_DRM,63,recognition_t20,20,recognition,ira,studied,studied,1,1,962,23,M,keypress
data_DRM,63,recognition_t21,21,recognition,imbestialire,studied,studied,0,0,1548,23,M,keypress
data_DRM,63,recognition_t22,22,recognition,odio,studied,studied,1,1,1231,23,M,keypress
data_DRM,63,recognition_t23,23,recognition,malcontento,studied,studied,1,1,916,23,M,keypress
data_DRM,63,recognition_t24,24,recognition,italia,studied,studied,1,1,1366,23,M,keypress
data_DRM,63,recognition_t25,25,recognition,vento,studied,studied,1,1,931,23,M,keypress
data_DRM,63,recognition_t26,26,recognition,alza,studied,studied,1,1,1084,23,M,keypress
data_DRM,63,recognition_t27,27,recognition,italiana,studied,studied,1,1,1001,23,M,keypress
data_DRM,63,recognition_t28,28,recognition,furfante,studied,studied,1,1,1150,23,M,keypress
data_DRM,63,recognition_t29,29,recognition,rapinatore,studied,studied,1,1,1082,23,M,keypress
data_DRM,63,recognition_t30,30,recognition,scassinare,studied,studied,1,1,1165,23,M,keypress
data_DRM,63,recognition_t31,31,recognition,assassino,studied,studied,1,1,913,23,M,keypress
data_DRM,63,recognition_t32,32,recognition,filo,studied,studied,1,1,2116,23,M,keypress
data_DRM,63,recognition_t33,33,recognition,punta,studied,studied,1,1,1081,23,M,keypress
data_DRM,63,recognition_t34,34,recognition,cucire,studied,studied,1,1,1498,23,M,keypress
data_DRM,63,recognition_t35,35,recognition,cammello,studied,studied,1,1,1368,23,M,keypress
data_DRM,63,recognition_t36,36,recognition,caldo,studied,studied,1,1,1665,23,M,keypress
data_DRM,63,recognition_t38,38,recognition,buono,studied,studied,1,1,1265,23,M,keypress
data_DRM,63,recognition_t39,39,recognition,pasta,studied,studied,1,1,1064,23,M,keypress
data_DRM,63,recognition_t40,40,recognition,foce,studied,studied,1,1,2490,23,M,keypress
data_DRM,63,recognition_t41,41,recognition,diga,studied,studied,1,1,1766,23,M,keypress
data_DRM,63,recognition_t42,42,recognition,torrente,studied,studied,1,1,981,23,M,keypress
data_DRM,63,recognition_t43,43,recognition,pesce,studied,studied,0,0,1164,23,M,keypress
data_DRM,63,recognition_t44,44,recognition,tela,studied,studied,1,1,980,23,M,keypress
data_DRM,63,recognition_t45,45,recognition,insetto,studied,studied,1,1,1249,23,M,keypress
data_DRM,63,recognition_t46,46,recognition,paura,studied,studied,1,1,1414,23,M,keypress
data_DRM,63,recognition_t47,47,recognition,velenoso,studied,studied,1,1,1182,23,M,keypress
data_DRM,63,recognition_t48,48,recognition,puzza,weakly,new,0,1,981,23,M,keypress
data_DRM,63,recognition_t49,49,recognition,accendere,weakly,new,0,1,2299,23,M,keypress
data_DRM,63,recognition_t50,50,recognition,astuccio,weakly,new,0,1,1066,23,M,keypress
data_DRM,63,recognition_t51,51,recognition,grafia,weakly,new,0,1,1465,23,M,keypress
data_DRM,63,recognition_t52,52,recognition,studio,weakly,new,0,1,1181,23,M,keypress
data_DRM,63,recognition_t53,53,recognition,comoda,weakly,new,0,1,1599,23,M,keypress
data_DRM,63,recognition_t54,54,recognition,suono,weakly,new,0,1,1298,23,M,keypress
data_DRM,63,recognition_t55,55,recognition,chitarra,weakly,new,0,1,1197,23,M,keypress
data_DRM,63,recognition_t56,56,recognition,naso,weakly,new,0,1,1334,23,M,keypress
data_DRM,63,recognition_t57,57,recognition,sciare,weakly,new,0,1,1914,23,M,keypress
data_DRM,63,recognition_t58,58,recognition,colpa,weakly,new,0,1,1615,23,M,keypress
data_DRM,63,recognition_t59,59,recognition,malumore,weakly,new,1,0,1801,23,M,keypress
data_DRM,63,recognition_t60,60,recognition,mondiali,weakly,new,0,1,1132,23,M,keypress
data_DRM,63,recognition_t62,62,recognition,pistola,weakly,new,0,1,1117,23,M,keypress
data_DRM,63,recognition_t63,63,recognition,carcere,weakly,new,1,0,1232,23,M,keypress
data_DRM,63,recognition_t64,64,recognition,iniezione,weakly,new,0,1,1065,23,M,keypress
data_DRM,63,recognition_t65,65,recognition,pungere,weakly,new,1,0,1346,23,M,keypress
data_DRM,63,recognition_t66,66,recognition,chilo,weakly,new,0,1,1215,23,M,keypress
data_DRM,63,recognition_t67,67,recognition,coltello,weakly,new,0,1,1483,23,M,keypress
data_DRM,63,recognition_t68,68,recognition,valle,weakly,new,0,1,1283,23,M,keypress
data_DRM,63,recognition_t69,69,recognition,detriti,weakly,new,0,1,1150,23,M,keypress
data_DRM,63,recognition_t70,70,recognition,fobia,weakly,new,0,1,1164,23,M,keypress
data_DRM,63,recognition_t71,71,recognition,nero,weakly,new,0,1,1514,23,M,keypress
data_DRM,63,recognition_t72,72,recognition,sedia,critical,new,1,0,1331,23,M,keypress
data_DRM,63,recognition_t73,73,recognition,rabbia,critical,new,1,0,1293,23,M,keypress
data_DRM,63,recognition_t74,74,recognition,pane,critical,new,1,0,1467,23,M,keypress
data_DRM,63,recognition_t75,75,recognition,freddo,critical,new,1,0,1382,23,M,keypress
data_DRM,63,recognition_t76,76,recognition,bandiera,critical,new,1,0,1048,23,M,keypress
data_DRM,63,recognition_t77,77,recognition,musica,critical,new,0,1,2248,23,M,keypress
data_DRM,63,recognition_t78,78,recognition,ago,critical,new,1,0,1096,23,M,keypress
data_DRM,63,recognition_t79,79,recognition,fiume,critical,new,1,0,1197,23,M,keypress
data_DRM,63,recognition_t80,80,recognition,penna,critical,new,1,0,1133,23,M,keypress
data_DRM,63,recognition_t81,81,recognition,fumo,critical,new,1,0,1050,23,M,keypress
data_DRM,63,recognition_t82,82,recognition,ragno,critical,new,1,0,1232,23,M,keypress
data_DRM,63,recognition_t83,83,recognition,ladro,critical,new,1,0,1031,23,M,keypress
data_DRM,63,recognition_t84,84,recognition,caramella,unrelated,new,0,1,1432,23,M,keypress
data_DRM,63,recognition_t85,85,recognition,desiderio,unrelated,new,0,1,1465,23,M,keypress
data_DRM,63,recognition_t86,86,recognition,denti,unrelated,new,0,1,1515,23,M,keypress
data_DRM,63,recognition_t87,87,recognition,treno,unrelated,new,0,1,1197,23,M,keypress
data_DRM,63,recognition_t88,88,recognition,gigante,unrelated,new,0,1,1197,23,M,keypress
data_DRM,63,recognition_t89,89,recognition,medicina,unrelated,new,0,1,1299,23,M,keypress
data_DRM,63,recognition_t90,90,recognition,bellezza,unrelated,new,0,1,1166,23,M,keypress
data_DRM,63,recognition_t91,91,recognition,equita,unrelated,new,0,1,1315,23,M,keypress
data_DRM,63,recognition_t92,92,recognition,monarca,unrelated,new,0,1,2365,23,M,keypress
data_DRM,63,recognition_t93,93,recognition,nuvola,unrelated,new,0,1,1500,23,M,keypress
data_DRM,63,recognition_t94,94,recognition,onore,unrelated,new,0,1,1464,23,M,keypress
data_DRM,63,recognition_t95,95,recognition,scarpa,unrelated,new,0,1,1282,23,M,keypress
data_DRM,64,recognition_t0,0,recognition,pipa,studied,studied,1,1,1782,23,F,keypress
data_DRM,64,recognition_t1,1,recognition,tabacco,studied,studied,1,1,2319,23,F,keypress
data_DRM,64,recognition_t2,2,recognition,nicotina,studied,studied,0,0,2035,23,F,keypress
data_DRM,64,recognition_t3,3,recognition,inquinamento,studied,studied,0,0,1655,23,F,keypress
data_DRM,64,recognition_t4,4,recognition,inchiostro,studied,studied,1,1,1984,23,F,keypress
data_DRM,64,recognition_t5,5,recognition,foglio,studied,studied,0,0,1248,23,F,keypress
data_DRM,64,recognition_t6,6,recognition,nera,studied,studied,0,0,2036,23,F,keypress
data_DRM,64,recognition_t7,7,recognition,scuola,studied,studied,1,1,1701,23,F,keypress
data_DRM,64,recognition_t8,8,recognition,tavolo,studied,studied,1,1,1919,23,F,keypress
data_DRM,64,recognition_t9,9,recognition,gambe,studied,studied,0,0,3430,23,F,keypress
data_DRM,64,recognition_t10,10,recognition,paglia,studied,studied,1,1,2594,23,F,keypress
data_DRM,64,recognition_t11,11,recognition,scomoda,studied,studied,0,0,1536,23,F,keypress
data_DRM,64,recognition_t12,12,recognition,concerto,studied,studied,0,0,1476,23,F,keypress
data_DRM,64,recognition_t13,13,recognition,ritmo,studied,studied,0,0,2467,23,F,keypress
data_DRM,64,recognition_t14,14,recognition,strumento,studied,studied,1,1,1464,23,F,keypress
data_DRM,64,recognition_t15,15,recognition,arpa,studied,studied,0,0,2169,23,F,keypress
data_DRM,64,recognition_t16,16,recognition,ghiaccio,studied,studied,1,1,1653,23,F,keypress
data_DRM,64,recognition_t17,17,recognition,coperta,studied,studied,1,1,1434,23,F,keypress
data_DRM,64,recognition_t18,18,recognition,neve,studied,studied,1,1,1885,23,F,keypress
data_DRM,64,recognition_t19,19,recognition,tiepido,studied,studied,1,1,2769,23,F,keypress
data_DRM,64,recognition_t20,20,recognition,ira,studied,studied,1,1,1453,23,F,keypress
data_DRM,64,recognition_t21,21,recognition,imbestialire,studied,studied,0,0,2520,23,F,keypress
data_DRM,64,recognition_t22,22,recognition,odio,studied,studied,1,1,2370,23,F,keypress
data_DRM,64,recognition_t23,23,recognition,malcontento,studied,studied,0,0,3756,23,F,keypress
data_DRM,64,recognition_t24,24,recognition,italia,studied,studied,1,1,1867,23,F,keypress
data_DRM,64,recognition_t25,25,recognition,vento,studied,studied,1,1,1466,23,F,keypress
data_DRM,64,recognition_t26,26,recognition,alza,studied,studied,0,0,3640,23,F,keypress
data_DRM,64,recognition_t27,27,recognition,italiana,studied,studied,1,1,1820,23,F,keypress
data_DRM,64,recognition_t28,28,recognition,furfante,studied,studied,1,1,2751,23,F,keypress
data_DRM,64,recognition_t29,29,recognition,rapinatore,studied,studied,1,1,1568,23,F,keypress
data_DRM,64,recognition_t32,32,recognition,filo,studied,studied,1,1,3273,23,F,keypress
data_DRM,64,recognition_t33,33,recognition,punta,studied,studied,0,0,2501,23,F,keypress
data_DRM,64,recognition_t34,34,recognition,cucire,studied,studied,0,0,2801,23,F,keypress
data_DRM,64,recognition_t35,35,recognition,cammello,studied,studied,1,1,1650,23,F,keypress
data_DRM,64,recognition_t36,36,recognition,caldo,studied,studied,1,1,1509,23,F,keypress
data_DRM,64,recognition_t37,37,recognition,lievito,studied,studied,1,1,2164,23,F,keypress
data_DRM,64,recognition_t38,38,recognition,buono,studied,studied,0,0,2003,23,F,keypress
data_DRM,64,recognition_t39,39,recognition,pasta,studied,studied,1,1,1776,23,F,keypress
data_DRM,64,recognition_t40,40,recognition,foce,studied,studied,0,0,3104,23,F,keypress
data_DRM,64,recognition_t41,41,recognition,diga,studied,studied,0,0,4900,23,F,keypress
data_DRM,64,recognition_t42,42,recognition,torrente,studied,studied,1,1,1660,23,F,keypress
data_DRM,64,recognition_t43,43,recognition,pesce,studied,studied,1,1,2502,23,F,keypress
data_DRM,64,recognition_t44,44,recognition,tela,studied,studied,1,1,3640,23,F,keypress
data_DRM,64,recognition_t45,45,recognition,insetto,studied,studied,1,1,1708,23,F,keypress
data_DRM,64,recognition_t46,46,recognition,paura,studied,studied,1,1,4291,23,F,keypress
data_DRM,64,recognition_t47,47,recognition,velenoso,studied,studied,1,1,1868,23,F,keypress
data_DRM,64,recognition_t48,48,recognition,puzza,weakly,new,0,1,1409,23,F,keypress
data_DRM,64,recognition_t49,49,recognition,accendere,weakly,new,0,1,2208,23,F,keypress
data_DRM,64,recognition_t50,50,recognition,astuccio,weakly,new,0,1,1625,23,F,keypress
data_DRM,64,recognition_t51,51,recognition,grafia,weakly,new,0,1,1836,23,F,keypress
data_DRM,64,recognition_t52,52,recognition,studio,weakly,new,0,1,3049,23,F,keypress
data_DRM,64,recognition_t53,53,recognition,comoda,weakly,new,1,0,1351,23,F,keypress
data_DRM,64,recognition_t54,54,recognition,suono,weakly,new,0,1,2316,23,F,keypress
data_DRM,64,recognition_t55,55,recognition,chitarra,weakly,new,0,1,1717,23,F,keypress
data_DRM,64,recognition_t56,56,recognition,naso,weakly,new,0,1,2002,23,F,keypress
data_DRM,64,recognition_t57,57,recognition,sciare,weakly,new,0,1,1802,23,F,keypress
data_DRM,64,recognition_t58,58,recognition,colpa,weakly,new,0,1,1868,23,F,keypress
data_DRM,64,recognition_t59,59,recognition,malumore,weakly,new,0,1,2335,23,F,keypress
data_DRM,64,recognition_t60,60,recognition,mondiali,weakly,new,0,1,1801,23,F,keypress
data_DRM,64,recognition_t61,61,recognition,innalzare,weakly,new,1,0,2772,23,F,keypress
data_DRM,64,recognition_t63,63,recognition,carcere,weakly,new,0,1,2302,23,F,keypress
data_DRM,64,recognition_t64,64,recognition,iniezione,weakly,new,0,1,2253,23,F,keypress
data_DRM,64,recognition_t65,65,recognition,pungere,weakly,new,0,1,2187,23,F,keypress
data_DRM,64,recognition_t66,66,recognition,chilo,weakly,new,0,1,1783,23,F,keypress
data_DRM,64,recognition_t67,67,recognition,coltello,weakly,new,0,1,2535,23,F,keypress
data_DRM,64,recognition_t68,68,recognition,valle,weakly,new,0,1,2199,23,F,keypress
data_DRM,64,recognition_t69,69,recognition,detriti,weakly,new,0,1,2284,23,F,keypress
data_DRM,64,recognition_t70,70,recognition,fobia,weakly,new,1,0,2502,23,F,keypress
data_DRM,64,recognition_t71,71,recognition,nero,weakly,new,0,1,1183,23,F,keypress
data_DRM,64,recognition_t73,73,recognition,rabbia,critical,new,1,0,1654,23,F,keypress
data_DRM,64,recognition_t74,74,recognition,pane,critical,new,0,1,1843,23,F,keypress
data_DRM,64,recognition_t75,75,recognition,freddo,critical,new,1,0,1566,23,F,keypress
data_DRM,64,recognition_t76,76,recognition,bandiera,critical,new,1,0,1759,23,F,keypress
data_DRM,64,recognition_t77,77,recognition,musica,critical,new,0,1,2327,23,F,keypress
data_DRM,64,recognition_t78,78,recognition,ago,critical,new,0,1,1484,23,F,keypress
data_DRM,64,recognition_t79,79,recognition,fiume,critical,new,0,1,1850,23,F,keypress
data_DRM,64,recognition_t80,80,recognition,penna,critical,new,0,1,2535,23,F,keypress
data_DRM,64,recognition_t81,81,recognition,fumo,critical,new,0,1,1902,23,F,keypress
data_DRM,64,recognition_t82,82,recognition,ragno,critical,new,0,1,1683,23,F,keypress
data_DRM,64,recognition_t83,83,recognition,ladro,critical,new,0,1,1733,23,F,keypress
data_DRM,64,recognition_t84,84,recognition,caramella,unrelated,new,0,1,2603,23,F,keypress
data_DRM,64,recognition_t85,85,recognition,desiderio,unrelated,new,0,1,1799,23,F,keypress
data_DRM,64,recognition_t86,86,recognition,denti,unrelated,new,0,1,1442,23,F,keypress
data_DRM,64,recognition_t87,87,recognition,treno,unrelated,new,0,1,2343,23,F,keypress
data_DRM,64,recognition_t88,88,recognition,gigante,unrelated,new,0,1,2111,23,F,keypress
data_DRM,64,recognition_t89,89,recognition,medicina,unrelated,new,0,1,3866,23,F,keypress
data_DRM,64,recognition_t90,90,recognition,bellezza,unrelated,new,0,1,2168,23,F,keypress
data_DRM,64,recognition_t91,91,recognition,equita,unrelated,new,0,1,2418,23,F,keypress
data_DRM,64,recognition_t93,93,recognition,nuvola,unrelated,new,0,1,1484,23,F,keypress
data_DRM,64,recognition_t94,94,recognition,onore,unrelated,new,0,1,2101,23,F,keypress
data_DRM,64,recognition_t95,95,recognition,scarpa,unrelated,new,0,1,1736,23,F,keypress
data_DRM,65,recognition_t0,0,recognition,pipa,studied,studied,0,0,1885,23,F,keypress
data_DRM,65,recognition_t1,1,recognition,tabacco,studied,studied,1,1,1534,23,F,keypress
data_DRM,65,recognition_t2,2,recognition,nicotina,studied,studied,1,1,1315,23,F,keypress
data_DRM,65,recognition_t3,3,recognition,inquinamento,studied,studied,1,1,1383,23,F,keypress
data_DRM,65,recognition_t4,4,recognition,inchiostro,studied,studied,1,1,2613,23,F,keypress
data_DRM,65,recognition_t5,5,recognition,foglio,studied,studied,0,0,2385,23,F,keypress
data_DRM,65,recognition_t6,6,recognition,nera,studied,studied,1,1,1197,23,F,keypress
data_DRM,65,recognition_t7,7,recognition,scuola,studied,studied,1,1,2831,23,F,keypress
data_DRM,65,recognition_t8,8,recognition,tavolo,studied,studied,1,1,1552,23,F,keypress
data_DRM,65,recognition_t9,9,recognition,gambe,studied,studied,1,1,1565,23,F,keypress
data_DRM,65,recognition_t10,10,recognition,paglia,studied,studied,1,1,2068,23,F,keypress
data_DRM,65,recognition_t11,11,recognition,scomoda,studied,studied,1,1,1365,23,F,keypress
data_DRM,65,recognition_t12,12,recognition,concerto,studied,studied,1,1,1478,23,F,keypress
data_DRM,65,recognition_t13,13,recognition,ritmo,studied,studied,1,1,1447,23,F,keypress
data_DRM,65,recognition_t14,14,recognition,strumento,studied,studied,0,0,1713,23,F,keypress
data_DRM,65,recognition_t15,15,recognition,arpa,studied,studied,1,1,1766,23,F,keypress
data_DRM,65,recognition_t16,16,recognition,ghiaccio,studied,studied,1,1,1629,23,F,keypress
data_DRM,65,recognition_t17,17,recognition,coperta,studied,studied,1,1,1631,23,F,keypress
data_DRM,65,recognition_t18,18,recognition,neve,studied,studied,1,1,1762,23,F,keypress
data_DRM,65,recognition_t19,19,recognition,tiepido,studied,studied,1,1,2246,23,F,keypress
data_DRM,65,recognition_t20,20,recognition,ira,studied,studied,0,0,1665,23,F,keypress
data_DRM,65,recognition_t21,21,recognition,imbestialire,studied,studied,1,1,2262,23,F,keypress
data_DRM,65,recognition_t22,22,recognition,odio,studied,studied,0,0,3265,23,F,keypress
data_DRM,65,recognition_t23,23,recognition,malcontento,studied,studied,0,0,2281,23,F,keypress
data_DRM,65,recognition_t24,24,recognition,italia,studied,studied,0,0,2084,23,F,keypress
data_DRM,65,recognition_t25,25,recognition,vento,studied,studied,1,1,1565,23,F,keypress
data_DRM,65,recognition_t26,26,recognition,alza,studied,studied,0,0,1747,23,F,keypress
data_DRM,65,recognition_t27,27,recognition,italiana,studied,studied,1,1,1348,23,F,keypress
data_DRM,65,recognition_t28,28,recognition,furfante,studied,studied,0,0,2314,23,F,keypress
data_DRM,65,recognition_t29,29,recognition,rapinatore,studied,studied,0,0,1980,23,F,keypress
data_DRM,65,recognition_t30,30,recognition,scassinare,studied,studied,1,1,1499,23,F,keypress
data_DRM,65,recognition_t31,31,recognition,assassino,studied,studied,0,0,2168,23,F,keypress
data_DRM,65,recognition_t32,32,recognition,filo,studied,studied,1,1,1615,23,F,keypress
data_DRM,65,recognition_t33,33,recognition,punta,studied,studied,0,0,1949,23,F,keypress
data_DRM,65,recognition_t34,34,recognition,cucire,studied,studied,0,0,3465,23,F,keypress
data_DRM,65,recognition_t35,35,recognition,cammello,studied,studied,0,0,1498,23,F,keypress
data_DRM,65,recognition_t36,36,recognition,caldo,studied,studied,1,1,1947,23,F,keypress
data_DRM,65,recognition_t37,37,recognition,lievito,studied,studied,1,1,2399,23,F,keypress
data_DRM,65,recognition_t38,38,recognition,buono,studied,studied,0,0,1947,23,F,keypress
data_DRM,65,recognition_t39,39,recognition,pasta,studied,studied,1,1,2343,23,F,keypress
data_DRM,65,recognition_t40,40,recognition,foce,studied,studied,1,1,1279,23,F,keypress
data_DRM,65,recognition_t41,41,recognition,diga,studied,studied,1,1,1496,23,F,keypress
data_DRM,65,recognition_t42,42,recognition,torrente,studied,studied,0,0,1650,23,F,keypress
data_DRM,65,recognition_t43,43,recognition,pesce,studied,studied,0,0,2450,23,F,keypress
data_DRM,65,recognition_t44,44,recognition,tela,studied,studied,1,1,1363,23,F,keypress
data_DRM,65,recognition_t45,45,recognition,insetto,studied,studied,1,1,1317,23,F,keypress
data_DRM,65,recognition_t46,46,recognition,paura,studied,studied,1,1,1448,23,F,keypress
data_DRM,65,recognition_t47,47,recognition,velenoso,studied,studied,0,0,1949,23,F,keypress
data_DRM,65,recognition_t48,48,recognition,puzza,weakly,new,0,1,1701,23,F,keypress
data_DRM,65,recognition_t49,49,recognition,accendere,weakly,new,0,1,2032,23,F,keypress
data_DRM,65,recognition_t50,50,recognition,astuccio,weakly,new,0,1,1630,23,F,keypress
data_DRM,65,recognition_t51,51,recognition,grafia,weakly,new,0,1,1869,23,F,keypress
data_DRM,65,recognition_t53,53,recognition,comoda,weakly,new,1,0,1399,23,F,keypress
data_DRM,65,recognition_t54,54,recognition,suono,weakly,new,0,1,1650,23,F,keypress
data_DRM,65,recognition_t55,55,recognition,chitarra,weakly,new,0,1,1513,23,F,keypress
data_DRM,65,recognition_t56,56,recognition,naso,weakly,new,0,1,1933,23,F,keypress
data_DRM,65,recognition_t57,57,recognition,sciare,weakly,new,0,1,1531,23,F,keypress
data_DRM,65,recognition_t58,58,recognition,colpa,weakly,new,1,0,1796,23,F,keypress
data_DRM,65,recognition_t59,59,recognition,malumore,weakly,new,0,1,1750,23,F,keypress
data_DRM,65,recognition_t60,60,recognition,mondiali,weakly,new,0,1,1380,23,F,keypress
data_DRM,65,recognition_t61,61,recognition,innalzare,weakly,new,0,1,1934,23,F,keypress
data_DRM,65,recognition_t62,62,recognition,pistola,weakly,new,1,0,2299,23,F,keypress
data_DRM,65,recognition_t63,63,recognition,carcere,weakly,new,0,1,1567,23,F,keypress
data_DRM,65,recognition_t64,64,recognition,iniezione,weakly,new,0,1,1615,23,F,keypress
data_DRM,65,recognition_t65,65,recognition,pungere,weakly,new,0,1,1716,23,F,keypress
data_DRM,65,recognition_t66,66,recognition,chilo,weakly,new,0,1,1533,23,F,keypress
data_DRM,65,recognition_t67,67,recognition,coltello,weakly,new,0,1,1915,23,F,keypress
data_DRM,65,recognition_t68,68,recognition,valle,weakly,new,0,1,2298,23,F,keypress
data_DRM,65,recognition_t69,69,recognition,detriti,weakly,new,0,1,1630,23,F,keypress
data_DRM,65,recognition_t70,70,recognition,fobia,weakly,new,0,1,1582,23,F,keypress
data_DRM,65,recognition_t71,71,recognition,nero,weakly,new,0,1,1479,23,F,keypress
data_DRM,65,recognition_t72,72,recognition,sedia,critical,new,1,0,1352,23,F,keypress
data_DRM,65,recognition_t73,73,recognition,rabbia,critical,new,1,0,1929,23,F,keypress
data_DRM,65,recognition_t74,74,recognition,pane,critical,new,0,1,3915,23,F,keypress
data_DRM,65,recognition_t75,75,recognition,freddo,critical,new,0,1,1749,23,F,keypress
data_DRM,65,recognition_t76,76,recognition,bandiera,critical,new,1,0,1800,23,F,keypress
data_DRM,65,recognition_t77,77,recognition,musica,critical,new,0,1,1729,23,F,keypress
data_DRM,65,recognition_t78,78,recognition,ago,critical,new,0,1,2049,23,F,keypress
data_DRM,65,recognition_t79,79,recognition,fiume,critical,new,1,0,1232,23,F,keypress
data_DRM,65,recognition_t80,80,recognition,penna,critical,new,0,1,4247,23,F,keypress
data_DRM,65,recognition_t81,81,recognition,fumo,critical,new,1,0,1298,23,F,keypress
data_DRM,65,recognition_t83,83,recognition,ladro,critical,new,1,0,2451,23,F,keypress
data_DRM,65,recognition_t84,84,recognition,caramella,unrelated,new,0,1,2631,23,F,keypress
data_DRM,65,recognition_t86,86,recognition,denti,unrelated,new,0,1,1415,23,F,keypress
data_DRM,65,recognition_t87,87,recognition,treno,unrelated,new,0,1,1600,23,F,keypress
data_DRM,65,recognition_t88,88,recognition,gigante,unrelated,new,0,1,1447,23,F,keypress
data_DRM,65,recognition_t89,89,recognition,medicina,unrelated,new,0,1,2334,23,F,keypress
data_DRM,65,recognition_t90,90,recognition,bellezza,unrelated,new,0,1,1479,23,F,keypress
data_DRM,65,recognition_t91,91,recognition,equita,unrelated,new,0,1,1445,23,F,keypress
data_DRM,65,recognition_t92,92,recognition,monarca,unrelated,new,0,1,1764,23,F,keypress
data_DRM,65,recognition_t93,93,recognition,nuvola,unrelated,new,1,0,1831,23,F,keypress
data_DRM,65,recognition_t94,94,recognition,onore,unrelated,new,0,1,1648,23,F,keypress
data_DRM,65,recognition_t95,95,recognition,scarpa,unrelated,new,0,1,1865,23,F,keypress
data_DRM,66,recognition_t0,0,recognition,pipa,studied,studied,1,1,2844,26,F,keypress
data_DRM,66,recognition_t1,1,recognition,tabacco,studied,studied,1,1,1444,26,F,keypress
data_DRM,66,recognition_t2,2,recognition,nicotina,studied,studied,1,1,1561,26,F,keypress
data_DRM,66,recognition_t3,3,recognition,inquinamento,studied,studied,1,1,1360,26,F,keypress
data_DRM,66,recognition_t4,4,recognition,inchiostro,studied,studied,1,1,1749,26,F,keypress
data_DRM,66,recognition_t5,5,recognition,foglio,studied,studied,0,0,1811,26,F,keypress
data_DRM,66,recognition_t6,6,recognition,nera,studied,studied,1,1,1045,26,F,keypress
data_DRM,66,recognition_t7,7,recognition,scuola,studied,studied,1,1,1459,26,F,keypress
data_DRM,66,recognition_t8,8,recognition,tavolo,studied,studied,0,0,1893,26,F,keypress
data_DRM,66,recognition_t9,9,recognition,gambe,studied,studied,0,0,1364,26,F,keypress
data_DRM,66,recognition_t10,10,recognition,paglia,studied,studied,0,0,1732,26,F,keypress
