participant_id,trial_order,cue_id,stimulus,response1,response2,response3,response4,response5,response6,response7,response8,response9,response10,response11,response12,response13,response14,response15,response16,response17,response18,response19,response20,first_key_RT1,first_key_RT2,first_key_RT3,first_key_RT4,first_key_RT5,first_key_RT6,first_key_RT7,first_key_RT8,first_key_RT9,first_key_RT10,first_key_RT11,first_key_RT12,first_key_RT13,first_key_RT14,first_key_RT15,first_key_RT16,first_key_RT17,first_key_RT18,first_key_RT19,first_key_RT20
19,8,35,SPREAD,FOOD,SANDWICH,SAUCE,TEA,LUNCH,MEAT,VEGETABLE,MARMITE,FEAST,PARTY,SPECIAL,WIDE,EATING,FRIENDS,PEOPLE,OCCASION,PARTY,BUTTER,SAVORY,TASTY,4596.0,5979.0,3411.0,3737.0,1083.0,1659.0,843.0,889.0,3955.0,4003.0,1130.0,6435.0,7114.0,1058.0,1243.0,3786.0,4850.0,9219.0,11490.0,10867.0
19,9,39,TOWER,TALL,CHURCH,STEEP,LARGE BUILDING,HOUSE,CASTLE,COUNTRYSIDE,BRICKS,STONE,OLD,APARTMENTS,BLOCK,SKY,VIEW,PAST,SOLID,THICK,IMPOSING,WEALTH,STRUCTURE,1636.0,1163.0,962.0,803.0,1588.0,946.0,3627.0,3579.0,875.0,1010.0,1514.0,762.0,5043.0,5651.0,7819.0,8635.0,2826.0,2698.0,3370.0,4236.0
19,10,40,XYLOPHONE,KEYS,STICK,SOUND,COLOR,TOY,MUSIC,PLAY,INSTRUMENT,CHILDREN,SHAPE,GIFT,ORCHESTRA,INSTRUMENTAL,RINGING,BAND,PLAYERS,NOTES,MUSIC,NURSERY,PLAYSCHOOL,1652.0,915.0,931.0,1307.0,2027.0,1875.0,3898.0,938.0,922.0,4827.0,6363.0,4883.0,2120.0,3555.0,12483.0,4338.0,12563.0,5771.0,17027.0,2026.0
20,1,9,FARMYARD,FARM,CHICKEN,MANURE,BARN,HEN,ROOSTER,PIG,COW,SHEEP,MILK,HAY,TRACTOR,LAMB,CALF,KITTENS,CATS,SHEEPDOG,HEARD,MILKING,GOAT,491.1,2113.9,287.8,1296.2,343.1,5203.0,1909.3,2332.6,712.9,388.5,402.7,325.9,1393.4,439.9,1492.5,304.9,296.4,347.2,1728.4,9434.5
20,2,10,FIG,FRUIT,PASSION FRUIT,RAISIN,SOUR,PEACH,PLUM,PEAR,BANANA,GRAPE,LEMON,LIME,RASPBERRY,TASTY,BLACKBERRY,BLACKCURRANT,REDCURRANT,,,,,3021.6,2388.5,1260.5,930.5,3882.7,485.2,391.7,1865.2,1974.8,292.2,420.0,851.0,609.0,369.3,571.5,1568.9,,,,
20,3,12,FRAGMENT,DNA,SHARD,SPLINTER,METEORITE,MOLECULE,SHELL,PIECE,FRAGMENTATION,DNA,PEPTIDE,SCRAP,SKULL,BONE,MOSAIC,DEBRIS,POTTERY,FISSION,COLLISION,CRASH,BULLET,1623.5,2877.9,1950.8,2295.9,2902.2,1285.5,653.6,6298.8,3967.2,3328.3,2421.8,4523.1,2173.5,6178.3,2878.9,4532.5,4428.5,2340.5,514.6,3814.3
20,4,14,GROUNDHOG,SQUIRREL,BURROW,GOPHER,WOODSTOCK,BADGER,WEASEL,RABBIT,COYOTE,HEDGEHOG,LOOP,HOLIDAY,DAY,MURRAY,WILDLIFE,HABITAT,PREDICTION,PREDATOR,HUNTING,RODENT,SMALL,584.7,841.8,841.8,681.4,1332.6,1370.9,1834.8,7782.5,2110.3,5035.2,2347.3,2138.7,5856.2,545.6,841.7,3209.8,2424.2,3841.8,8180.4,15150.6
20,5,22,MOSQUITO,BITE,AIDS,STING,NOISE,NOISE,BUZZ,ANNOYING,INSECT,AFRICA,WHINE,INFECTION,ILLNESS,BLOOD,VAMPIRE,TRANSMIT,SPRAY,HUM,DISEASE,HUMID,MALARIA,1693.4,6576.7,1980.2,365.3,1172.3,409.7,277.2,1685.3,2524.3,3292.8,2228.2,442.1,3727.4,2040.9,8799.8,1501.0,4540.6,2097.2,4288.2,4091.4
20,6,24,NAPKIN,WIPE,TOWEL,WIPE,WAITER,CLOTH,HANDKERCHIEF,DINNER,DINER,MEAL,FOLD,SAUCE,COFFEE,TEA,SOUP,DESSERT,STARTER,GREASY,EMBROIDER,CLEAN,DAINTY,537.3,1092.6,2576.2,1184.3,1499.1,1440.6,2138.0,755.4,2380.7,2833.3,3387.7,904.9,177.3,2340.6,1771.7,764.5,4135.3,3083.4,637.5,4066.9
20,7,30,RHUBARB,CUSTARD,POWDERED,CANNED,ROOT,HERBAL,COOK,SOUR,EDIBLE,BEET,ROAST,BAKE,SALAD,MELON,FLAVOR,GINGER,HARDY,VEGETABLE,MEDICINE,CHERRY,BARB,593.4,1515.0,1593.6,1005.6,360.4,764.9,258.5,4010.3,6172.7,3398.6,3676.8,2742.1,4857.4,5562.5,6860.7,2767.7,3026.1,3163.7,5523.5,8278.4
20,8,35,SPREAD,BUTTER,RUMOR,WIDE,DISEASE,VIRUS,PLAGUE,INFECTION,HIV,INFECTIOUS,DISPERSE,THINLY,EVENLY,RAPIDLY,QUICKLY,CLOTH,BLANKET,BED,WILDFIRE,FLAME,PANIC,900.1,428.0,3598.4,320.0,3195.7,1539.1,3291.0,1558.5,2044.9,5280.6,876.0,295.6,1028.4,1833.9,6596.7,809.0,360.1,1979.4,2373.8,1884.7
20,9,39,TOWER,TALL,BUILDING,BIG,BRICK,CASTLE,SATELLITE,LONG,RAPUNZEL,STACK,STRENGTH,T,,,,,,,,,,1064.7,1311.1,533.0,297.9,423.9,2408.6,4880.3,223.8,3337.0,12530.9,17183.9,,,,,,,,,
20,10,40,XYLOPHONE,INSTRUMENT,CYMBAL,BASSOON,GONG,KEYBOARD,TROMBONE,VIOLIN,GUITAR,OBOE,JINGLE,BANJO,TAMBOURINE,MANDOLIN,DRUM,RATTLE,ORCHESTRA,ORGAN,PIANO,BASS,TRIANGLE,960.3,13183.1,842.5,1478.3,2532.4,1029.4,478.9,292.6,373.5,794.3,2352.2,1000.5,2085.5,3202.3,785.2,4359.7,3975.9,1186.4,4262.3,2839.4
21,1,1,ALPHABET,LANGUAGE,ENGLISH,CHILDREN,LEARNING,SCHOOL,EASY,HARD,NURSERY,TEACHERS,BOOK,TODDLERS,EUROPEAN,PASSWORDS,VOCABULARY,SPEECH,READING,COMMUNICATING,WORDSKILL,STORY,ESSAY,4780.6,802.8,3636.2,474.6,356.3,2701.7,1700.2,1252.7,1205.3,1564.8,3596.4,4790.2,627.3,5236.9,1607.3,1305.6,1048.4,1595.8,5596.2,1701.7
21,2,3,CANNONBALL,SOLDIERS,BATTLEMENTS,FIRING,GUNS,CASTLE,BATTLEMENTS,CANON,ENEMY,SOLDIERS,WAR,BATTLE,BLACK,ROUND,HEAVY,BANG,SMOKE,FIRE,INJURY,WOUNDS,KILLING,3893.1,523.4,1826.5,834.8,1334.8,1300.4,1105.5,2527.3,1506.3,1154.4,1131.6,2876.2,506.9,541.1,3574.2,571.6,2808.7,786.8,3187.5,1166.6
21,3,4,COUPON,TICKET,PAPER,WHITE,MONEY,SAVINGS,DISCOUNT,VALUE,CHEAP,PERCENTAGE,PRESENT,GIFT,BIRTHDAY,ECONOMY,LESS,SQUARE,FRAGILE,CHEAP,FOOD,DRINKS,CHRISTMAS,1871.9,726.5,1007.8,3507.7,558.6,4232.4,543.8,4894.1,2141.5,6017.3,1238.2,1336.6,8407.1,4870.4,3719.9,5167.4,2759.7,8688.9,1577.8,5664.1
21,4,5,CUDDLE,LOVING,SOFT,CARESS,TEDDY,BEAR,HUSBAND,WIFE,CHILDREN,SON,DAUGHTER,ANIMALS,THROW,WARMTH,AFFECTION,KINDNESS,APPRECIATE,TINGLY,NICE,CLOSENESS,HAPPY,2551.6,378.2,425.0,938.6,1146.0,1315.2,1169.2,925.8,401.6,448.3,1129.8,8963.9,528.5,5388.4,5505.5,2635.4,5192.4,6218.9,501.9,1750.8
21,5,8,ENAMEL,NAIL,VARNISH,SHINY,PAINT,CHIPPED,SMOOTH,SPARKLING,PROTECTION,LONGLASTING,PEARLISE,PAINTINGS,REPAIRS,COLORS,GOLD,SILVER,CLEAR,COATS,SMELLY,MASK,PROTECTION,2559.2,1310.5,1991.4,4611.9,3727.0,1415.7,7850.0,1133.9,1778.8,3208.1,7046.1,3038.1,4736.8,2836.5,474.2,622.3,4151.8,1951.7,3334.9,2230.8
21,6,13,GEM,STONE,EXPENSIVE,DIAMOND,RUBY,EMERALD,SAPPHIRE,RING,BROACH,NECKLACE,GEMSTONE,MONEY,HUNDREDS,CARAT,COLOR,INTENSITY,CUT,GORGEOUS,PROPOSAL,WEDDING,MARRIAGE,2409.3,1254.4,506.4,703.8,1994.6,1773.6,3132.0,1691.9,790.2,3937.1,1111.0,3097.7,1642.6,1337.8,728.7,1217.0,4082.5,1648.5,1073.8,736.0
21,7,23,MOUNTAIN,HIGH,HILL,REMOTE,HIGH,COLD,FOGGY,OXYGEN,BREATHE,GREEN,WHITE,SNOWY,CLIMB,HIGH,IMPRESSIVE,CLIMBING,ALTITUDE,SICKNESS,VIEW,BEAUTIFUL,MAJESTIC,1724.6,439.5,692.6,822.9,1318.0,1855.6,1508.6,1055.5,1646.0,1157.7,503.1,976.4,1331.0,5316.0,1638.0,1687.8,1061.9,5830.0,1629.7,405.9
21,8,26,PASTA,LOVELY,ITALIAN,PEPPERS,SPAGHETTI,FARAFELLE,PENNE,FETTUCINE,TAGLIATELLE,BOLOGNESE,LASAGNA,YUMMY,FAVORITE,FORK,PARMESAN,CHEESE,GARLIC,PARMESAN,OLIVES,FILLING,FAVORITE,4358.6,501.6,514.7,1166.6,2592.7,1308.2,1227.8,1120.1,733.4,1052.7,2383.3,2713.4,5288.5,1602.2,1096.9,1922.6,3429.3,2709.7,2719.8,2388.8
21,9,27,PEACOCK,COLORS,BLUE,GREEN,WHITE,STRUTTING,PEAHEN,NOISY,SCREECHY,FANTAIL,PRETTY,PROUD,BIRD,BIGBIRD,MALE,MATING,PARTNER,LOVING,BEAUTIFUL,OPENOUT,TAILS,3187.2,635.7,620.0,1262.3,1363.0,685.8,2006.9,418.9,4621.4,2167.7,2202.1,9347.9,2360.9,4274.7,3105.4,2755.5,3965.0,3546.2,4399.9,2973.0
21,10,28,PUKE,SICK,HORRIBLE,GREEN,MESSY,ILLNESS,PAIN,VOMIT,ACHE,DISAGREEABLE,HORRIBLE,REGURGITATION,BAD,ILL,HEADACHE,FLUE,FOOD,BUG,DISEASE,DIZZY,YELLOW,1587.9,853.3,757.7,499.4,526.7,4918.5,1092.1,2582.8,869.3,770.5,4101.1,2819.7,1894.2,5420.1,1331.6,2277.2,8870.2,2950.4,7339.4,4236.7
22,1,6,DIAGRAM,ANNOTATION,DRAWING,PICTURE,ADVISORY,INFORMATION,DISPLAY,ILLUSTRATE,BOOK,SCIENCE,EXPLAIN,EXPLANATION,PICTURE,INFORMATION,LEARNING,DRAWN,BOOK,POSTER,EXPLANATION,WORDS,SHOW,2301.9,639.6,1847.6,1606.6,1055.4,554.6,1836.6,2629.1,1490.5,2852.0,1524.7,4011.0,1622.6,4365.8,1793.7,2375.3,2038.7,1521.1,3458.9,3025.3
22,2,7,DOORMAT,PUSHOVER,CLEAN,FOOT,SHOWS,SHOES,DOOR,OUTSIDE,RAIN,WET,DIRTY,CLEAN,FLOOR,CARPET,STORM,SNOW,BOOTS,DRY,DIRT,DIRTY,CLEAN,589.1,2750.4,621.2,356.2,905.6,4683.6,1509.3,478.9,579.4,1658.5,2670.7,8573.8,2718.4,3940.8,458.7,1491.9,2773.1,1706.2,1165.3,3129.4
22,3,15,GUST,WIND,BLOW,GALE,HURRICANE,SOLAR,WIND FARM,WINDY,OFFSHORE,POWER,BLOWING,UNSTEADY,BAD,WEATHER,TREES,DAMAGE,OUTDOORS,INDOORS,HIDE,RAIN,HAIR,827.5,826.7,1990.3,888.2,6375.2,887.2,2476.5,1118.0,2982.3,5651.9,4093.6,5278.2,517.9,5416.9,595.2,2148.5,1094.3,2567.5,2915.3,7992.9
22,4,18,KITCHEN,COOKER,SINK,MICROWAVE,LOUNGE,TOILET,STUDY,OFFICE,BEDROOM,ENSUITE,UTILITY,ISLAND,COOKING,CHEF,PRETTY,ROOM,HOUSE,SOCIABLE,BREAKFAST,DINNER,LUNCH,1056.9,1236.3,676.4,659.2,956.9,1503.0,831.9,437.2,770.6,903.4,3451.0,5044.2,4175.3,2528.2,3979.5,925.1,2923.3,7016.2,2107.3,711.7
22,5,19,LEASE,RENT,BORROW,OWN,USE,CAR,FLAT,HOUSE,PAY,,,,,,,,,,,,,688.8,1003.7,7758.4,2506.3,2276.2,820.8,177.3,4986.5,,,,,,,,,,,,
22,6,25,OAK,TREE,PINE,PARK,WOODS,FOREST,LOGS,FIRE,BURNING,BEAUTIFUL,NATURE,WILD,LARGE,OLD,ANCIENT,LEAVES,AUTUMN,SEASONAL,MAJESTIC,STUNNING,HILLS,537.7,907.9,3031.3,3726.9,376.3,3936.1,892.5,2425.5,4073.3,412.4,1246.0,2003.6,1269.8,662.2,3148.2,537.5,1121.5,1845.7,1392.7,8536.9
22,7,31,SLAUGHTER,ANIMAL,KILLING,HOUSE,ABATTOIR,KILLING,COWS,LIVESTOCK,UNFAIR,SAD,MURDER,PAIN,CARNIVORE,FARM,FARMERS,MEAT,BEEF,STEAK,DEATH,SAD,KILLER,1020.5,793.2,2049.5,1353.1,2946.1,1324.3,3073.6,2746.4,954.2,946.5,3837.3,5533.6,1322.8,735.5,1402.4,1475.4,5540.0,11295.1,2134.1,3905.9
22,8,33,SPOKESPERSON,SPEAKER,REPRESENT,REPRESENTATIVE,SPEECH,TALKING,ADVOCATE,,,,,,,,,,,,,,,850.4,3176.8,488.6,3599.0,820.3,1108.7,,,,,,,,,,,,,,
22,9,34,SPRAIN,HURT,PAIN,PAINFUL,LEG,ANKLE,WRIST,HOSPITAL,DOCTORS,CAST,SLING,FOOTBALL,INJURY,INJURED,BROKEN,BREAK,SORE,ACETAMINOPHEN,PAIN RELIEF,SPORT,REST,1079.6,742.7,393.6,2435.0,938.8,373.3,3166.5,841.9,617.0,868.7,1317.1,928.3,539.1,6102.6,575.8,3678.1,3074.8,885.5,8889.5,3028.4
22,10,38,TORTOISE,TURTLE,SHELL,LAND,ANIMAL,MAMMAL,ISLAND,EXOTIC,WILD,CUTE,BEAUTIFUL,NATURE,INSPIRING,RARE,C,,,,,,,844.3,744.9,812.4,512.1,250.9,2454.8,477.1,1152.8,1783.9,819.3,1423.6,2595.9,2753.3,3168.8,,,,,,
23,1,6,DIAGRAM,PICTURE,EXPLAINATION,DRAWING,MATHS,SCIENCE,CHART,POWERPOINT,DIRECTIONS,INSTRUCTIONS,IKEA,UNDERSTANDING,TEACHING,CLEAR,EXPLAINATION,WHITEBOARD,,,,,,1821.7,1782.1,7609.6,924.9,794.4,5908.4,2543.0,5350.5,1558.1,8863.3,4141.0,4589.5,7729.1,3773.0,16948.9,,,,,
23,2,7,DOORMAT,MUD,SHOES,DOOR,HOUSE,HOME,BOOTS,WEAK,ENTER,EXIT,BROWN,WIPE,WET,STAND,PASSIVE,INTROVERT,DUST,,,,,1108.6,1415.9,1002.0,645.4,327.8,842.0,834.1,5051.4,967.7,4531.2,2312.6,3973.1,2274.8,12131.5,6817.2,10029.7,,,,
23,3,15,GUST,WIND,BLOW,GALE,WEATHER,FORECAST,SPEED,COLD,WINTER,KITE,BLOW,WASHING,LEAF,GALE,HURRICANE,TORNADO,,,,,,1383.0,728.8,3469.5,565.2,960.1,664.6,1368.6,699.5,1943.4,9404.6,2526.6,8411.9,13675.4,891.4,5251.7,,,,,
23,4,18,KITCHEN,COOK,FOOD,BIN,CAT,SNACK,TAP,SINK,COOKER,OVEN,BOWL,FORK,KNIFE,SPOON,KETTLE,TEA,CUP,PLATE,CRISP,LUNCH,BREAKFAST,1526.1,2102.9,1063.5,4012.6,2727.1,947.8,888.8,1167.7,1995.9,915.3,771.6,1096.7,774.8,1489.4,699.6,1537.5,812.2,1420.0,2017.4,862.7
23,5,19,LEASE,RENT,BORROW,CAR,LOAN,MONEY,LONGTERM,GRANT,SHARE,HORSE,HOUSE,OFFICE,EXPENSE,TIE,ACCEPT,HIRE,PAY,PROPERTY,HIRE,FIELD,LAND,2799.9,5897.1,1011.3,800.0,8033.4,8683.6,6634.2,8926.4,10821.7,1933.0,2592.3,4302.3,5547.3,8426.0,8618.1,11118.5,5149.7,8807.7,10632.6,2395.6
23,6,25,OAK,TREE,TABLE,CHAIR,SIDEBOARD,FLOORING,WOODS,ACORN,APPLE,SQUIRREL,BIRDS,FOREST,TREE,TREEHOUSE,LEAF,TWIG,BRANCH,BARK,SMELL,SOLID,VENEER,1069.6,3377.4,796.8,826.2,1645.4,1265.4,2350.0,2441.6,1925.9,1755.1,935.5,717.0,876.1,1070.1,1556.4,1765.5,5267.9,6101.6,1196.5,1148.9
23,7,31,SLAUGHTER,DEATH,ANIMALS,BLOOD,KILL,DIE,MEAT,TERRORIST,SHEEP,COWS,PIG,HOUSE,KNIFE,CHICKEN,TURKEY,FOOD,CRIME,MURDER,SHOOTING,GUN,ARREST,2023.9,892.2,1981.8,1639.1,953.4,5225.1,792.0,5238.6,514.9,1274.8,1357.8,1053.9,4486.5,3109.0,5426.4,6203.3,2568.5,5203.5,6885.8,4441.2
23,8,33,SPOKESPERSON,LEADER,BOSS,GROUP,WORK,JURY,PROTEST,CAUSE,SPEECH,UNION,FRONT,CASE,LESSON,ELECT,DICTATOR,REPRESENT,ADVOCATE,LAWYER,SPEAKER,,,1369.1,1680.0,1363.7,2171.8,1318.6,1065.8,4444.6,5012.3,4669.8,2487.0,6027.7,7076.4,2514.8,965.4,2578.2,2720.2,6189.9,16941.5,,
23,9,34,SPRAIN,ANKLE,PAIN,HOSPITAL,FALL,SPORT,WALKING,SORE,TENDON,ILLNESS,WRIST,FINGER,TOE,BANDAGE,CRUTCH,BOOT,WALKING STICK,FRACTURE,MUSCLE,NURSE,DOCTOR,1208.8,1261.9,2286.8,821.9,329.9,830.7,1787.5,1483.5,5163.5,9788.7,9975.2,7463.8,4439.7,3984.7,2628.6,5605.6,1199.6,10550.2,2203.0,2447.5
23,10,38,TORTOISE,SHELL,TURTLE,ECOLI,LETTUCE,SLOW,HIBINATE,BLUE PETER,BOX,TANK,BATH,DRY,PET,GIANT,HOME,LOST,HARD,GALAPOGIS,GRAVE,POOP,GREEN,1262.9,1703.5,1013.2,1445.0,4904.0,4687.0,931.5,1543.7,1104.8,1203.9,3868.2,2420.6,2116.6,4103.6,709.3,4873.1,9527.6,6403.5,5610.8,4848.8
24,1,2,BATTLE,WAR,SOLDIER,ARMY,RAF,FIGHTING,WORLD,ILLNESS,HEALTH,COUNSELING,DEMONS,COURTS,PEOPLE,SYSTEMS,AXE,CONFLICT,DISAGREEMENT,RIGHTS,NATO,PUNISHMENT,LOSS,449.5,232.2,423.8,1672.1,3284.6,6687.1,3686.6,1084.8,2482.0,484.9,7159.7,10450.7,648.0,12586.0,11543.4,1364.7,1742.1,5413.1,4916.6,2635.2
24,2,11,FOLD,PAPER,LAUNDRY,ORIGAMI,ART,CREATIVITY,LETTER,WASHING,CARDS,LADDER,PRAM,BIKE,BLANKETS,PAPER,DEFEAT,ARTIST,CRAFTS,HOBBY,CHILDREN,CHORES,HOUSEWORK,822.9,575.4,646.8,1561.3,1711.5,3195.8,2993.1,11476.5,8715.2,8102.1,11873.2,2765.2,10953.6,10216.4,12910.9,2575.5,3837.0,4467.4,3860.7,687.5
24,3,16,HEROIN,DRUG,ADDICT,DEALER,ILLEGAL,POLICE,SUBSTANCE,MISUSE,ARREST,STREETS,NEEDLE,SMOKING,CHARITY,SUPPORT,DISEASE,COUNSELING,WEIGHT,UNHEALTHY,CRIME,PUNISHMENT,PRISON,839.1,522.5,475.1,2409.7,693.3,463.1,1147.1,5165.1,893.5,3735.6,3886.5,9413.7,494.5,3584.2,3389.8,6429.0,2500.6,3574.9,4244.6,1954.1
24,4,17,KIDNEY,BODY,STONE,FAILURE,HUMANS,ORGANS,INTERNAL,RUPTURE,INFECTION,FAILURE,TRANSPLANT,BEANS,STEAK,MEDICINE,DOCTOR,CHEF,UNHEALTHY,DIAGNOSIS,URINE,BACK,PAIN,1384.8,393.7,383.2,924.3,524.4,380.5,717.8,1357.3,1661.6,2715.5,4096.9,3401.1,3929.2,1485.1,1514.7,3242.6,4624.8,4614.0,5668.6,606.4
24,5,20,MAGNIFY,GLASSESS,GLASS,ZOOM,ENHANCE,ENLARGE,WIDEN,IMPROVE,QUALITY,SIGHT,VISION,GLASS,PLASTIC,HANDLE,MONOCLE,TELESCOPE,SKY,STARS,FOCUS,READ,READING,699.7,686.9,793.4,752.9,1485.7,2308.9,5436.8,735.0,1204.5,2473.0,2509.8,1443.6,807.3,1194.6,4094.9,2081.1,512.9,9379.1,11785.9,2325.3
24,6,21,MONASTERY,ROYAL,FAMILY,RICH,IMPORTANT,INFLUENTIAL,HISTORY,HISTORIC,KING,QUEEN,PRINCE,PRINCESS,DUKE,DUCHESS,SOLDIER,FOOTMAN,CASTLE,GROUNDS,HORSES,TEA,CROWN,1943.2,469.4,2704.0,8658.0,1517.9,1579.7,1254.7,6096.5,768.1,932.5,770.2,452.7,733.7,3872.4,1120.8,2690.8,2021.1,633.9,2235.2,1232.8
24,7,29,RADIO,MUSIC,PODCAST,AUDIO,PRESENTERS,CHARTS,NEWS,AUDIO,STORY,DISCUSSION,ADVERTS,LOUD,VOLUME,HAPPY,CAR,INTERVIEWS,CELEBRITY,INFORMATION,QUIZ,INFORMATIVE,,568.7,523.7,273.8,1155.6,2569.0,2036.1,4845.7,1846.7,3516.7,847.2,2390.6,1449.7,6232.7,10524.9,11730.9,1674.5,8141.8,4410.8,6257.4,
24,8,32,SPANK,BOTTOM,BDSM,BONDAGE,PERSON,PUNISHMENT,SEXUAL,TORTURE,PLEASURE,CONSENT,FUN,,,,,,,,,,,1242.0,14406.4,2646.3,12250.1,838.1,1138.5,3234.4,1253.9,2778.6,7281.4,,,,,,,,,,
24,9,36,STOMACH,GUT,EATING,DRINKING,INTERNAL,ORGANS,SICKNESS,PREGNANCY,WEIGHT,ACHE,BELLY,DOCTOR,GP,MEDICINE,PHARMACY,SICKNESS,INTESTINES,ACID,FULL,HUNGRY,APPETITE,1037.9,703.5,325.4,4121.5,348.5,3736.9,4359.2,808.4,2962.3,3818.6,4163.0,661.1,908.3,720.3,337.6,7187.5,11135.3,6568.8,1829.2,1493.8
24,10,37,TEXTILE,CLOTHES,FABRIC,SEWING,FACTORY,SEWING,LEATHER,COTTON,WORKERS,FASHION,GARMENTS,BLANKETS,UPHOLSTERY,ALTERATIONS,PATCHWORK,NEEDLE,KNITTING,TAPESTRY,ART,DESIGN,CREATIVITY,713.7,1635.2,767.4,5752.9,800.0,5034.6,1461.6,1946.6,1325.2,3099.4,10051.9,1633.9,2572.3,895.1,7610.1,2710.2,3618.7,1472.5,2340.0,2204.9
25,1,2,BATTLE,FIGHT,FOUGHT,HILL,CASTLE,STONE,COLD,HOT,GREEN,GRASS,DEW,HALT,NEWS,WALES,WALL,THICK,STAIRS,GUARD,METAL,SPIKE,FLOOR,1075.8,2875.0,570.1,591.6,2054.5,550.5,2554.3,1227.8,747.0,5364.8,823.9,12457.4,583.3,1818.2,768.3,499.4,1976.9,739.9,2293.2,2306.9
25,2,11,FOLD,PAPER,FOLD,BOOK,TEXT,SCRIBBLE,LINE,PAGE,RED,FOLDER,LINE,DRAWING,PAINT,CHILD,NEWS,ADVERT,SELL,MAGAZINE,COLOR,PENCIL,WRITING,767.3,1918.0,865.8,3379.3,529.1,1889.3,578.5,743.9,4510.9,610.7,2730.2,598.3,616.3,18518.4,2357.6,1885.0,2051.1,671.0,632.0,2338.1
25,3,16,HEROIN,DRUG,INJECT,WHITE,TEETH,SLEEP,NEEDLE,PARK,COLD,LONELY,ADDICTION,MENTAL,HEALTH,WRINKLE,THIN,GAUNT,SAD,DEPRESSED,HOMELESS,SINGLE,DOG,1220.6,3715.1,2660.1,1168.6,1575.8,2493.7,870.4,906.5,2078.6,3070.3,728.5,708.0,3743.2,3604.9,721.9,1891.4,1308.3,3605.7,744.0,790.1
25,4,17,KIDNEY,STEAK,GRAVY,URINE,WEE,PISS,TENDER,MEAT,COW,SHEEP,HUMAN,BRAIN,BLOOD,CLEAR,CLEAN,OVARY,WOMB,LUNGS,BREATHE,CAKE,MOUTH,2298.4,952.5,18026.8,455.7,1307.9,2256.5,3386.7,1005.3,933.9,815.5,3974.8,526.3,583.3,755.3,1293.5,1336.4,1442.5,1144.1,2463.2,1145.9
25,5,20,MAGNIFY,ZOOM,SPACE,WIDE,PHOTO,TREES,PICTURE,DOGS,FAST,RUN,EDIT,BLUR,BLIND,TEXT,LOAF,HOLE,DEEP,MINE,LIFT,SHAFT,IN,1041.6,13496.9,1236.4,501.2,5710.6,2874.0,890.7,10048.9,758.0,7138.8,1566.4,7234.1,7088.2,2930.8,5558.0,829.8,721.1,2895.4,3807.1,747.0
25,6,21,MONASTERY,CHURCH,SPIRE,MONK,BUILDING,STONE,COLD,ROOF,THATCH,MUSIC,ORGAN,SPEECH,OLD,BEARD,COAT,RED,SEAT,WOOD,FLOOR,GRAVEL,END,635.5,537.2,793.4,1666.1,569.4,280.2,283.8,482.3,980.1,244.4,636.2,857.7,450.1,769.6,380.6,1642.0,180.5,637.9,237.4,2843.3
25,7,29,RADIO,SOUNDS,BBC,INTERNET,PODCAST,TELEVISION,COLOR,IMAGE,MICROPHONE,WIRE,CONNECTOR,TUBE,VOICE,MUSIC,BANDS,SPEAKER,VIBRATE,CORE,RADIO,SATELLITE,AIR,1653.6,236.9,2143.1,312.8,574.7,175.6,1421.4,801.6,1235.6,884.4,944.9,4402.2,364.1,587.0,78.9,5557.1,2618.1,1473.1,1324.1,1712.4
25,8,32,SPANK,SEX,VAGINA,CHILD,DISCIPLINE,PAIN,COVER,BED,SNUGGLE,PILLOW,HURT,MAYBE,MARK,RED,FICTION,TEXT,RED,BOOK,BLACK,LEG,FOOT,969.2,1921.1,5880.2,1608.4,4897.5,1261.9,1063.7,512.9,1853.4,1860.0,808.6,1962.2,608.6,1783.3,11549.2,542.1,543.8,3986.0,728.6,816.9
25,9,36,STOMACH,EACH,PEACH,SOFA,CUSHION,YOKE,DIZZY,EGG,SPLASH,MESS,SOLDIER,PAN,WATER,SALT,OVEN,PLAN,OVAL,WINDOW,BLIND,RELAX,BOOK,7642.4,1435.1,764.1,1488.8,4160.2,1830.9,508.0,2112.0,777.4,3367.0,1269.5,583.5,1376.3,777.1,14734.1,2925.0,1933.9,666.3,637.8,602.9
25,10,37,TEXTILE,FABRIC,SOFT,FLUFF,DUST,OVAL,WARM,JIFFY,RUN,SHOES,LACES,WIRE,COVER,COAT,JACKET,GLOVES,SCARF,CHAIR,COMFORT,LOG,COVER,1122.3,1402.9,602.0,8032.1,1791.1,1335.7,773.2,561.4,2604.6,2705.6,3885.7,1470.7,5621.0,1593.4,2533.7,1208.8,5468.1,849.7,1603.6,1363.2
26,1,9,FARMYARD,FARM,ANIMAL,TRACTOR,FENCE,DIRTY,FIELD,GRASS,DOGS,PIGS,COWS,SHEEP,SILO,GRAIN,BAYLES,HAY,COMBINE HARVESTER,RATS,WELLIES,CHICKENS,DONKEYS,824.8,414.4,664.6,369.7,6897.5,1541.2,389.9,1064.6,740.6,578.2,354.8,447.2,1055.5,2235.5,1686.9,743.3,479.8,4776.5,1936.0,711.6
