participant_id,age,gender,first_language,monolingual,item_id,trial_order,stimulus,word,word_position,question,response,rt,first_pass_duration,right_bounded_duration,go_past_duration,accuracy
24,27.0,male,,0,92,106,He smiled when she let out a big yawn.,He,1,Did he yawn?,n,256.0,256.0,256.0,256.0,1.0
24,27.0,male,,0,92,106,He smiled when she let out a big yawn.,smiled,2,Did he yawn?,n,168.0,168.0,168.0,168.0,1.0
24,27.0,male,,0,92,106,He smiled when she let out a big yawn.,when,3,Did he yawn?,n,176.0,176.0,176.0,176.0,1.0
24,27.0,male,,0,92,106,He smiled when she let out a big yawn.,she,4,Did he yawn?,n,184.0,184.0,184.0,184.0,1.0
24,27.0,male,,0,92,106,He smiled when she let out a big yawn.,let,5,Did he yawn?,n,212.0,212.0,212.0,212.0,1.0
24,27.0,male,,0,92,106,He smiled when she let out a big yawn.,out,6,Did he yawn?,n,,,,,1.0
24,27.0,male,,0,92,106,He smiled when she let out a big yawn.,a,7,Did he yawn?,n,160.0,160.0,160.0,160.0,1.0
24,27.0,male,,0,92,106,He smiled when she let out a big yawn.,big,8,Did he yawn?,n,508.0,508.0,508.0,864.0,1.0
24,27.0,male,,0,92,106,He smiled when she let out a big yawn.,yawn.,9,Did he yawn?,n,,,,,1.0
24,27.0,male,,0,230,107,He came back to his senses when he heard his dad stand up to him.,He,1,,,232.0,232.0,232.0,232.0,
24,27.0,male,,0,230,107,He came back to his senses when he heard his dad stand up to him.,came,2,,,144.0,144.0,144.0,144.0,
24,27.0,male,,0,230,107,He came back to his senses when he heard his dad stand up to him.,back,3,,,136.0,136.0,136.0,136.0,
24,27.0,male,,0,230,107,He came back to his senses when he heard his dad stand up to him.,to,4,,,,,,,
24,27.0,male,,0,230,107,He came back to his senses when he heard his dad stand up to him.,his,5,,,156.0,156.0,156.0,156.0,
24,27.0,male,,0,230,107,He came back to his senses when he heard his dad stand up to him.,senses,6,,,148.0,148.0,148.0,348.0,
24,27.0,male,,0,230,107,He came back to his senses when he heard his dad stand up to him.,when,7,,,152.0,152.0,152.0,152.0,
24,27.0,male,,0,230,107,He came back to his senses when he heard his dad stand up to him.,he,8,,,,,,,
24,27.0,male,,0,230,107,He came back to his senses when he heard his dad stand up to him.,heard,9,,,188.0,188.0,188.0,188.0,
24,27.0,male,,0,230,107,He came back to his senses when he heard his dad stand up to him.,his,10,,,,,,,
24,27.0,male,,0,230,107,He came back to his senses when he heard his dad stand up to him.,dad,11,,,196.0,196.0,196.0,196.0,
24,27.0,male,,0,230,107,He came back to his senses when he heard his dad stand up to him.,stand,12,,,148.0,148.0,148.0,148.0,
24,27.0,male,,0,230,107,He came back to his senses when he heard his dad stand up to him.,up,13,,,264.0,264.0,264.0,264.0,
24,27.0,male,,0,230,107,He came back to his senses when he heard his dad stand up to him.,to,14,,,,,,,
24,27.0,male,,0,230,107,He came back to his senses when he heard his dad stand up to him.,him.,15,,,168.0,168.0,420.0,672.0,
24,27.0,male,,0,70,108,Walter closed the door and took a breath.,Walter,1,,,284.0,432.0,432.0,432.0,
24,27.0,male,,0,70,108,Walter closed the door and took a breath.,closed,2,,,180.0,180.0,180.0,180.0,
24,27.0,male,,0,70,108,Walter closed the door and took a breath.,the,3,,,260.0,260.0,260.0,260.0,
24,27.0,male,,0,70,108,Walter closed the door and took a breath.,door,4,,,160.0,160.0,160.0,160.0,
24,27.0,male,,0,70,108,Walter closed the door and took a breath.,and,5,,,208.0,208.0,208.0,208.0,
24,27.0,male,,0,70,108,Walter closed the door and took a breath.,took,6,,,176.0,176.0,176.0,176.0,
24,27.0,male,,0,70,108,Walter closed the door and took a breath.,a,7,,,,,,,
24,27.0,male,,0,70,108,Walter closed the door and took a breath.,breath.,8,,,564.0,564.0,564.0,564.0,
24,27.0,male,,0,156,109,He folded his arms across his chest and put out his lip.,He,1,,,256.0,256.0,256.0,256.0,
24,27.0,male,,0,156,109,He folded his arms across his chest and put out his lip.,folded,2,,,176.0,176.0,176.0,176.0,
24,27.0,male,,0,156,109,He folded his arms across his chest and put out his lip.,his,3,,,148.0,148.0,148.0,148.0,
24,27.0,male,,0,156,109,He folded his arms across his chest and put out his lip.,arms,4,,,,,,,
24,27.0,male,,0,156,109,He folded his arms across his chest and put out his lip.,across,5,,,120.0,120.0,120.0,120.0,
24,27.0,male,,0,156,109,He folded his arms across his chest and put out his lip.,his,6,,,232.0,232.0,232.0,232.0,
24,27.0,male,,0,156,109,He folded his arms across his chest and put out his lip.,chest,7,,,128.0,128.0,128.0,128.0,
24,27.0,male,,0,156,109,He folded his arms across his chest and put out his lip.,and,8,,,,,,,
24,27.0,male,,0,156,109,He folded his arms across his chest and put out his lip.,put,9,,,212.0,212.0,212.0,212.0,
24,27.0,male,,0,156,109,He folded his arms across his chest and put out his lip.,out,10,,,,,,,
24,27.0,male,,0,156,109,He folded his arms across his chest and put out his lip.,his,11,,,312.0,312.0,312.0,764.0,
24,27.0,male,,0,156,109,He folded his arms across his chest and put out his lip.,lip.,12,,,104.0,104.0,104.0,280.0,
24,27.0,male,,0,150,110,A smile came to his lips as he thought of an idea.,A,1,,,212.0,212.0,212.0,212.0,
24,27.0,male,,0,150,110,A smile came to his lips as he thought of an idea.,smile,2,,,144.0,144.0,144.0,144.0,
24,27.0,male,,0,150,110,A smile came to his lips as he thought of an idea.,came,3,,,192.0,192.0,192.0,192.0,
24,27.0,male,,0,150,110,A smile came to his lips as he thought of an idea.,to,4,,,,,,,
24,27.0,male,,0,150,110,A smile came to his lips as he thought of an idea.,his,5,,,180.0,180.0,180.0,180.0,
24,27.0,male,,0,150,110,A smile came to his lips as he thought of an idea.,lips,6,,,252.0,252.0,252.0,252.0,
24,27.0,male,,0,150,110,A smile came to his lips as he thought of an idea.,as,7,,,,,,,
24,27.0,male,,0,150,110,A smile came to his lips as he thought of an idea.,he,8,,,,,,,
24,27.0,male,,0,150,110,A smile came to his lips as he thought of an idea.,thought,9,,,272.0,444.0,444.0,444.0,
24,27.0,male,,0,150,110,A smile came to his lips as he thought of an idea.,of,10,,,,,,,
24,27.0,male,,0,150,110,A smile came to his lips as he thought of an idea.,an,11,,,,,,,
24,27.0,male,,0,150,110,A smile came to his lips as he thought of an idea.,idea.,12,,,216.0,216.0,216.0,216.0,
24,27.0,male,,0,164,111,It had been two weeks since Philip had been sent to prison.,It,1,Had Philip been in prison for over a month?,n,256.0,256.0,256.0,256.0,1.0
24,27.0,male,,0,164,111,It had been two weeks since Philip had been sent to prison.,had,2,Had Philip been in prison for over a month?,n,160.0,160.0,160.0,160.0,1.0
24,27.0,male,,0,164,111,It had been two weeks since Philip had been sent to prison.,been,3,Had Philip been in prison for over a month?,n,152.0,152.0,152.0,152.0,1.0
24,27.0,male,,0,164,111,It had been two weeks since Philip had been sent to prison.,two,4,Had Philip been in prison for over a month?,n,224.0,224.0,224.0,224.0,1.0
24,27.0,male,,0,164,111,It had been two weeks since Philip had been sent to prison.,weeks,5,Had Philip been in prison for over a month?,n,,,,,1.0
24,27.0,male,,0,164,111,It had been two weeks since Philip had been sent to prison.,since,6,Had Philip been in prison for over a month?,n,192.0,192.0,192.0,192.0,1.0
24,27.0,male,,0,164,111,It had been two weeks since Philip had been sent to prison.,Philip,7,Had Philip been in prison for over a month?,n,160.0,160.0,160.0,160.0,1.0
24,27.0,male,,0,164,111,It had been two weeks since Philip had been sent to prison.,had,8,Had Philip been in prison for over a month?,n,,,,,1.0
24,27.0,male,,0,164,111,It had been two weeks since Philip had been sent to prison.,been,9,Had Philip been in prison for over a month?,n,228.0,228.0,228.0,228.0,1.0
24,27.0,male,,0,164,111,It had been two weeks since Philip had been sent to prison.,sent,10,Had Philip been in prison for over a month?,n,180.0,180.0,180.0,180.0,1.0
24,27.0,male,,0,164,111,It had been two weeks since Philip had been sent to prison.,to,11,Had Philip been in prison for over a month?,n,,,,,1.0
24,27.0,male,,0,164,111,It had been two weeks since Philip had been sent to prison.,prison.,12,Had Philip been in prison for over a month?,n,96.0,96.0,296.0,948.0,1.0
24,27.0,male,,0,239,112,I know Richard drinks a little too much and has a bit of a temper.,I,1,,,,,,,
24,27.0,male,,0,239,112,I know Richard drinks a little too much and has a bit of a temper.,know,2,,,220.0,368.0,368.0,368.0,
24,27.0,male,,0,239,112,I know Richard drinks a little too much and has a bit of a temper.,Richard,3,,,152.0,152.0,152.0,152.0,
24,27.0,male,,0,239,112,I know Richard drinks a little too much and has a bit of a temper.,drinks,4,,,420.0,420.0,420.0,420.0,
24,27.0,male,,0,239,112,I know Richard drinks a little too much and has a bit of a temper.,a,5,,,,,,,
24,27.0,male,,0,239,112,I know Richard drinks a little too much and has a bit of a temper.,little,6,,,212.0,212.0,400.0,684.0,
24,27.0,male,,0,239,112,I know Richard drinks a little too much and has a bit of a temper.,too,7,,,192.0,192.0,192.0,192.0,
24,27.0,male,,0,239,112,I know Richard drinks a little too much and has a bit of a temper.,much,8,,,136.0,136.0,136.0,136.0,
24,27.0,male,,0,239,112,I know Richard drinks a little too much and has a bit of a temper.,and,9,,,184.0,184.0,184.0,184.0,
24,27.0,male,,0,239,112,I know Richard drinks a little too much and has a bit of a temper.,has,10,,,,,,,
24,27.0,male,,0,239,112,I know Richard drinks a little too much and has a bit of a temper.,a,11,,,356.0,356.0,356.0,356.0,
24,27.0,male,,0,239,112,I know Richard drinks a little too much and has a bit of a temper.,bit,12,,,176.0,176.0,176.0,176.0,
24,27.0,male,,0,239,112,I know Richard drinks a little too much and has a bit of a temper.,of,13,,,,,,,
24,27.0,male,,0,239,112,I know Richard drinks a little too much and has a bit of a temper.,a,14,,,,,,,
24,27.0,male,,0,239,112,I know Richard drinks a little too much and has a bit of a temper.,temper.,15,,,164.0,164.0,164.0,396.0,
24,27.0,male,,0,160,113,"I am trying, old man, but I would rather kill the ship.",I,1,,,,,,,
24,27.0,male,,0,160,113,"I am trying, old man, but I would rather kill the ship.",am,2,,,236.0,236.0,236.0,236.0,
24,27.0,male,,0,160,113,"I am trying, old man, but I would rather kill the ship.","trying,",3,,,188.0,188.0,188.0,188.0,
24,27.0,male,,0,160,113,"I am trying, old man, but I would rather kill the ship.",old,4,,,244.0,244.0,244.0,244.0,
24,27.0,male,,0,160,113,"I am trying, old man, but I would rather kill the ship.","man,",5,,,,,,,
24,27.0,male,,0,160,113,"I am trying, old man, but I would rather kill the ship.",but,6,,,296.0,296.0,296.0,296.0,
24,27.0,male,,0,160,113,"I am trying, old man, but I would rather kill the ship.",I,7,,,,,,,
24,27.0,male,,0,160,113,"I am trying, old man, but I would rather kill the ship.",would,8,,,388.0,388.0,388.0,388.0,
24,27.0,male,,0,160,113,"I am trying, old man, but I would rather kill the ship.",rather,9,,,212.0,332.0,332.0,332.0,
24,27.0,male,,0,160,113,"I am trying, old man, but I would rather kill the ship.",kill,10,,,,,,,
24,27.0,male,,0,160,113,"I am trying, old man, but I would rather kill the ship.",the,11,,,220.0,220.0,220.0,220.0,
24,27.0,male,,0,160,113,"I am trying, old man, but I would rather kill the ship.",ship.,12,,,152.0,332.0,332.0,448.0,
24,27.0,male,,0,55,114,The dead must not kill the living.,The,1,,,276.0,276.0,276.0,276.0,
24,27.0,male,,0,55,114,The dead must not kill the living.,dead,2,,,156.0,156.0,156.0,156.0,
24,27.0,male,,0,55,114,The dead must not kill the living.,must,3,,,192.0,192.0,192.0,192.0,
24,27.0,male,,0,55,114,The dead must not kill the living.,not,4,,,,,,,
24,27.0,male,,0,55,114,The dead must not kill the living.,kill,5,,,308.0,308.0,308.0,308.0,
24,27.0,male,,0,55,114,The dead must not kill the living.,the,6,,,152.0,152.0,152.0,152.0,
24,27.0,male,,0,55,114,The dead must not kill the living.,living.,7,,,228.0,228.0,228.0,228.0,
24,27.0,male,,0,189,115,He smiled again and felt like a man and not just the kid.,He,1,Did he feel good about himself?,y,,,,,1.0
24,27.0,male,,0,189,115,He smiled again and felt like a man and not just the kid.,smiled,2,Did he feel good about himself?,y,308.0,308.0,308.0,308.0,1.0
24,27.0,male,,0,189,115,He smiled again and felt like a man and not just the kid.,again,3,Did he feel good about himself?,y,196.0,196.0,196.0,196.0,1.0
24,27.0,male,,0,189,115,He smiled again and felt like a man and not just the kid.,and,4,Did he feel good about himself?,y,,,,,1.0
24,27.0,male,,0,189,115,He smiled again and felt like a man and not just the kid.,felt,5,Did he feel good about himself?,y,280.0,280.0,280.0,280.0,1.0
24,27.0,male,,0,189,115,He smiled again and felt like a man and not just the kid.,like,6,Did he feel good about himself?,y,284.0,284.0,284.0,284.0,1.0
24,27.0,male,,0,189,115,He smiled again and felt like a man and not just the kid.,a,7,Did he feel good about himself?,y,220.0,220.0,220.0,476.0,1.0
24,27.0,male,,0,189,115,He smiled again and felt like a man and not just the kid.,man,8,Did he feel good about himself?,y,,,,,1.0
24,27.0,male,,0,189,115,He smiled again and felt like a man and not just the kid.,and,9,Did he feel good about himself?,y,124.0,124.0,124.0,124.0,1.0
24,27.0,male,,0,189,115,He smiled again and felt like a man and not just the kid.,not,10,Did he feel good about himself?,y,180.0,180.0,180.0,180.0,1.0
24,27.0,male,,0,189,115,He smiled again and felt like a man and not just the kid.,just,11,Did he feel good about himself?,y,,,,,1.0
24,27.0,male,,0,189,115,He smiled again and felt like a man and not just the kid.,the,12,Did he feel good about himself?,y,300.0,300.0,300.0,300.0,1.0
24,27.0,male,,0,189,115,He smiled again and felt like a man and not just the kid.,kid.,13,Did he feel good about himself?,y,60.0,60.0,60.0,60.0,1.0
24,27.0,male,,0,246,116,James was only in the cell for an hour but it felt like a week.,James,1,Did James spend a week in the cell?,n,240.0,240.0,240.0,240.0,1.0
24,27.0,male,,0,246,116,James was only in the cell for an hour but it felt like a week.,was,2,Did James spend a week in the cell?,n,172.0,172.0,172.0,172.0,1.0
24,27.0,male,,0,246,116,James was only in the cell for an hour but it felt like a week.,only,3,Did James spend a week in the cell?,n,172.0,172.0,172.0,172.0,1.0
24,27.0,male,,0,246,116,James was only in the cell for an hour but it felt like a week.,in,4,Did James spend a week in the cell?,n,,,,,1.0
24,27.0,male,,0,246,116,James was only in the cell for an hour but it felt like a week.,the,5,Did James spend a week in the cell?,n,308.0,308.0,456.0,720.0,1.0
24,27.0,male,,0,246,116,James was only in the cell for an hour but it felt like a week.,cell,6,Did James spend a week in the cell?,n,,,,,1.0
24,27.0,male,,0,246,116,James was only in the cell for an hour but it felt like a week.,for,7,Did James spend a week in the cell?,n,184.0,184.0,184.0,184.0,1.0
24,27.0,male,,0,246,116,James was only in the cell for an hour but it felt like a week.,an,8,Did James spend a week in the cell?,n,,,,,1.0
24,27.0,male,,0,246,116,James was only in the cell for an hour but it felt like a week.,hour,9,Did James spend a week in the cell?,n,212.0,212.0,212.0,212.0,1.0
24,27.0,male,,0,246,116,James was only in the cell for an hour but it felt like a week.,but,10,Did James spend a week in the cell?,n,,,,,1.0
24,27.0,male,,0,246,116,James was only in the cell for an hour but it felt like a week.,it,11,Did James spend a week in the cell?,n,216.0,216.0,216.0,216.0,1.0
24,27.0,male,,0,246,116,James was only in the cell for an hour but it felt like a week.,felt,12,Did James spend a week in the cell?,n,164.0,164.0,164.0,164.0,1.0
24,27.0,male,,0,246,116,James was only in the cell for an hour but it felt like a week.,like,13,Did James spend a week in the cell?,n,,,,,1.0
24,27.0,male,,0,246,116,James was only in the cell for an hour but it felt like a week.,a,14,Did James spend a week in the cell?,n,244.0,244.0,244.0,836.0,1.0
24,27.0,male,,0,246,116,James was only in the cell for an hour but it felt like a week.,week.,15,Did James spend a week in the cell?,n,,,,,1.0
24,27.0,male,,0,121,117,Let me through and you'll hear nothing more of it.,Let,1,,,280.0,280.0,280.0,280.0,
24,27.0,male,,0,121,117,Let me through and you'll hear nothing more of it.,me,2,,,,,,,
24,27.0,male,,0,121,117,Let me through and you'll hear nothing more of it.,through,3,,,280.0,280.0,280.0,280.0,
24,27.0,male,,0,121,117,Let me through and you'll hear nothing more of it.,and,4,,,140.0,140.0,140.0,380.0,
24,27.0,male,,0,121,117,Let me through and you'll hear nothing more of it.,you'll,5,,,200.0,388.0,388.0,388.0,
24,27.0,male,,0,121,117,Let me through and you'll hear nothing more of it.,hear,6,,,152.0,152.0,152.0,152.0,
24,27.0,male,,0,121,117,Let me through and you'll hear nothing more of it.,nothing,7,,,200.0,200.0,200.0,200.0,
24,27.0,male,,0,121,117,Let me through and you'll hear nothing more of it.,more,8,,,,,,,
24,27.0,male,,0,121,117,Let me through and you'll hear nothing more of it.,of,9,,,364.0,364.0,588.0,984.0,
24,27.0,male,,0,121,117,Let me through and you'll hear nothing more of it.,it.,10,,,,,,,
24,27.0,male,,0,63,118,He called out but she did not move.,He,1,,,236.0,236.0,236.0,236.0,
24,27.0,male,,0,63,118,He called out but she did not move.,called,2,,,160.0,160.0,160.0,160.0,
24,27.0,male,,0,63,118,He called out but she did not move.,out,3,,,240.0,240.0,240.0,240.0,
24,27.0,male,,0,63,118,He called out but she did not move.,but,4,,,228.0,228.0,228.0,228.0,
24,27.0,male,,0,63,118,He called out but she did not move.,she,5,,,212.0,212.0,212.0,212.0,
24,27.0,male,,0,63,118,He called out but she did not move.,did,6,,,168.0,168.0,168.0,168.0,
24,27.0,male,,0,63,118,He called out but she did not move.,not,7,,,408.0,408.0,408.0,408.0,
24,27.0,male,,0,63,118,He called out but she did not move.,move.,8,,,,,,,
24,27.0,male,,0,35,119,Alan forgot to shave again this morning.,Alan,1,Did Alan shave this morning?,n,272.0,272.0,272.0,272.0,1.0
24,27.0,male,,0,35,119,Alan forgot to shave again this morning.,forgot,2,Did Alan shave this morning?,n,172.0,172.0,172.0,172.0,1.0
24,27.0,male,,0,35,119,Alan forgot to shave again this morning.,to,3,Did Alan shave this morning?,n,224.0,224.0,224.0,224.0,1.0
24,27.0,male,,0,35,119,Alan forgot to shave again this morning.,shave,4,Did Alan shave this morning?,n,128.0,128.0,128.0,128.0,1.0
24,27.0,male,,0,35,119,Alan forgot to shave again this morning.,again,5,Did Alan shave this morning?,n,144.0,144.0,144.0,144.0,1.0
24,27.0,male,,0,35,119,Alan forgot to shave again this morning.,this,6,Did Alan shave this morning?,n,,,,,1.0
24,27.0,male,,0,35,119,Alan forgot to shave again this morning.,morning.,7,Did Alan shave this morning?,n,160.0,160.0,160.0,376.0,1.0
24,27.0,male,,0,129,120,"Anthony was approached, just as he had predicted, in the park.",Anthony,1,Was Anthony in the park?,y,276.0,276.0,276.0,276.0,1.0
24,27.0,male,,0,129,120,"Anthony was approached, just as he had predicted, in the park.",was,2,Was Anthony in the park?,y,,,,,1.0
24,27.0,male,,0,129,120,"Anthony was approached, just as he had predicted, in the park.","approached,",3,Was Anthony in the park?,y,164.0,448.0,448.0,816.0,1.0
24,27.0,male,,0,129,120,"Anthony was approached, just as he had predicted, in the park.",just,4,Was Anthony in the park?,y,204.0,204.0,204.0,204.0,1.0
24,27.0,male,,0,129,120,"Anthony was approached, just as he had predicted, in the park.",as,5,Was Anthony in the park?,y,,,,,1.0
24,27.0,male,,0,129,120,"Anthony was approached, just as he had predicted, in the park.",he,6,Was Anthony in the park?,y,208.0,208.0,208.0,208.0,1.0
24,27.0,male,,0,129,120,"Anthony was approached, just as he had predicted, in the park.",had,7,Was Anthony in the park?,y,,,,,1.0
24,27.0,male,,0,129,120,"Anthony was approached, just as he had predicted, in the park.","predicted,",8,Was Anthony in the park?,y,224.0,224.0,224.0,224.0,1.0
24,27.0,male,,0,129,120,"Anthony was approached, just as he had predicted, in the park.",in,9,Was Anthony in the park?,y,,,,,1.0
24,27.0,male,,0,129,120,"Anthony was approached, just as he had predicted, in the park.",the,10,Was Anthony in the park?,y,252.0,252.0,252.0,252.0,1.0
24,27.0,male,,0,129,120,"Anthony was approached, just as he had predicted, in the park.",park.,11,Was Anthony in the park?,y,104.0,104.0,104.0,104.0,1.0
24,27.0,male,,0,173,121,Alan told Jason he would just sit outside to have his lunch.,Alan,1,,,264.0,264.0,264.0,264.0,
24,27.0,male,,0,173,121,Alan told Jason he would just sit outside to have his lunch.,told,2,,,152.0,152.0,152.0,152.0,
24,27.0,male,,0,173,121,Alan told Jason he would just sit outside to have his lunch.,Jason,3,,,192.0,192.0,192.0,192.0,
24,27.0,male,,0,173,121,Alan told Jason he would just sit outside to have his lunch.,he,4,,,160.0,412.0,412.0,412.0,
24,27.0,male,,0,173,121,Alan told Jason he would just sit outside to have his lunch.,would,5,,,292.0,452.0,452.0,452.0,
24,27.0,male,,0,173,121,Alan told Jason he would just sit outside to have his lunch.,just,6,,,312.0,312.0,312.0,312.0,
24,27.0,male,,0,173,121,Alan told Jason he would just sit outside to have his lunch.,sit,7,,,352.0,352.0,352.0,488.0,
24,27.0,male,,0,173,121,Alan told Jason he would just sit outside to have his lunch.,outside,8,,,184.0,184.0,184.0,184.0,
24,27.0,male,,0,173,121,Alan told Jason he would just sit outside to have his lunch.,to,9,,,,,,,
24,27.0,male,,0,173,121,Alan told Jason he would just sit outside to have his lunch.,have,10,,,228.0,228.0,228.0,228.0,
24,27.0,male,,0,173,121,Alan told Jason he would just sit outside to have his lunch.,his,11,,,,,,,
24,27.0,male,,0,173,121,Alan told Jason he would just sit outside to have his lunch.,lunch.,12,,,172.0,172.0,172.0,1184.0,
24,27.0,male,,0,202,122,The shout caught him off guard and he fell back a little way.,The,1,Was he startled by the shout?,y,,,,,1.0
24,27.0,male,,0,202,122,The shout caught him off guard and he fell back a little way.,shout,2,Was he startled by the shout?,y,312.0,312.0,312.0,312.0,1.0
24,27.0,male,,0,202,122,The shout caught him off guard and he fell back a little way.,caught,3,Was he startled by the shout?,y,152.0,324.0,324.0,324.0,1.0
24,27.0,male,,0,202,122,The shout caught him off guard and he fell back a little way.,him,4,Was he startled by the shout?,y,276.0,276.0,276.0,636.0,1.0
24,27.0,male,,0,202,122,The shout caught him off guard and he fell back a little way.,off,5,Was he startled by the shout?,y,216.0,216.0,216.0,216.0,1.0
24,27.0,male,,0,202,122,The shout caught him off guard and he fell back a little way.,guard,6,Was he startled by the shout?,y,132.0,132.0,132.0,132.0,1.0
24,27.0,male,,0,202,122,The shout caught him off guard and he fell back a little way.,and,7,Was he startled by the shout?,y,192.0,192.0,192.0,192.0,1.0
24,27.0,male,,0,202,122,The shout caught him off guard and he fell back a little way.,he,8,Was he startled by the shout?,y,,,,,1.0
24,27.0,male,,0,202,122,The shout caught him off guard and he fell back a little way.,fell,9,Was he startled by the shout?,y,152.0,152.0,152.0,152.0,1.0
24,27.0,male,,0,202,122,The shout caught him off guard and he fell back a little way.,back,10,Was he startled by the shout?,y,148.0,148.0,148.0,148.0,1.0
24,27.0,male,,0,202,122,The shout caught him off guard and he fell back a little way.,a,11,Was he startled by the shout?,y,,,,,1.0
24,27.0,male,,0,202,122,The shout caught him off guard and he fell back a little way.,little,12,Was he startled by the shout?,y,248.0,248.0,248.0,796.0,1.0
24,27.0,male,,0,202,122,The shout caught him off guard and he fell back a little way.,way.,13,Was he startled by the shout?,y,,,,,1.0
24,27.0,male,,0,192,123,I can't see any amount of talk getting you out of this mess.,I,1,,,,,,,
24,27.0,male,,0,192,123,I can't see any amount of talk getting you out of this mess.,can't,2,,,264.0,264.0,264.0,264.0,
24,27.0,male,,0,192,123,I can't see any amount of talk getting you out of this mess.,see,3,,,280.0,280.0,280.0,480.0,
24,27.0,male,,0,192,123,I can't see any amount of talk getting you out of this mess.,any,4,,,220.0,220.0,220.0,220.0,
24,27.0,male,,0,192,123,I can't see any amount of talk getting you out of this mess.,amount,5,,,208.0,208.0,208.0,208.0,
24,27.0,male,,0,192,123,I can't see any amount of talk getting you out of this mess.,of,6,,,,,,,
24,27.0,male,,0,192,123,I can't see any amount of talk getting you out of this mess.,talk,7,,,136.0,136.0,300.0,820.0,
24,27.0,male,,0,192,123,I can't see any amount of talk getting you out of this mess.,getting,8,,,228.0,424.0,576.0,728.0,
24,27.0,male,,0,192,123,I can't see any amount of talk getting you out of this mess.,you,9,,,,,,,
24,27.0,male,,0,192,123,I can't see any amount of talk getting you out of this mess.,out,10,,,,,,,
24,27.0,male,,0,192,123,I can't see any amount of talk getting you out of this mess.,of,11,,,156.0,156.0,156.0,156.0,
24,27.0,male,,0,192,123,I can't see any amount of talk getting you out of this mess.,this,12,,,,,,,
24,27.0,male,,0,192,123,I can't see any amount of talk getting you out of this mess.,mess.,13,,,176.0,176.0,176.0,332.0,
24,27.0,male,,0,136,124,Ken just hoped he wasn't taking his temper out on Chris.,Ken,1,Was Ken in a bad mood?,y,252.0,252.0,252.0,252.0,1.0
24,27.0,male,,0,136,124,Ken just hoped he wasn't taking his temper out on Chris.,just,2,Was Ken in a bad mood?,y,204.0,204.0,204.0,204.0,1.0
24,27.0,male,,0,136,124,Ken just hoped he wasn't taking his temper out on Chris.,hoped,3,Was Ken in a bad mood?,y,136.0,136.0,136.0,292.0,1.0
24,27.0,male,,0,136,124,Ken just hoped he wasn't taking his temper out on Chris.,he,4,Was Ken in a bad mood?,y,268.0,268.0,268.0,268.0,1.0
24,27.0,male,,0,136,124,Ken just hoped he wasn't taking his temper out on Chris.,wasn't,5,Was Ken in a bad mood?,y,124.0,124.0,124.0,124.0,1.0
24,27.0,male,,0,136,124,Ken just hoped he wasn't taking his temper out on Chris.,taking,6,Was Ken in a bad mood?,y,216.0,216.0,216.0,216.0,1.0
24,27.0,male,,0,136,124,Ken just hoped he wasn't taking his temper out on Chris.,his,7,Was Ken in a bad mood?,y,,,,,1.0
24,27.0,male,,0,136,124,Ken just hoped he wasn't taking his temper out on Chris.,temper,8,Was Ken in a bad mood?,y,248.0,248.0,248.0,540.0,1.0
24,27.0,male,,0,136,124,Ken just hoped he wasn't taking his temper out on Chris.,out,9,Was Ken in a bad mood?,y,,,,,1.0
24,27.0,male,,0,136,124,Ken just hoped he wasn't taking his temper out on Chris.,on,10,Was Ken in a bad mood?,y,,,,,1.0
24,27.0,male,,0,136,124,Ken just hoped he wasn't taking his temper out on Chris.,Chris.,11,Was Ken in a bad mood?,y,248.0,248.0,248.0,1100.0,1.0
24,27.0,male,,0,198,125,Bob sat at the entrance to the warehouse and made up a cigarette.,Bob,1,Does Bob smoke?,y,292.0,292.0,292.0,292.0,1.0
24,27.0,male,,0,198,125,Bob sat at the entrance to the warehouse and made up a cigarette.,sat,2,Does Bob smoke?,y,148.0,148.0,148.0,148.0,1.0
24,27.0,male,,0,198,125,Bob sat at the entrance to the warehouse and made up a cigarette.,at,3,Does Bob smoke?,y,,,,,1.0
24,27.0,male,,0,198,125,Bob sat at the entrance to the warehouse and made up a cigarette.,the,4,Does Bob smoke?,y,352.0,352.0,352.0,352.0,1.0
24,27.0,male,,0,198,125,Bob sat at the entrance to the warehouse and made up a cigarette.,entrance,5,Does Bob smoke?,y,208.0,208.0,208.0,208.0,1.0
24,27.0,male,,0,198,125,Bob sat at the entrance to the warehouse and made up a cigarette.,to,6,Does Bob smoke?,y,,,,,1.0
24,27.0,male,,0,198,125,Bob sat at the entrance to the warehouse and made up a cigarette.,the,7,Does Bob smoke?,y,160.0,160.0,160.0,160.0,1.0
24,27.0,male,,0,198,125,Bob sat at the entrance to the warehouse and made up a cigarette.,warehouse,8,Does Bob smoke?,y,236.0,236.0,236.0,236.0,1.0
24,27.0,male,,0,198,125,Bob sat at the entrance to the warehouse and made up a cigarette.,and,9,Does Bob smoke?,y,,,,,1.0
24,27.0,male,,0,198,125,Bob sat at the entrance to the warehouse and made up a cigarette.,made,10,Does Bob smoke?,y,324.0,564.0,564.0,564.0,1.0
24,27.0,male,,0,198,125,Bob sat at the entrance to the warehouse and made up a cigarette.,up,11,Does Bob smoke?,y,,,,,1.0
24,27.0,male,,0,198,125,Bob sat at the entrance to the warehouse and made up a cigarette.,a,12,Does Bob smoke?,y,,,,,1.0
