experiment,participant_id,trial_label,trial_order,phase_id,stimulus,target_word,response,emotion,rt,age,gender,rt_measure
martineztomas2026_discrete_emotionality_exp2,exp2_46,exp2_t16,16,word_decoding,argola,pistola,gargola,fear,12220.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_46,exp2_t17,17,word_decoding,valacer,cadáver,validez,sadness,9439.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_46,exp2_t18,18,word_decoding,fierdo,hedor,cerdo,disgust,6759,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_46,exp2_t19,19,word_decoding,chismolo,rumor,chismoso,anger,6179.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_46,exp2_t20,20,word_decoding,desabete,censura,diabetes,disgust,52567.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_46,exp2_t21,21,word_decoding,bailetín,carnaval,bailarín,happiness,4860.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t0,0,word_decoding,distantación,lejanía,distinción,sadness,20382.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t1,1,word_decoding,argola,pistola,gárgola,fear,18698,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t2,2,word_decoding,queranza,añoranza,querer,sadness,36586.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t3,3,word_decoding,chismolo,rumor,chisme,anger,5111.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t4,4,word_decoding,eniecido,enemigo,entumecido,anger,25526.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t5,5,word_decoding,furieta,rabia,rabieta,anger,5761,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t6,6,word_decoding,dastro,intruso,rastro,fear,6658.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t7,7,word_decoding,bendigolo,mendigo,mend,sadness,47467.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t8,8,word_decoding,landado,enfadado,andando,anger,9914.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t9,9,word_decoding,clespiente,veneno,serpiente,fear,6410,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t10,10,word_decoding,desabete,censura,deseable,disgust,12454.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t11,11,word_decoding,enjauladero,prisión,jaula,fear,7666.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t12,12,word_decoding,palabrostio,insulto,palabrota,anger,12618.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t13,13,word_decoding,bailetín,carnaval,boletín,happiness,11070.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t14,14,word_decoding,residuera,basura,residencia,disgust,12418.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t15,15,word_decoding,frórico,eufórico,folclórico,happiness,23617.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t16,16,word_decoding,fumaika,tabaco,fumar,disgust,11465.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t17,17,word_decoding,fierdo,hedor,fiordo,disgust,9350.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t18,18,word_decoding,dinería,lotería,dinero,happiness,7314.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t19,19,word_decoding,descín,ruina,festín,sadness,10069,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t20,20,word_decoding,flastación,visión,función,happiness,93837.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t21,21,word_decoding,valacer,cadáver,valer,sadness,5932.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t22,22,word_decoding,fiminos,piojos,femeninos,disgust,7763.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t23,23,word_decoding,plareja,novio,pareja,happiness,7787.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_47,exp2_t24,24,word_decoding,puntiaguja,espada,puntiaguda,fear,8098.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t0,0,word_decoding,queranza,añoranza,esperanza,sadness,8751.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t1,1,word_decoding,puntiaguja,espada,puntiaguda,fear,10952,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t2,2,word_decoding,chismolo,rumor,chismoso,anger,7147.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t3,3,word_decoding,eniecido,enemigo,encender,anger,5763.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t4,4,word_decoding,bailetín,carnaval,maletín,happiness,9968.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t5,5,word_decoding,furieta,rabia,rabieta,anger,8799.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t6,6,word_decoding,residuera,basura,residio,disgust,11917.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t7,7,word_decoding,landado,enfadado,blindado,anger,14187.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t8,8,word_decoding,plareja,novio,pareja,happiness,6136.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t9,9,word_decoding,fierdo,hedor,cerdo,disgust,13634.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t10,10,word_decoding,clespiente,veneno,serpiente,fear,8335.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t11,11,word_decoding,palabrostio,insulto,palabrota,anger,7937.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t12,12,word_decoding,valacer,cadáver,placer,sadness,5163.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t13,13,word_decoding,frórico,eufórico,dórico,happiness,9215.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t14,14,word_decoding,enjauladero,prisión,jaula,fear,6668.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t15,15,word_decoding,distantación,lejanía,distanciación,sadness,9735.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t16,16,word_decoding,fumaika,tabaco,fumar,disgust,4946.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t17,17,word_decoding,desabete,censura,debate,disgust,7133.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t18,18,word_decoding,bendigolo,mendigo,bendecir,sadness,7497.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t19,19,word_decoding,dinería,lotería,dinero,happiness,5834,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t20,20,word_decoding,argola,pistola,argolla,fear,4933.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t21,21,word_decoding,descín,ruina,desliz,sadness,6037,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t22,22,word_decoding,fiminos,piojos,filipinos,disgust,9133.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t23,23,word_decoding,flastación,visión,inflación,happiness,9517,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_48,exp2_t24,24,word_decoding,dastro,intruso,diestro,fear,7620.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t0,0,word_decoding,fierdo,hedor,pierdo,disgust,22834.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t1,1,word_decoding,landado,enfadado,lanzado,anger,22400.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t2,2,word_decoding,distantación,lejanía,distanciamiento,sadness,19185.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t3,3,word_decoding,dastro,intruso,diestro,fear,8000.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t4,4,word_decoding,puntiaguja,espada,puntiagudo,fear,7986.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t5,5,word_decoding,enjauladero,prisión,jaula,fear,20887.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t6,6,word_decoding,dinería,lotería,dinero,happiness,10332.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t7,7,word_decoding,clespiente,veneno,recipiente,fear,22551.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t8,8,word_decoding,chismolo,rumor,chismoso,anger,5051.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t9,9,word_decoding,flastación,visión,fantástico,happiness,19218.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t10,10,word_decoding,bailetín,carnaval,maletín,happiness,14116,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t11,11,word_decoding,descín,ruina,delfín,sadness,11769.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t12,12,word_decoding,residuera,basura,residencia,disgust,27319.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t13,13,word_decoding,palabrostio,insulto,palabrota,anger,16969.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t14,14,word_decoding,furieta,rabia,furia,anger,9552.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t15,15,word_decoding,desabete,censura,desobedece,disgust,37101.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t16,16,word_decoding,frórico,eufórico,flor,happiness,54770.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t17,17,word_decoding,eniecido,enemigo,envejecido,anger,12285.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t18,18,word_decoding,plareja,novio,pareja,happiness,4751.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t19,19,word_decoding,bendigolo,mendigo,bendecido,sadness,24001.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t20,20,word_decoding,queranza,añoranza,esperanza,sadness,21467.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t21,21,word_decoding,fiminos,piojos,minimos,disgust,12136.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t22,22,word_decoding,argola,pistola,anguila,fear,70986.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t23,23,word_decoding,fumaika,tabaco,jamaica,disgust,35038.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_49,exp2_t24,24,word_decoding,valacer,cadáver,placer,sadness,24352.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t0,0,word_decoding,queranza,añoranza,querer,sadness,3766.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t1,1,word_decoding,descín,ruina,desliz,sadness,4946.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t2,2,word_decoding,fumaika,tabaco,fumador,disgust,5066.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t3,3,word_decoding,valacer,cadáver,fallecer,sadness,24069.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t4,4,word_decoding,fiminos,piojos,femeninos,disgust,15234.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t5,5,word_decoding,argola,pistola,areola,fear,104719.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t6,6,word_decoding,clespiente,veneno,sorprendente,fear,15134.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t7,7,word_decoding,enjauladero,prisión,enjaulado,fear,19849.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t8,8,word_decoding,dastro,intruso,rastro,fear,4367,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t9,9,word_decoding,landado,enfadado,lanzado,anger,7620.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t10,10,word_decoding,palabrostio,insulto,hablador,anger,17967.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t11,11,word_decoding,fierdo,hedor,cerdo,disgust,4900.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t12,12,word_decoding,residuera,basura,residente,disgust,9953.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t13,13,word_decoding,puntiaguja,espada,puntiagudo,fear,11900.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t14,14,word_decoding,dinería,lotería,banco,happiness,7686.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t15,15,word_decoding,distantación,lejanía,distanciamiento,sadness,12416.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t16,16,word_decoding,flastación,visión,fascinación,happiness,15636.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t17,17,word_decoding,frórico,eufórico,floral,happiness,9750.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t18,18,word_decoding,plareja,novio,pareja,happiness,4266.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t19,19,word_decoding,desabete,censura,desajuste,disgust,10487.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t20,20,word_decoding,bendigolo,mendigo,mendigo,sadness,9249.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t21,21,word_decoding,furieta,rabia,furioso,anger,9933.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_50,exp2_t22,22,word_decoding,eniecido,enemigo,adormecido,anger,10047.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t0,0,word_decoding,distantación,lejanía,distanciamiento,sadness,17766,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t1,1,word_decoding,chismolo,rumor,chismoso,anger,5227,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t2,2,word_decoding,valacer,cadáver,validar,sadness,63655,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t3,3,word_decoding,bendigolo,mendigo,mendigo,sadness,18629,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t4,4,word_decoding,frórico,eufórico,folclórico,happiness,74414,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t5,5,word_decoding,fiminos,piojos,felinos,disgust,6176,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t6,6,word_decoding,palabrostio,insulto,palabrota,anger,11340,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t7,7,word_decoding,landado,enfadado,lanzado,anger,11640,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t8,8,word_decoding,flastación,visión,iluminación,happiness,62790,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t9,9,word_decoding,bailetín,carnaval,bailarín,happiness,30936,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t10,10,word_decoding,residuera,basura,residencia,disgust,20031,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t11,11,word_decoding,puntiaguja,espada,puntiaguda,fear,9655,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t12,12,word_decoding,enjauladero,prisión,cárcel,fear,13521,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t13,13,word_decoding,fierdo,hedor,fiordo,disgust,32884,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t14,14,word_decoding,fumaika,tabaco,fumador,disgust,29338,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t15,15,word_decoding,eniecido,enemigo,ennegrecido,anger,55196,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t16,16,word_decoding,plareja,novio,pareja,happiness,4662,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t17,17,word_decoding,clespiente,veneno,serpiente,fear,44244,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t18,18,word_decoding,furieta,rabia,furiosa,anger,5924,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t19,19,word_decoding,queranza,añoranza,esperanza,sadness,6541,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t20,20,word_decoding,descín,ruina,descenso,sadness,6109,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t21,21,word_decoding,dastro,intruso,diestro,fear,13123,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t22,22,word_decoding,desabete,censura,diabetes,disgust,68286,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t23,23,word_decoding,dinería,lotería,banco,happiness,17151,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_51,exp2_t24,24,word_decoding,argola,pistola,arboleda,fear,47304,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t0,0,word_decoding,desabete,censura,retrete,disgust,12883,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t1,1,word_decoding,frórico,eufórico,estupendo,happiness,39334,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t2,2,word_decoding,queranza,añoranza,amor,sadness,9267,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t3,3,word_decoding,eniecido,enemigo,nacido,anger,35000,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t4,4,word_decoding,dinería,lotería,banco,happiness,12067,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t5,5,word_decoding,palabrostio,insulto,palabrota,anger,25984,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t6,6,word_decoding,residuera,basura,papelera,disgust,10398,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t7,7,word_decoding,flastación,visión,aplanar,happiness,51267,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t8,8,word_decoding,fiminos,piojos,gatos,disgust,6533,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t9,9,word_decoding,bendigolo,mendigo,mendigo,sadness,11883,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t10,10,word_decoding,plareja,novio,pareja,happiness,8999,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t11,11,word_decoding,enjauladero,prisión,jaula,fear,6565,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t12,12,word_decoding,dastro,intruso,rastro,fear,10166,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t13,13,word_decoding,chismolo,rumor,chisme,anger,27637,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t14,14,word_decoding,valacer,cadáver,disparo,sadness,21283,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t15,15,word_decoding,landado,enfadado,torcido,anger,12432,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t16,16,word_decoding,puntiaguja,espada,enhebrar,fear,58784,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t17,17,word_decoding,bailetín,carnaval,bailarín,happiness,11532,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t18,18,word_decoding,clespiente,veneno,reluciente,fear,10483,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t19,19,word_decoding,distantación,lejanía,distancia,sadness,15469,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t20,20,word_decoding,fumaika,tabaco,fumadora,disgust,14200,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t21,21,word_decoding,descín,ruina,delfín,sadness,9733,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t22,22,word_decoding,argola,pistola,águila,fear,6683,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t23,23,word_decoding,furieta,rabia,rabieta,anger,6533,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_52,exp2_t24,24,word_decoding,fierdo,hedor,miedo,disgust,6915,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t0,0,word_decoding,fierdo,hedor,fierro,disgust,13527.4,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t1,1,word_decoding,plareja,novio,pareja,happiness,5307.3,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t2,2,word_decoding,puntiaguja,espada,puntiaguda,fear,5334.1,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t3,3,word_decoding,dinería,lotería,dinero,happiness,19229.4,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t4,4,word_decoding,argola,pistola,gárgola,fear,10271.5,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t5,5,word_decoding,bailetín,carnaval,maletín,happiness,4613.4,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t6,6,word_decoding,fumaika,tabaco,fumar,disgust,2785.4,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t7,7,word_decoding,eniecido,enemigo,nacido,anger,6921.1,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t8,8,word_decoding,palabrostio,insulto,palabras,anger,4085.1,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t9,9,word_decoding,clespiente,veneno,serpiente,fear,3819,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t10,10,word_decoding,enjauladero,prisión,jaula,fear,3474.4,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t11,11,word_decoding,valacer,cadáver,fallecer,sadness,3641.6,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t12,12,word_decoding,frórico,eufórico,frío,happiness,17673.7,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t13,13,word_decoding,queranza,añoranza,esperanza,sadness,6869.3,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t14,14,word_decoding,dastro,intruso,rastro,fear,3969.1,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t15,15,word_decoding,descín,ruina,decir,sadness,6997.6,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t16,16,word_decoding,flastación,visión,fluctuación,happiness,5138.2,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t17,17,word_decoding,residuera,basura,residencia,disgust,4885.4,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t18,18,word_decoding,chismolo,rumor,chisme,anger,4040,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t19,19,word_decoding,distantación,lejanía,distinción,sadness,7233.7,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t20,20,word_decoding,bendigolo,mendigo,vestíbulo,sadness,20162.2,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t21,21,word_decoding,furieta,rabia,glorieta,anger,6972.2,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_53,exp2_t22,22,word_decoding,landado,enfadado,candado,anger,4836.8,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t0,0,word_decoding,queranza,añoranza,querer,sadness,6633.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t1,1,word_decoding,fiminos,piojos,chicas,disgust,18595,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t2,2,word_decoding,eniecido,enemigo,incendio,anger,19440.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t3,3,word_decoding,dastro,intruso,diestro,fear,5490.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t4,4,word_decoding,dinería,lotería,dinero,happiness,3946.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t5,5,word_decoding,fierdo,hedor,feroz,disgust,9872.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t6,6,word_decoding,puntiaguja,espada,puntiagudo,fear,10862,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t7,7,word_decoding,frórico,eufórico,eufórico,happiness,14017.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t8,8,word_decoding,valacer,cadáver,valer,sadness,5432.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t9,9,word_decoding,bailetín,carnaval,baile,happiness,7751.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t10,10,word_decoding,desabete,censura,irse,disgust,20035,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t11,11,word_decoding,distantación,lejanía,distancia,sadness,7418,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t12,12,word_decoding,descín,ruina,deshacer,sadness,4650.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t13,13,word_decoding,bendigolo,mendigo,mendigo,sadness,7086.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t14,14,word_decoding,palabrostio,insulto,palabrota,anger,9099.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t15,15,word_decoding,plareja,novio,pareja,happiness,6384.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t16,16,word_decoding,argola,pistola,ahora,fear,4868,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t17,17,word_decoding,chismolo,rumor,chisme,anger,4983.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_54,exp2_t18,18,word_decoding,enjauladero,prisión,carcelario,fear,9222.9,19,female,keypress
