experiment,participant_id,trial_label,trial_order,phase_id,stimulus,target_word,response,correct_response,accuracy,emotion,rt,age,gender,rt_measure
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t7,7,emotion_decoding,plareja,novio,happiness,happiness,1,happiness,1143.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t8,8,emotion_decoding,residuera,basura,disgust,disgust,1,disgust,2917.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t9,9,emotion_decoding,dinería,lotería,anger,happiness,0,happiness,2532,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t10,10,emotion_decoding,fiminos,piojos,happiness,disgust,0,disgust,2432.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t11,11,emotion_decoding,desabete,censura,anger,disgust,0,disgust,5380,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t12,12,emotion_decoding,enjauladero,prisión,fear,fear,1,fear,1659.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t13,13,emotion_decoding,puntiaguja,espada,fear,fear,1,fear,1316,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t14,14,emotion_decoding,furieta,rabia,anger,anger,1,anger,1587.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t15,15,emotion_decoding,frórico,eufórico,fear,happiness,0,happiness,2647.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t16,16,emotion_decoding,argola,pistola,fear,fear,1,fear,5052.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t17,17,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,5230.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t18,18,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,1866.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t19,19,emotion_decoding,dastro,intruso,sadness,fear,0,fear,5969,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t20,20,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,1670.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t21,21,emotion_decoding,flastación,visión,fear,happiness,0,happiness,3636.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t22,22,emotion_decoding,descín,ruina,sadness,sadness,1,sadness,4369.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t23,23,emotion_decoding,clespiente,veneno,anger,fear,0,fear,7798.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_53,exp3_t24,24,emotion_decoding,eniecido,enemigo,fear,anger,0,anger,7649.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t0,0,emotion_decoding,bendigolo,mendigo,fear,sadness,0,sadness,9927,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t1,1,emotion_decoding,plareja,novio,disgust,happiness,0,happiness,7892,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t2,2,emotion_decoding,clespiente,veneno,fear,fear,1,fear,3926,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t3,3,emotion_decoding,residuera,basura,sadness,disgust,0,disgust,14727,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t4,4,emotion_decoding,flastación,visión,anger,happiness,0,happiness,3261,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t5,5,emotion_decoding,argola,pistola,fear,fear,1,fear,4043,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t6,6,emotion_decoding,eniecido,enemigo,sadness,anger,0,anger,10219,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t7,7,emotion_decoding,distantación,lejanía,anger,sadness,0,sadness,7424,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t8,8,emotion_decoding,dastro,intruso,disgust,fear,0,fear,6276,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t9,9,emotion_decoding,frórico,eufórico,anger,happiness,0,happiness,3959,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t10,10,emotion_decoding,queranza,añoranza,sadness,sadness,1,sadness,7393,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t11,11,emotion_decoding,fierdo,hedor,disgust,disgust,1,disgust,1859,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t12,12,emotion_decoding,furieta,rabia,anger,anger,1,anger,3328,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t13,13,emotion_decoding,descín,ruina,happiness,sadness,0,sadness,4293,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t14,14,emotion_decoding,fumaika,tabaco,happiness,disgust,0,disgust,7659,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t15,15,emotion_decoding,chismolo,rumor,disgust,anger,0,anger,9328,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t16,16,emotion_decoding,fiminos,piojos,disgust,disgust,1,disgust,8841,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t17,17,emotion_decoding,puntiaguja,espada,fear,fear,1,fear,3209,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t18,18,emotion_decoding,enjauladero,prisión,fear,fear,1,fear,5178,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t19,19,emotion_decoding,desabete,censura,happiness,disgust,0,disgust,7043,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t20,20,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,4360,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t21,21,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,3759,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t22,22,emotion_decoding,valacer,cadáver,sadness,sadness,1,sadness,9995,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t23,23,emotion_decoding,landado,enfadado,anger,anger,1,anger,3009,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_54,exp3_t24,24,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,2677,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t0,0,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,1138.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t1,1,emotion_decoding,argola,pistola,fear,fear,1,fear,2949.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t2,2,emotion_decoding,eniecido,enemigo,happiness,anger,0,anger,4931.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t3,3,emotion_decoding,clespiente,veneno,fear,fear,1,fear,2064.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t4,4,emotion_decoding,furieta,rabia,anger,anger,1,anger,3420.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t5,5,emotion_decoding,flastación,visión,fear,happiness,0,happiness,6611.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t6,6,emotion_decoding,frórico,eufórico,sadness,happiness,0,happiness,4919.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t7,7,emotion_decoding,enjauladero,prisión,fear,fear,1,fear,2452.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t8,8,emotion_decoding,dastro,intruso,anger,fear,0,fear,4228.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t9,9,emotion_decoding,fiminos,piojos,fear,disgust,0,disgust,4038.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t10,10,emotion_decoding,puntiaguja,espada,anger,fear,0,fear,2095.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t11,11,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,7179.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t12,12,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,3285.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t13,13,emotion_decoding,desabete,censura,anger,disgust,0,disgust,2218.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t14,14,emotion_decoding,queranza,añoranza,happiness,sadness,0,sadness,1937.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t15,15,emotion_decoding,chismolo,rumor,disgust,anger,0,anger,4863.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t16,16,emotion_decoding,bendigolo,mendigo,happiness,sadness,0,sadness,5494.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t17,17,emotion_decoding,residuera,basura,disgust,disgust,1,disgust,8578.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t18,18,emotion_decoding,landado,enfadado,disgust,anger,0,anger,7083.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t19,19,emotion_decoding,fierdo,hedor,fear,disgust,0,disgust,2463.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t20,20,emotion_decoding,descín,ruina,happiness,sadness,0,sadness,6553.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t21,21,emotion_decoding,plareja,novio,happiness,happiness,1,happiness,1980.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t22,22,emotion_decoding,valacer,cadáver,sadness,sadness,1,sadness,6779.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t23,23,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,1248.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_55,exp3_t24,24,emotion_decoding,fumaika,tabaco,fear,disgust,0,disgust,3444.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t0,0,emotion_decoding,enjauladero,prisión,fear,fear,1,fear,2015.8,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t1,1,emotion_decoding,residuera,basura,disgust,disgust,1,disgust,1699.1,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t2,2,emotion_decoding,queranza,añoranza,happiness,sadness,0,sadness,1498.8,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t3,3,emotion_decoding,fiminos,piojos,happiness,disgust,0,disgust,3833.5,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t4,4,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,1999.4,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t5,5,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,3349.9,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t6,6,emotion_decoding,flastación,visión,happiness,happiness,1,happiness,15185.4,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t7,7,emotion_decoding,valacer,cadáver,fear,sadness,0,sadness,13982.9,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t8,8,emotion_decoding,chismolo,rumor,disgust,anger,0,anger,10518.7,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t9,9,emotion_decoding,descín,ruina,happiness,sadness,0,sadness,5616.9,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t10,10,emotion_decoding,desabete,censura,anger,disgust,0,disgust,3900.5,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t11,11,emotion_decoding,fumaika,tabaco,disgust,disgust,1,disgust,8367.8,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t12,12,emotion_decoding,fierdo,hedor,happiness,disgust,0,disgust,2032.7,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t13,13,emotion_decoding,landado,enfadado,anger,anger,1,anger,3132.6,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t14,14,emotion_decoding,puntiaguja,espada,fear,fear,1,fear,5067.2,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t15,15,emotion_decoding,argola,pistola,anger,fear,0,fear,1866.1,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t16,16,emotion_decoding,dastro,intruso,anger,fear,0,fear,10949.2,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t17,17,emotion_decoding,clespiente,veneno,anger,fear,0,fear,9785.2,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t18,18,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,2532.6,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t19,19,emotion_decoding,frórico,eufórico,happiness,happiness,1,happiness,3065.8,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t20,20,emotion_decoding,plareja,novio,happiness,happiness,1,happiness,1565.4,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t21,21,emotion_decoding,furieta,rabia,anger,anger,1,anger,1232.4,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t22,22,emotion_decoding,bendigolo,mendigo,sadness,sadness,1,sadness,5645.4,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_56,exp3_t23,23,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,16203.8,30,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t0,0,emotion_decoding,argola,pistola,fear,fear,1,fear,10161.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t1,1,emotion_decoding,fiminos,piojos,happiness,disgust,0,disgust,16170.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t2,2,emotion_decoding,valacer,cadáver,disgust,sadness,0,sadness,5627.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t3,3,emotion_decoding,puntiaguja,espada,sadness,fear,0,fear,6796.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t4,4,emotion_decoding,plareja,novio,fear,happiness,0,happiness,11213,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t5,5,emotion_decoding,furieta,rabia,anger,anger,1,anger,6428.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t6,6,emotion_decoding,queranza,añoranza,happiness,sadness,0,sadness,5162,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t7,7,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,3028.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t8,8,emotion_decoding,landado,enfadado,anger,anger,1,anger,7679,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t9,9,emotion_decoding,clespiente,veneno,fear,fear,1,fear,6496.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t10,10,emotion_decoding,fierdo,hedor,fear,disgust,0,disgust,5346.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t11,11,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,11893.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t12,12,emotion_decoding,chismolo,rumor,happiness,anger,0,anger,3496.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t13,13,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,8680,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t14,14,emotion_decoding,residuera,basura,disgust,disgust,1,disgust,5428.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t15,15,emotion_decoding,fumaika,tabaco,disgust,disgust,1,disgust,6595.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t16,16,emotion_decoding,bendigolo,mendigo,sadness,sadness,1,sadness,8763,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t17,17,emotion_decoding,descín,ruina,happiness,sadness,0,sadness,6313,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t18,18,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,1930.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t19,19,emotion_decoding,flastación,visión,happiness,happiness,1,happiness,4746.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t20,20,emotion_decoding,dastro,intruso,disgust,fear,0,fear,3062.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t21,21,emotion_decoding,desabete,censura,anger,disgust,0,disgust,8330.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_57,exp3_t22,22,emotion_decoding,eniecido,enemigo,anger,anger,1,anger,9080.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t0,0,emotion_decoding,furieta,rabia,anger,anger,1,anger,1446.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t1,1,emotion_decoding,argola,pistola,happiness,fear,0,fear,3911.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t2,2,emotion_decoding,landado,enfadado,disgust,anger,0,anger,2828.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t3,3,emotion_decoding,descín,ruina,sadness,sadness,1,sadness,1830,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t4,4,emotion_decoding,fumaika,tabaco,anger,disgust,0,disgust,2545.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t5,5,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,1763.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t6,6,emotion_decoding,clespiente,veneno,fear,fear,1,fear,2396,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t7,7,emotion_decoding,desabete,censura,fear,disgust,0,disgust,2046.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t8,8,emotion_decoding,valacer,cadáver,happiness,sadness,0,sadness,2779.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t9,9,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,6909.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t10,10,emotion_decoding,plareja,novio,disgust,happiness,0,happiness,6775.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t11,11,emotion_decoding,enjauladero,prisión,fear,fear,1,fear,2695.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t12,12,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,2296.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t13,13,emotion_decoding,flastación,visión,anger,happiness,0,happiness,5317.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t14,14,emotion_decoding,eniecido,enemigo,fear,anger,0,anger,6590.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t15,15,emotion_decoding,fiminos,piojos,disgust,disgust,1,disgust,4411.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t16,16,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,2344.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t17,17,emotion_decoding,dastro,intruso,disgust,fear,0,fear,2196.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t18,18,emotion_decoding,residuera,basura,sadness,disgust,0,disgust,2679.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t19,19,emotion_decoding,puntiaguja,espada,sadness,fear,0,fear,4127.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t20,20,emotion_decoding,queranza,añoranza,fear,sadness,0,sadness,2046.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t21,21,emotion_decoding,frórico,eufórico,anger,happiness,0,happiness,3812.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t22,22,emotion_decoding,fierdo,hedor,anger,disgust,0,disgust,2163.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t23,23,emotion_decoding,chismolo,rumor,happiness,anger,0,anger,2596,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_58,exp3_t24,24,emotion_decoding,bendigolo,mendigo,anger,sadness,0,sadness,2412.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t0,0,emotion_decoding,bendigolo,mendigo,sadness,sadness,1,sadness,6318.5,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t1,1,emotion_decoding,furieta,rabia,anger,anger,1,anger,10743,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t2,2,emotion_decoding,dastro,intruso,fear,fear,1,fear,9832.4,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t3,3,emotion_decoding,chismolo,rumor,happiness,anger,0,anger,5911.9,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t4,4,emotion_decoding,descín,ruina,sadness,sadness,1,sadness,4347.2,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t5,5,emotion_decoding,queranza,añoranza,sadness,sadness,1,sadness,6651.4,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t6,6,emotion_decoding,landado,enfadado,sadness,anger,0,anger,16816.5,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t7,7,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,6860.4,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t8,8,emotion_decoding,frórico,eufórico,happiness,happiness,1,happiness,3548.4,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t9,9,emotion_decoding,desabete,censura,anger,disgust,0,disgust,8629.5,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t10,10,emotion_decoding,eniecido,enemigo,anger,anger,1,anger,7880,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t11,11,emotion_decoding,flastación,visión,disgust,happiness,0,happiness,3581.3,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t12,12,emotion_decoding,clespiente,veneno,happiness,fear,0,fear,8732,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t13,13,emotion_decoding,plareja,novio,fear,happiness,0,happiness,4667.8,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t14,14,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,12348.4,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t15,15,emotion_decoding,valacer,cadáver,happiness,sadness,0,sadness,2832.8,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t16,16,emotion_decoding,enjauladero,prisión,fear,fear,1,fear,5512.1,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t17,17,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,6113,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t18,18,emotion_decoding,fiminos,piojos,disgust,disgust,1,disgust,7312.3,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t19,19,emotion_decoding,argola,pistola,sadness,fear,0,fear,11014.8,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t20,20,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,4447.4,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_59,exp3_t21,21,emotion_decoding,puntiaguja,espada,fear,fear,1,fear,6584.1,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_60,exp3_t0,0,emotion_decoding,desabete,censura,sadness,disgust,0,disgust,9078.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_60,exp3_t1,1,emotion_decoding,fumaika,tabaco,anger,disgust,0,disgust,4561.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_60,exp3_t2,2,emotion_decoding,dastro,intruso,fear,fear,1,fear,4746.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_60,exp3_t3,3,emotion_decoding,plareja,novio,happiness,happiness,1,happiness,4002.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_60,exp3_t4,4,emotion_decoding,bendigolo,mendigo,happiness,sadness,0,sadness,4912.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_60,exp3_t5,5,emotion_decoding,valacer,cadáver,happiness,sadness,0,sadness,5229.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_60,exp3_t6,6,emotion_decoding,furieta,rabia,anger,anger,1,anger,1213.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_60,exp3_t7,7,emotion_decoding,fiminos,piojos,happiness,disgust,0,disgust,2813.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_60,exp3_t8,8,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,5183.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_60,exp3_t9,9,emotion_decoding,flastación,visión,anger,happiness,0,happiness,8613.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_60,exp3_t10,10,emotion_decoding,fierdo,hedor,disgust,disgust,1,disgust,16050.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_60,exp3_t11,11,emotion_decoding,enjauladero,prisión,fear,fear,1,fear,8513.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_60,exp3_t12,12,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,2514.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_60,exp3_t13,13,emotion_decoding,queranza,añoranza,happiness,sadness,0,sadness,1962.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_60,exp3_t14,14,emotion_decoding,landado,enfadado,anger,anger,1,anger,3764,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_60,exp3_t15,15,emotion_decoding,descín,ruina,sadness,sadness,1,sadness,4515,18,female,keypress
