experiment,participant_id,trial_label,trial_order,phase_id,stimulus,response,emotion,rt,age,gender,rt_measure
martineztomas2026_discrete_emotionality_exp1,exp1_44,exp1_t4,4,production,añoranza,nostalgo,sadness,45340.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_44,exp1_t5,5,production,intruso,colargue,fear,75124.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_44,exp1_t6,6,production,visión,perspojo,happiness,18849.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_44,exp1_t7,7,production,prisión,madetraba,fear,45276.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_44,exp1_t8,8,production,rumor,chismolo,anger,20282.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_44,exp1_t9,9,production,eufórico,jutubile,happiness,32205.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_44,exp1_t10,10,production,mendigo,perbre,sadness,98844.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_44,exp1_t11,11,production,novio,wititillo,happiness,24542.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_44,exp1_t12,12,production,hedor,narimaltrata,disgust,90841.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_44,exp1_t13,13,production,ruina,coenca,sadness,13544.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_44,exp1_t14,14,production,rabia,furcatris,anger,25474.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_44,exp1_t15,15,production,censura,desabidad,disgust,52457.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_44,exp1_t16,16,production,lejanía,impocerca,sadness,94004.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t0,0,production,intruso,raterodo,fear,9763,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t1,1,production,rabia,fogocito,anger,11080,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t2,2,production,basura,puremana,disgust,15914,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t3,3,production,añoranza,mullenza,sadness,41594,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t4,4,production,mendigo,clinclineador,sadness,21559,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t5,5,production,lotería,bumbola,happiness,8463,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t6,6,production,ruina,puteriza,sadness,20629,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t7,7,production,lejanía,martoculo,sadness,19360,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t8,8,production,espada,punterita,fear,28212,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t9,9,production,tabaco,pollecito,disgust,10616,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t10,10,production,novio,churripurri,happiness,8716,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t11,11,production,pistola,revolvedora,fear,13313,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t12,12,production,enemigo,tiranuzco,anger,22595,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t13,13,production,rumor,bulisme,anger,13431,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t14,14,production,eufórico,jicoso,happiness,14445,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t15,15,production,censura,putado,disgust,18196,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t16,16,production,hedor,maxasco,disgust,8948,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t17,17,production,insulto,palabrostio,anger,35675,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t18,18,production,visión,miración,happiness,8646,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t19,19,production,enfadado,hastasiado,anger,11761,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_45,exp1_t20,20,production,carnaval,festejacion,happiness,19661,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t0,0,production,hedor,yuten,disgust,14387.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t1,1,production,lotería,dojino,happiness,22302.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t2,2,production,cadáver,merdro,sadness,15783.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t3,3,production,censura,hubire,disgust,28899.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t4,4,production,intruso,livientre,fear,12751.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t5,5,production,enfadado,fundislo,anger,15232.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t6,6,production,prisión,tridon,fear,19315.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t7,7,production,pistola,gentiro,fear,14217.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t8,8,production,basura,gutirra,disgust,15133.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t9,9,production,insulto,restiro,anger,14716.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t10,10,production,rabia,tirrina,anger,24132.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t11,11,production,piojos,senfonus,disgust,26670,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t12,12,production,lejanía,cuñera,sadness,18216.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t13,13,production,ruina,osentia,sadness,23133.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t14,14,production,añoranza,mistranza,sadness,16353.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t15,15,production,enemigo,fifon,anger,10883.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t16,16,production,carnaval,fafastal,happiness,8449.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t17,17,production,eufórico,aecia,happiness,38394.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t18,18,production,rumor,babanino,anger,7633.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t19,19,production,espada,zicada,fear,13883.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t20,20,production,visión,ojistica,happiness,15416.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t21,21,production,novio,biceci,happiness,20944.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t22,22,production,veneno,lentura,fear,19349.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_46,exp1_t23,23,production,tabaco,husmeta,disgust,16637.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t0,0,production,pistola,lasola,fear,11580.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t1,1,production,ruina,tuima,sadness,18448.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t2,2,production,añoranza,fiuranza,sadness,9534.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t3,3,production,lejanía,fiania,sadness,22165.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t4,4,production,rumor,liuror,anger,18164.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t5,5,production,censura,sumura,disgust,5215.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t6,6,production,espada,vestada,fear,23586,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t7,7,production,veneno,miuneno,fear,7345,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t8,8,production,carnaval,galabal,happiness,8800.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t9,9,production,insulto,tulto,anger,7649.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t10,10,production,piojos,trojos,disgust,8030.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t11,11,production,lotería,molteria,happiness,12416.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t12,12,production,mendigo,tremino,sadness,16365.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t13,13,production,enemigo,remino,anger,16286.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t14,14,production,eufórico,fiunico,happiness,29950.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t15,15,production,visión,nilion,happiness,12350.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t16,16,production,intruso,fiuso,fear,6165.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_47,exp1_t17,17,production,enfadado,landado,anger,10433.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t0,0,production,hedor,torde,disgust,8482.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t1,1,production,eufórico,epofuritate,happiness,10383.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t2,2,production,cadáver,hedemio,sadness,11414.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t3,3,production,enfadado,ufal,anger,12083.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t4,4,production,lejanía,janile,sadness,3916.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t5,5,production,lotería,atrileo,happiness,57375.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t6,6,production,intruso,dierta,fear,7250.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t7,7,production,pistola,militeo,fear,4067.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t8,8,production,prisión,carfirio,fear,4650.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t9,9,production,añoranza,jutiya,sadness,7699.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t10,10,production,rabia,ruquia,anger,32282.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t11,11,production,piojos,solpatro,disgust,5666.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t12,12,production,visión,nosivi,happiness,12033,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t13,13,production,enemigo,miegono,anger,11467.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t14,14,production,novio,ovion,happiness,22783.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t15,15,production,mendigo,dimengo,sadness,23348.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t16,16,production,censura,polires,disgust,10500.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t17,17,production,rumor,cotario,anger,11315.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_48,exp1_t18,18,production,tabaco,humiko,disgust,5832.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t0,0,production,añoranza,zoranoña,sadness,32642.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t1,1,production,enfadado,dendafado,anger,8797.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t2,2,production,enemigo,gomigo,anger,7931.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t3,3,production,rumor,zorum,anger,12590.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t4,4,production,piojos,fiminos,disgust,18367.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t5,5,production,basura,satuna,disgust,10762.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t6,6,production,censura,tenzuga,disgust,33745.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t7,7,production,prisión,riprison,fear,12344.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t8,8,production,espada,daespa,fear,7099.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t9,9,production,tabaco,catoba,disgust,19297.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t10,10,production,mendigo,rengido,sadness,8642.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t11,11,production,pistola,tolapi,fear,14690.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t12,12,production,intruso,rotruso,fear,9321.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t13,13,production,carnaval,dabaral,happiness,11805.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t14,14,production,lejanía,janemia,sadness,14009.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t15,15,production,lotería,terialo,happiness,20004.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t16,16,production,visión,nosivi,happiness,12292.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t17,17,production,novio,refo,happiness,8179.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t18,18,production,insulto,tulsin,anger,14736.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t19,19,production,eufórico,rifeuco,happiness,11512.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t20,20,production,veneno,nevone,fear,17708.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_49,exp1_t21,21,production,cadáver,vaceder,sadness,7268.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t0,0,production,veneno,sersero,fear,15266,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t1,1,production,enfadado,furcado,anger,58749,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t2,2,production,cadáver,mupodrio,sadness,12800,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t3,3,production,basura,jopadieca,disgust,21566,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t4,4,production,rumor,deliso,anger,7966,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t5,5,production,enemigo,sofery,anger,11049,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t6,6,production,rabia,ñarida,anger,10699,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t7,7,production,insulto,homfuro,anger,9166,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t8,8,production,ruina,fuerina,sadness,25999,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t9,9,production,lejanía,marlisa,sadness,12249,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t10,10,production,pistola,pumpera,fear,11316,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t11,11,production,censura,nocula,disgust,8682,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t12,12,production,carnaval,alfichu,happiness,15699,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t13,13,production,añoranza,echuco,sadness,17199,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t14,14,production,lotería,disunoria,happiness,21417,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t15,15,production,prisión,carculo,fear,9782,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t16,16,production,intruso,inveriso,fear,24032,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t17,17,production,novio,imcailo,happiness,19382,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t18,18,production,piojos,bichaines,disgust,10299,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t19,19,production,mendigo,dalido,sadness,8965,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t20,20,production,hedor,gulido,disgust,16398,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t21,21,production,eufórico,aleresico,happiness,65967,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t22,22,production,espada,lotarie,fear,16567,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t23,23,production,visión,ocuvilo,happiness,10833,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_50,exp1_t24,24,production,tabaco,fumaika,disgust,7400,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t0,0,production,ruina,cuisma,sadness,7449.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t1,1,production,tabaco,galaro,disgust,8297.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t2,2,production,insulto,rirulso,anger,14715.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t3,3,production,carnaval,festul,happiness,14370.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t4,4,production,añoranza,tabrata,sadness,94686.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t5,5,production,espada,esnana,fear,12700.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t6,6,production,cadáver,valacer,sadness,12614.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t7,7,production,veneno,maledo,fear,27946.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t8,8,production,rumor,tumur,anger,9148.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t9,9,production,rabia,rorria,anger,25081.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t10,10,production,basura,manura,disgust,16009.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t11,11,production,lotería,gonoría,happiness,10407.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t12,12,production,enemigo,pemerino,anger,14431.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t13,13,production,lejanía,tirapía,sadness,17765.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t14,14,production,piojos,nonolos,disgust,15303.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t15,15,production,enfadado,puado,anger,26702.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t16,16,production,intruso,curoso,fear,6195.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t17,17,production,censura,musura,disgust,15681.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t18,18,production,pistola,cisrota,fear,14748.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t19,19,production,hedor,hunun,disgust,37449.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t20,20,production,eufórico,európrito,happiness,20549.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_51,exp1_t21,21,production,prisión,tisón,fear,21627.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_52,exp1_t0,0,production,intruso,estrunso,fear,97921.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_52,exp1_t1,1,production,lotería,dinería,happiness,39640.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_52,exp1_t2,2,production,veneno,serpenteno,fear,15032.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_52,exp1_t3,3,production,lejanía,nillegar,sadness,112270.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_52,exp1_t4,4,production,visión,ojesón,happiness,36010.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_52,exp1_t5,5,production,enemigo,aminoes,anger,40917,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_52,exp1_t6,6,production,eufórico,fiasmo,happiness,106390.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_52,exp1_t7,7,production,prisión,lisión,fear,128148.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_52,exp1_t8,8,production,espada,puntiaguja,fear,25406.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_52,exp1_t9,9,production,carnaval,disfiestearse,happiness,35332.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_52,exp1_t10,10,production,piojos,trisos,disgust,12219.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_52,exp1_t11,11,production,enfadado,fuscao,anger,10116.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_52,exp1_t12,12,production,rumor,chismor,anger,81241.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_52,exp1_t13,13,production,añoranza,llorcío,sadness,85996.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t0,0,production,veneno,tececo,fear,38333.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t1,1,production,censura,tefluca,disgust,53589.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t2,2,production,hedor,ñecor,disgust,25245.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t3,3,production,prisión,clitióx,fear,24378.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t4,4,production,pistola,hixmova,fear,21151.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t5,5,production,eufórico,uelócito,happiness,47094.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t6,6,production,rumor,jukop,anger,28010.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t7,7,production,ruina,fuiña,sadness,12390.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t8,8,production,carnaval,vastacax,happiness,24880.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t9,9,production,lotería,oclebía,happiness,33332.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t10,10,production,tabaco,rawafo,disgust,16619.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t11,11,production,enfadado,cezatato,anger,63796.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t12,12,production,intruso,kifluto,fear,27877.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t13,13,production,piojos,loifoz,disgust,27244.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t14,14,production,lejanía,welatía,sadness,26278.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t15,15,production,añoranza,alodasna,sadness,35336.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t16,16,production,cadáver,zaváket,sadness,29442.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t17,17,production,insulto,icluxfo,anger,68609.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t18,18,production,novio,doyio,happiness,41818.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t19,19,production,basura,gabula,disgust,22515.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t20,20,production,enemigo,ebecito,anger,53632.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t21,21,production,visión,hitiox,happiness,55665.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_53,exp1_t22,22,production,espada,extama,fear,43614,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t0,0,production,lejanía,lerosti,sadness,36595.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t1,1,production,lotería,díntimos,happiness,37812,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t2,2,production,censura,lubura,disgust,20471.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t3,3,production,cadáver,gespo,sadness,7794.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t4,4,production,rabia,vánon,anger,45993.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t5,5,production,carnaval,orcanal,happiness,30149.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t6,6,production,enfadado,rotombo,anger,7895.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t7,7,production,espada,ultera,fear,13009.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t8,8,production,eufórico,fústigo,happiness,17922.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t9,9,production,ruina,tirpa,sadness,19272.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t10,10,production,veneno,tuyupe,fear,17637.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t11,11,production,tabaco,tumque,disgust,36878.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t12,12,production,visión,firón,happiness,17322.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t13,13,production,intruso,destopero,fear,34247.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t14,14,production,enemigo,sufero,anger,45523.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t15,15,production,prisión,rúbula,fear,20922.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t16,16,production,novio,matio,happiness,84637.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t17,17,production,basura,legura,disgust,14374.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t18,18,production,mendigo,pestu,sadness,75924.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp1,exp1_54,exp1_t19,19,production,piojos,yikus,disgust,14191.4,18,female,keypress
