experiment,participant_id,trial_label,trial_order,phase_id,age,gender,gender_raw,hand,hand_raw,city_left,city_right,response_raw,response_side,correct_response,correct_side,accuracy,response_correct,rt_raw,rt_ms
geographical_judgment,martina3,exp1_t74,74,judgment,21,F,FALSE,right,DX,Latina,Perugia,l,right,l,right,1,1,"1617,8",1617.8
geographical_judgment,martina3,exp1_t75,75,judgment,21,F,FALSE,right,DX,Livorno,Perugia,a,left,a,left,1,1,"1234,9",1234.9
geographical_judgment,martina3,exp1_t76,76,judgment,21,F,FALSE,right,DX,Napoli,Perugia,l,right,l,right,1,1,"1052,2",1052.2
geographical_judgment,martina3,exp1_t77,77,judgment,21,F,FALSE,right,DX,Pescara,Perugia,l,right,l,right,1,1,"1820,7",1820.7
geographical_judgment,martina3,exp1_t78,78,judgment,21,F,FALSE,right,DX,Roma,Perugia,l,right,l,right,1,1,"986,3",986.3
geographical_judgment,martina3,exp1_t79,79,judgment,21,F,FALSE,right,DX,Taranto,Perugia,l,right,l,right,1,1,"1253,8",1253.8
geographical_judgment,martina3,exp1_t80,80,judgment,21,F,FALSE,right,DX,Bologna,Pescara,a,left,a,left,1,1,"969,3",969.3
geographical_judgment,martina3,exp1_t81,81,judgment,21,F,FALSE,right,DX,Bolzano,Pescara,a,left,a,left,1,1,"851,8",851.8
geographical_judgment,martina3,exp1_t82,82,judgment,21,F,FALSE,right,DX,Foggia,Pescara,l,right,l,right,1,1,2514,2514.0
geographical_judgment,martina3,exp1_t83,83,judgment,21,F,FALSE,right,DX,Grosseto,Pescara,a,left,a,left,1,1,"2618,9",2618.9
geographical_judgment,martina3,exp1_t84,84,judgment,21,F,FALSE,right,DX,Livorno,Pescara,a,left,a,left,1,1,"801,3",801.3
geographical_judgment,martina3,exp1_t85,85,judgment,21,F,FALSE,right,DX,Perugia,Pescara,a,left,a,left,1,1,"1584,4",1584.4
geographical_judgment,martina3,exp1_t86,86,judgment,21,F,FALSE,right,DX,Rimini,Pescara,a,left,a,left,1,1,"1109,9",1109.9
geographical_judgment,martina3,exp1_t87,87,judgment,21,F,FALSE,right,DX,Roma,Pescara,a,left,a,left,1,1,"1304,5",1304.5
geographical_judgment,martina3,exp1_t88,88,judgment,21,F,FALSE,right,DX,Taranto,Pescara,l,right,l,right,1,1,"1703,4",1703.4
geographical_judgment,martina3,exp1_t89,89,judgment,21,F,FALSE,right,DX,Bologna,Rimini,a,left,a,left,1,1,"1275,2",1275.2
geographical_judgment,martina3,exp1_t90,90,judgment,21,F,FALSE,right,DX,Bolzano,Rimini,a,left,a,left,1,1,2701,2701.0
geographical_judgment,martina3,exp1_t91,91,judgment,21,F,FALSE,right,DX,Foggia,Rimini,l,right,l,right,1,1,"1152,6",1152.6
geographical_judgment,martina3,exp1_t92,92,judgment,21,F,FALSE,right,DX,Grosseto,Rimini,l,right,l,right,1,1,"1435,9",1435.9
geographical_judgment,martina3,exp1_t93,93,judgment,21,F,FALSE,right,DX,Latina,Rimini,l,right,l,right,1,1,"1452,2",1452.2
geographical_judgment,martina3,exp1_t94,94,judgment,21,F,FALSE,right,DX,Livorno,Rimini,l,right,a,left,0,0,"1901,2",1901.2
geographical_judgment,martina3,exp1_t95,95,judgment,21,F,FALSE,right,DX,Napoli,Rimini,l,right,l,right,1,1,"1235,4",1235.4
geographical_judgment,martina3,exp1_t96,96,judgment,21,F,FALSE,right,DX,Perugia,Rimini,l,right,l,right,1,1,986,986.0
geographical_judgment,martina3,exp1_t97,97,judgment,21,F,FALSE,right,DX,Pescara,Rimini,l,right,l,right,1,1,"1434,8",1434.8
geographical_judgment,martina3,exp1_t98,98,judgment,21,F,FALSE,right,DX,Roma,Rimini,l,right,l,right,1,1,"2351,8",2351.8
geographical_judgment,martina3,exp1_t99,99,judgment,21,F,FALSE,right,DX,Taranto,Rimini,l,right,l,right,1,1,"1155,8",1155.8
geographical_judgment,martina3,exp1_t100,100,judgment,21,F,FALSE,right,DX,Bologna,Roma,a,left,a,left,1,1,"1751,8",1751.8
geographical_judgment,martina3,exp1_t101,101,judgment,21,F,FALSE,right,DX,Bolzano,Roma,a,left,a,left,1,1,"1501,5",1501.5
geographical_judgment,martina3,exp1_t102,102,judgment,21,F,FALSE,right,DX,Foggia,Roma,l,right,l,right,1,1,"707,1",707.1
geographical_judgment,martina3,exp1_t103,103,judgment,21,F,FALSE,right,DX,Grosseto,Roma,a,left,a,left,1,1,"902,7",902.7
geographical_judgment,martina3,exp1_t104,104,judgment,21,F,FALSE,right,DX,Latina,Roma,l,right,l,right,1,1,"1651,9",1651.9
geographical_judgment,martina3,exp1_t105,105,judgment,21,F,FALSE,right,DX,Livorno,Roma,a,left,a,left,1,1,"1034,9",1034.9
geographical_judgment,martina3,exp1_t106,106,judgment,21,F,FALSE,right,DX,Napoli,Roma,l,right,l,right,1,1,"868,4",868.4
geographical_judgment,martina3,exp1_t107,107,judgment,21,F,FALSE,right,DX,Perugia,Roma,a,left,a,left,1,1,"1253,7",1253.7
geographical_judgment,martina3,exp1_t108,108,judgment,21,F,FALSE,right,DX,Pescara,Roma,a,left,l,right,0,0,"768,9",768.9
geographical_judgment,martina3,exp1_t109,109,judgment,21,F,FALSE,right,DX,Rimini,Roma,a,left,a,left,1,1,"967,7",967.7
geographical_judgment,martina3,exp1_t110,110,judgment,21,F,FALSE,right,DX,Taranto,Roma,l,right,l,right,1,1,"1518,1",1518.1
geographical_judgment,martina3,exp1_t111,111,judgment,21,F,FALSE,right,DX,Bologna,Taranto,a,left,a,left,1,1,"951,8",951.8
geographical_judgment,martina3,exp1_t112,112,judgment,21,F,FALSE,right,DX,Foggia,Taranto,a,left,a,left,1,1,"1534,9",1534.9
geographical_judgment,martina3,exp1_t113,113,judgment,21,F,FALSE,right,DX,Grosseto,Taranto,a,left,a,left,1,1,"2095,9",2095.9
geographical_judgment,martina3,exp1_t114,114,judgment,21,F,FALSE,right,DX,Latina,Taranto,a,left,a,left,1,1,"1136,6",1136.6
geographical_judgment,martina3,exp1_t115,115,judgment,21,F,FALSE,right,DX,Livorno,Taranto,a,left,a,left,1,1,"1451,5",1451.5
geographical_judgment,martina3,exp1_t116,116,judgment,21,F,FALSE,right,DX,Napoli,Taranto,a,left,a,left,1,1,1635,1635.0
geographical_judgment,martina3,exp1_t117,117,judgment,21,F,FALSE,right,DX,Perugia,Taranto,a,left,a,left,1,1,"2052,7",2052.7
geographical_judgment,martina3,exp1_t118,118,judgment,21,F,FALSE,right,DX,Pescara,Taranto,a,left,a,left,1,1,"1084,7",1084.7
geographical_judgment,martina3,exp1_t119,119,judgment,21,F,FALSE,right,DX,Rimini,Taranto,a,left,a,left,1,1,"1451,2",1451.2
geographical_judgment,martina3,exp1_t120,120,judgment,21,F,FALSE,right,DX,Roma,Taranto,a,left,a,left,1,1,"1922,9",1922.9
geographical_judgment,martina49,exp1_t0,0,judgment,22,F,FALSE,right,DX,Bolzano,Bologna,l,right,l,right,1,1,"1179,8",1179.8
geographical_judgment,martina49,exp1_t1,1,judgment,22,F,FALSE,right,DX,Foggia,Bologna,l,right,l,right,1,1,"1045,2",1045.2
geographical_judgment,martina49,exp1_t2,2,judgment,22,F,FALSE,right,DX,Grosseto,Bologna,a,left,l,right,0,0,"785,7",785.7
geographical_judgment,martina49,exp1_t3,3,judgment,22,F,FALSE,right,DX,Latina,Bologna,l,right,l,right,1,1,"889,4",889.4
geographical_judgment,martina49,exp1_t4,4,judgment,22,F,FALSE,right,DX,Livorno,Bologna,l,right,l,right,1,1,"913,3",913.3
geographical_judgment,martina49,exp1_t5,5,judgment,22,F,FALSE,right,DX,Napoli,Bologna,l,right,l,right,1,1,"921,1",921.1
geographical_judgment,martina49,exp1_t6,6,judgment,22,F,FALSE,right,DX,Perugia,Bologna,a,left,l,right,0,0,"896,9",896.9
geographical_judgment,martina49,exp1_t7,7,judgment,22,F,FALSE,right,DX,Pescara,Bologna,l,right,l,right,1,1,"1128,5",1128.5
geographical_judgment,martina49,exp1_t8,8,judgment,22,F,FALSE,right,DX,Rimini,Bologna,l,right,l,right,1,1,"1812,7",1812.7
geographical_judgment,martina49,exp1_t9,9,judgment,22,F,FALSE,right,DX,Roma,Bologna,l,right,l,right,1,1,882,882.0
geographical_judgment,martina49,exp1_t10,10,judgment,22,F,FALSE,right,DX,Taranto,Bologna,l,right,l,right,1,1,"930,3",930.3
geographical_judgment,martina49,exp1_t11,11,judgment,22,F,FALSE,right,DX,Bologna,Bolzano,a,left,a,left,1,1,"833,7",833.7
geographical_judgment,martina49,exp1_t12,12,judgment,22,F,FALSE,right,DX,Foggia,Bolzano,l,right,l,right,1,1,"1178,6",1178.6
geographical_judgment,martina49,exp1_t13,13,judgment,22,F,FALSE,right,DX,Grosseto,Bolzano,a,left,l,right,0,0,934,934.0
geographical_judgment,martina49,exp1_t14,14,judgment,22,F,FALSE,right,DX,Latina,Bolzano,a,left,l,right,0,0,"928,9",928.9
geographical_judgment,martina49,exp1_t15,15,judgment,22,F,FALSE,right,DX,Livorno,Bolzano,a,left,l,right,0,0,"1112,9",1112.9
geographical_judgment,martina49,exp1_t16,16,judgment,22,F,FALSE,right,DX,Napoli,Bolzano,l,right,l,right,1,1,1146,1146.0
geographical_judgment,martina49,exp1_t17,17,judgment,22,F,FALSE,right,DX,Perugia,Bolzano,a,left,l,right,0,0,"953,3",953.3
geographical_judgment,martina49,exp1_t18,18,judgment,22,F,FALSE,right,DX,Pescara,Bolzano,a,left,l,right,0,0,1351,1351.0
geographical_judgment,martina49,exp1_t19,19,judgment,22,F,FALSE,right,DX,Rimini,Bolzano,a,left,l,right,0,0,"1111,8",1111.8
geographical_judgment,martina49,exp1_t20,20,judgment,22,F,FALSE,right,DX,Roma,Bolzano,a,left,l,right,0,0,"912,3",912.3
geographical_judgment,martina49,exp1_t21,21,judgment,22,F,FALSE,right,DX,Taranto,Bolzano,l,right,l,right,1,1,"1067,1",1067.1
geographical_judgment,martina49,exp1_t22,22,judgment,22,F,FALSE,right,DX,Bologna,Foggia,a,left,a,left,1,1,"1337,9",1337.9
geographical_judgment,martina49,exp1_t23,23,judgment,22,F,FALSE,right,DX,Bolzano,Foggia,a,left,a,left,1,1,"896,8",896.8
geographical_judgment,martina49,exp1_t24,24,judgment,22,F,FALSE,right,DX,Grosseto,Foggia,a,left,a,left,1,1,"963,2",963.2
geographical_judgment,martina49,exp1_t25,25,judgment,22,F,FALSE,right,DX,Latina,Foggia,a,left,a,left,1,1,"1048,9",1048.9
geographical_judgment,martina49,exp1_t26,26,judgment,22,F,FALSE,right,DX,Livorno,Foggia,a,left,a,left,1,1,"813,1",813.1
geographical_judgment,martina49,exp1_t27,27,judgment,22,F,FALSE,right,DX,Napoli,Foggia,l,right,a,left,0,0,"696,6",696.6
geographical_judgment,martina49,exp1_t28,28,judgment,22,F,FALSE,right,DX,Perugia,Foggia,a,left,a,left,1,1,"765,5",765.5
geographical_judgment,martina49,exp1_t29,29,judgment,22,F,FALSE,right,DX,Pescara,Foggia,a,left,a,left,1,1,"1295,4",1295.4
geographical_judgment,martina49,exp1_t30,30,judgment,22,F,FALSE,right,DX,Rimini,Foggia,a,left,a,left,1,1,"1053,6",1053.6
geographical_judgment,martina49,exp1_t31,31,judgment,22,F,FALSE,right,DX,Roma,Foggia,a,left,a,left,1,1,"1020,8",1020.8
geographical_judgment,martina49,exp1_t32,32,judgment,22,F,FALSE,right,DX,Taranto,Foggia,a,left,l,right,0,0,"1830,8",1830.8
geographical_judgment,martina49,exp1_t33,33,judgment,22,F,FALSE,right,DX,Bologna,Grosseto,l,right,a,left,0,0,"1018,2",1018.2
geographical_judgment,martina49,exp1_t34,34,judgment,22,F,FALSE,right,DX,Bolzano,Grosseto,l,right,a,left,0,0,862,862.0
geographical_judgment,martina49,exp1_t35,35,judgment,22,F,FALSE,right,DX,Foggia,Grosseto,l,right,l,right,1,1,"762,2",762.2
geographical_judgment,martina49,exp1_t36,36,judgment,22,F,FALSE,right,DX,Latina,Grosseto,l,right,l,right,1,1,"1095,6",1095.6
geographical_judgment,martina49,exp1_t37,37,judgment,22,F,FALSE,right,DX,Livorno,Grosseto,a,left,a,left,1,1,"678,4",678.4
geographical_judgment,martina49,exp1_t38,38,judgment,22,F,FALSE,right,DX,Napoli,Grosseto,l,right,l,right,1,1,"966,7",966.7
geographical_judgment,martina49,exp1_t39,39,judgment,22,F,FALSE,right,DX,Perugia,Grosseto,l,right,l,right,1,1,895,895.0
geographical_judgment,martina49,exp1_t40,40,judgment,22,F,FALSE,right,DX,Pescara,Grosseto,l,right,l,right,1,1,"747,3",747.3
geographical_judgment,martina49,exp1_t41,41,judgment,22,F,FALSE,right,DX,Rimini,Grosseto,l,right,a,left,0,0,965,965.0
geographical_judgment,martina49,exp1_t42,42,judgment,22,F,FALSE,right,DX,Roma,Grosseto,l,right,l,right,1,1,"887,3",887.3
geographical_judgment,martina49,exp1_t43,43,judgment,22,F,FALSE,right,DX,Taranto,Grosseto,l,right,l,right,1,1,929,929.0
geographical_judgment,martina49,exp1_t44,44,judgment,22,F,FALSE,right,DX,Bologna,Latina,a,left,a,left,1,1,"778,3",778.3
geographical_judgment,martina49,exp1_t45,45,judgment,22,F,FALSE,right,DX,Bolzano,Latina,a,left,a,left,1,1,"990,7",990.7
geographical_judgment,martina49,exp1_t46,46,judgment,22,F,FALSE,right,DX,Foggia,Latina,l,right,l,right,1,1,"1811,4",1811.4
geographical_judgment,martina49,exp1_t47,47,judgment,22,F,FALSE,right,DX,Grosseto,Latina,a,left,a,left,1,1,738,738.0
geographical_judgment,martina49,exp1_t48,48,judgment,22,F,FALSE,right,DX,Livorno,Latina,a,left,a,left,1,1,814,814.0
geographical_judgment,martina49,exp1_t49,49,judgment,22,F,FALSE,right,DX,Napoli,Latina,l,right,l,right,1,1,"1509,6",1509.6
geographical_judgment,martina49,exp1_t50,50,judgment,22,F,FALSE,right,DX,Perugia,Latina,a,left,a,left,1,1,"1135,1",1135.1
geographical_judgment,martina49,exp1_t51,51,judgment,22,F,FALSE,right,DX,Pescara,Latina,l,right,a,left,0,0,"864,5",864.5
geographical_judgment,martina49,exp1_t52,52,judgment,22,F,FALSE,right,DX,Rimini,Latina,a,left,a,left,1,1,"1178,9",1178.9
geographical_judgment,martina49,exp1_t53,53,judgment,22,F,FALSE,right,DX,Roma,Latina,l,right,a,left,0,0,"928,7",928.7
geographical_judgment,martina49,exp1_t54,54,judgment,22,F,FALSE,right,DX,Taranto,Latina,l,right,l,right,1,1,"1150,6",1150.6
geographical_judgment,martina49,exp1_t55,55,judgment,22,F,FALSE,right,DX,Bologna,Livorno,a,left,a,left,1,1,"736,2",736.2
geographical_judgment,martina49,exp1_t56,56,judgment,22,F,FALSE,right,DX,Bolzano,Livorno,a,left,a,left,1,1,"1098,6",1098.6
geographical_judgment,martina49,exp1_t57,57,judgment,22,F,FALSE,right,DX,Foggia,Livorno,l,right,l,right,1,1,"1112,4",1112.4
geographical_judgment,martina49,exp1_t58,58,judgment,22,F,FALSE,right,DX,Grosseto,Livorno,a,left,l,right,0,0,"737,5",737.5
geographical_judgment,martina49,exp1_t59,59,judgment,22,F,FALSE,right,DX,Latina,Livorno,l,right,l,right,1,1,"864,7",864.7
geographical_judgment,martina49,exp1_t60,60,judgment,22,F,FALSE,right,DX,Napoli,Livorno,l,right,l,right,1,1,"812,1",812.1
geographical_judgment,martina49,exp1_t61,61,judgment,22,F,FALSE,right,DX,Perugia,Livorno,l,right,l,right,1,1,"1446,7",1446.7
geographical_judgment,martina49,exp1_t62,62,judgment,22,F,FALSE,right,DX,Pescara,Livorno,l,right,l,right,1,1,"850,2",850.2
geographical_judgment,martina49,exp1_t63,63,judgment,22,F,FALSE,right,DX,Rimini,Livorno,l,right,l,right,1,1,"995,3",995.3
geographical_judgment,martina49,exp1_t64,64,judgment,22,F,FALSE,right,DX,Roma,Livorno,l,right,l,right,1,1,"812,5",812.5
geographical_judgment,martina49,exp1_t65,65,judgment,22,F,FALSE,right,DX,Taranto,Livorno,l,right,l,right,1,1,916,916.0
geographical_judgment,martina49,exp1_t66,66,judgment,22,F,FALSE,right,DX,Bologna,Napoli,a,left,a,left,1,1,"729,2",729.2
geographical_judgment,martina49,exp1_t67,67,judgment,22,F,FALSE,right,DX,Bolzano,Napoli,a,left,a,left,1,1,"816,8",816.8
geographical_judgment,martina49,exp1_t68,68,judgment,22,F,FALSE,right,DX,Foggia,Napoli,l,right,l,right,1,1,"1465,5",1465.5
geographical_judgment,martina49,exp1_t69,69,judgment,22,F,FALSE,right,DX,Grosseto,Napoli,a,left,a,left,1,1,1064,1064.0
geographical_judgment,martina49,exp1_t70,70,judgment,22,F,FALSE,right,DX,Latina,Napoli,a,left,a,left,1,1,"748,1",748.1
geographical_judgment,martina49,exp1_t71,71,judgment,22,F,FALSE,right,DX,Livorno,Napoli,a,left,a,left,1,1,"1102,6",1102.6
geographical_judgment,martina49,exp1_t72,72,judgment,22,F,FALSE,right,DX,Perugia,Napoli,a,left,a,left,1,1,"828,5",828.5
geographical_judgment,martina49,exp1_t73,73,judgment,22,F,FALSE,right,DX,Pescara,Napoli,a,left,a,left,1,1,980,980.0
geographical_judgment,martina49,exp1_t74,74,judgment,22,F,FALSE,right,DX,Rimini,Napoli,a,left,a,left,1,1,"764,1",764.1
geographical_judgment,martina49,exp1_t75,75,judgment,22,F,FALSE,right,DX,Roma,Napoli,a,left,a,left,1,1,"1196,5",1196.5
geographical_judgment,martina49,exp1_t76,76,judgment,22,F,FALSE,right,DX,Taranto,Napoli,l,right,l,right,1,1,"1213,4",1213.4
geographical_judgment,martina49,exp1_t77,77,judgment,22,F,FALSE,right,DX,Bologna,Perugia,l,right,a,left,0,0,"1463,6",1463.6
geographical_judgment,martina49,exp1_t78,78,judgment,22,F,FALSE,right,DX,Bolzano,Perugia,a,left,a,left,1,1,"861,7",861.7
geographical_judgment,martina49,exp1_t79,79,judgment,22,F,FALSE,right,DX,Foggia,Perugia,l,right,l,right,1,1,"929,8",929.8
geographical_judgment,martina49,exp1_t80,80,judgment,22,F,FALSE,right,DX,Grosseto,Perugia,a,left,a,left,1,1,"1563,2",1563.2
geographical_judgment,martina49,exp1_t81,81,judgment,22,F,FALSE,right,DX,Latina,Perugia,l,right,l,right,1,1,"1078,8",1078.8
geographical_judgment,martina49,exp1_t82,82,judgment,22,F,FALSE,right,DX,Livorno,Perugia,a,left,a,left,1,1,1512,1512.0
geographical_judgment,martina49,exp1_t83,83,judgment,22,F,FALSE,right,DX,Napoli,Perugia,l,right,l,right,1,1,"866,5",866.5
geographical_judgment,martina49,exp1_t84,84,judgment,22,F,FALSE,right,DX,Pescara,Perugia,l,right,l,right,1,1,"911,7",911.7
geographical_judgment,martina49,exp1_t85,85,judgment,22,F,FALSE,right,DX,Rimini,Perugia,a,left,a,left,1,1,"2096,2",2096.2
geographical_judgment,martina49,exp1_t86,86,judgment,22,F,FALSE,right,DX,Roma,Perugia,l,right,l,right,1,1,"1154,4",1154.4
geographical_judgment,martina49,exp1_t87,87,judgment,22,F,FALSE,right,DX,Taranto,Perugia,l,right,l,right,1,1,"1118,2",1118.2
geographical_judgment,martina49,exp1_t88,88,judgment,22,F,FALSE,right,DX,Bologna,Pescara,a,left,a,left,1,1,"669,8",669.8
geographical_judgment,martina49,exp1_t89,89,judgment,22,F,FALSE,right,DX,Bolzano,Pescara,l,right,a,left,0,0,"822,8",822.8
geographical_judgment,martina49,exp1_t90,90,judgment,22,F,FALSE,right,DX,Foggia,Pescara,a,left,l,right,0,0,"1261,5",1261.5
geographical_judgment,martina49,exp1_t91,91,judgment,22,F,FALSE,right,DX,Grosseto,Pescara,a,left,a,left,1,1,"679,3",679.3
geographical_judgment,martina49,exp1_t92,92,judgment,22,F,FALSE,right,DX,Latina,Pescara,a,left,l,right,0,0,"1252,2",1252.2
geographical_judgment,martina49,exp1_t93,93,judgment,22,F,FALSE,right,DX,Livorno,Pescara,a,left,a,left,1,1,"795,8",795.8
geographical_judgment,martina49,exp1_t94,94,judgment,22,F,FALSE,right,DX,Napoli,Pescara,l,right,l,right,1,1,"1666,2",1666.2
geographical_judgment,martina49,exp1_t95,95,judgment,22,F,FALSE,right,DX,Perugia,Pescara,a,left,a,left,1,1,"945,3",945.3
geographical_judgment,martina49,exp1_t96,96,judgment,22,F,FALSE,right,DX,Rimini,Pescara,a,left,a,left,1,1,"1130,5",1130.5
geographical_judgment,martina49,exp1_t97,97,judgment,22,F,FALSE,right,DX,Roma,Pescara,a,left,a,left,1,1,"1279,4",1279.4
geographical_judgment,martina49,exp1_t98,98,judgment,22,F,FALSE,right,DX,Taranto,Pescara,l,right,l,right,1,1,"829,4",829.4
geographical_judgment,martina49,exp1_t99,99,judgment,22,F,FALSE,right,DX,Bologna,Rimini,a,left,a,left,1,1,"664,8",664.8
geographical_judgment,martina49,exp1_t100,100,judgment,22,F,FALSE,right,DX,Bolzano,Rimini,a,left,a,left,1,1,"1228,6",1228.6
geographical_judgment,martina49,exp1_t101,101,judgment,22,F,FALSE,right,DX,Foggia,Rimini,l,right,l,right,1,1,"729,9",729.9
geographical_judgment,martina49,exp1_t102,102,judgment,22,F,FALSE,right,DX,Grosseto,Rimini,a,left,l,right,0,0,"1481,3",1481.3
geographical_judgment,martina49,exp1_t103,103,judgment,22,F,FALSE,right,DX,Latina,Rimini,a,left,l,right,0,0,1169,1169.0
geographical_judgment,martina49,exp1_t104,104,judgment,22,F,FALSE,right,DX,Livorno,Rimini,a,left,a,left,1,1,"1164,5",1164.5
geographical_judgment,martina49,exp1_t105,105,judgment,22,F,FALSE,right,DX,Napoli,Rimini,l,right,l,right,1,1,"696,1",696.1
geographical_judgment,martina49,exp1_t106,106,judgment,22,F,FALSE,right,DX,Perugia,Rimini,l,right,l,right,1,1,"1046,8",1046.8
geographical_judgment,martina49,exp1_t107,107,judgment,22,F,FALSE,right,DX,Pescara,Rimini,a,left,l,right,0,0,"813,6",813.6
geographical_judgment,martina49,exp1_t108,108,judgment,22,F,FALSE,right,DX,Roma,Rimini,l,right,l,right,1,1,"1445,2",1445.2
geographical_judgment,martina49,exp1_t109,109,judgment,22,F,FALSE,right,DX,Taranto,Rimini,l,right,l,right,1,1,"1011,8",1011.8
geographical_judgment,martina49,exp1_t110,110,judgment,22,F,FALSE,right,DX,Bologna,Roma,a,left,a,left,1,1,"879,1",879.1
geographical_judgment,martina49,exp1_t111,111,judgment,22,F,FALSE,right,DX,Bolzano,Roma,a,left,a,left,1,1,"1066,9",1066.9
geographical_judgment,martina49,exp1_t112,112,judgment,22,F,FALSE,right,DX,Foggia,Roma,l,right,l,right,1,1,"1315,7",1315.7
geographical_judgment,martina49,exp1_t113,113,judgment,22,F,FALSE,right,DX,Grosseto,Roma,a,left,a,left,1,1,"863,4",863.4
geographical_judgment,martina49,exp1_t114,114,judgment,22,F,FALSE,right,DX,Latina,Roma,a,left,l,right,0,0,"764,7",764.7
geographical_judgment,martina49,exp1_t115,115,judgment,22,F,FALSE,right,DX,Livorno,Roma,a,left,a,left,1,1,"1762,7",1762.7
geographical_judgment,martina49,exp1_t116,116,judgment,22,F,FALSE,right,DX,Napoli,Roma,l,right,l,right,1,1,913,913.0
geographical_judgment,martina49,exp1_t117,117,judgment,22,F,FALSE,right,DX,Perugia,Roma,a,left,a,left,1,1,"878,4",878.4
geographical_judgment,martina49,exp1_t118,118,judgment,22,F,FALSE,right,DX,Pescara,Roma,a,left,l,right,0,0,"1004,5",1004.5
geographical_judgment,martina49,exp1_t119,119,judgment,22,F,FALSE,right,DX,Rimini,Roma,a,left,a,left,1,1,"962,4",962.4
geographical_judgment,martina49,exp1_t120,120,judgment,22,F,FALSE,right,DX,Taranto,Roma,l,right,l,right,1,1,918,918.0
geographical_judgment,martina49,exp1_t121,121,judgment,22,F,FALSE,right,DX,Bologna,Taranto,a,left,a,left,1,1,"778,7",778.7
geographical_judgment,martina49,exp1_t122,122,judgment,22,F,FALSE,right,DX,Bolzano,Taranto,a,left,a,left,1,1,"1135,9",1135.9
geographical_judgment,martina49,exp1_t123,123,judgment,22,F,FALSE,right,DX,Foggia,Taranto,l,right,a,left,0,0,"1178,5",1178.5
geographical_judgment,martina49,exp1_t124,124,judgment,22,F,FALSE,right,DX,Grosseto,Taranto,a,left,a,left,1,1,"862,2",862.2
geographical_judgment,martina49,exp1_t125,125,judgment,22,F,FALSE,right,DX,Latina,Taranto,a,left,a,left,1,1,"1255,2",1255.2
geographical_judgment,martina49,exp1_t126,126,judgment,22,F,FALSE,right,DX,Livorno,Taranto,a,left,a,left,1,1,"1110,9",1110.9
geographical_judgment,martina49,exp1_t127,127,judgment,22,F,FALSE,right,DX,Napoli,Taranto,l,right,a,left,0,0,"1478,3",1478.3
geographical_judgment,martina49,exp1_t128,128,judgment,22,F,FALSE,right,DX,Perugia,Taranto,a,left,a,left,1,1,"687,7",687.7
geographical_judgment,martina49,exp1_t129,129,judgment,22,F,FALSE,right,DX,Pescara,Taranto,a,left,a,left,1,1,"899,6",899.6
geographical_judgment,martina49,exp1_t130,130,judgment,22,F,FALSE,right,DX,Rimini,Taranto,a,left,a,left,1,1,"697,9",697.9
geographical_judgment,martina49,exp1_t131,131,judgment,22,F,FALSE,right,DX,Roma,Taranto,a,left,a,left,1,1,1322,1322.0
geographical_judgment,martina54,exp1_t0,0,judgment,28,F,FALSE,left,SX,Bolzano,Bologna,l,right,l,right,1,1,"1251,5",1251.5
geographical_judgment,martina54,exp1_t1,1,judgment,28,F,FALSE,left,SX,Foggia,Bologna,l,right,l,right,1,1,"840,5",840.5
geographical_judgment,martina54,exp1_t2,2,judgment,28,F,FALSE,left,SX,Grosseto,Bologna,l,right,l,right,1,1,"2618,5",2618.5
geographical_judgment,martina54,exp1_t3,3,judgment,28,F,FALSE,left,SX,Latina,Bologna,l,right,l,right,1,1,"1069,5",1069.5
geographical_judgment,martina54,exp1_t4,4,judgment,28,F,FALSE,left,SX,Livorno,Bologna,l,right,l,right,1,1,"1033,9",1033.9
geographical_judgment,martina54,exp1_t5,5,judgment,28,F,FALSE,left,SX,Napoli,Bologna,l,right,l,right,1,1,"800,7",800.7
geographical_judgment,martina54,exp1_t6,6,judgment,28,F,FALSE,left,SX,Perugia,Bologna,l,right,l,right,1,1,839,839.0
geographical_judgment,martina54,exp1_t7,7,judgment,28,F,FALSE,left,SX,Pescara,Bologna,l,right,l,right,1,1,"1226,2",1226.2
geographical_judgment,martina54,exp1_t8,8,judgment,28,F,FALSE,left,SX,Rimini,Bologna,l,right,l,right,1,1,"1617,4",1617.4
geographical_judgment,martina54,exp1_t9,9,judgment,28,F,FALSE,left,SX,Roma,Bologna,l,right,l,right,1,1,"2920,3",2920.3
geographical_judgment,martina54,exp1_t10,10,judgment,28,F,FALSE,left,SX,Taranto,Bologna,l,right,l,right,1,1,"867,5",867.5
geographical_judgment,martina54,exp1_t11,11,judgment,28,F,FALSE,left,SX,Bologna,Bolzano,a,left,a,left,1,1,"1003,5",1003.5
geographical_judgment,martina54,exp1_t12,12,judgment,28,F,FALSE,left,SX,Foggia,Bolzano,l,right,l,right,1,1,"1279,5",1279.5
geographical_judgment,martina54,exp1_t13,13,judgment,28,F,FALSE,left,SX,Latina,Bolzano,l,right,l,right,1,1,"1051,6",1051.6
geographical_judgment,martina54,exp1_t14,14,judgment,28,F,FALSE,left,SX,Livorno,Bolzano,a,left,l,right,0,0,"1738,4",1738.4
geographical_judgment,martina54,exp1_t15,15,judgment,28,F,FALSE,left,SX,Napoli,Bolzano,l,right,l,right,1,1,"1267,5",1267.5
geographical_judgment,martina54,exp1_t16,16,judgment,28,F,FALSE,left,SX,Perugia,Bolzano,l,right,l,right,1,1,"1573,6",1573.6
