participant_id;stimulus;response;accuracy;rt;trial_order;age
40;bluzione;2;1;557;169;22
40;gialliere;2;1;739;170;22
40;movimento;1;1;627;171;22
40;artista;1;1;608;172;22
40;umorismo;1;1;583;173;22
40;rivista;2;0;609;174;22
40;scienza;1;1;610;175;22
40;bianchista;2;1;656;176;22
40;verdoso;2;1;589;177;22
40;bluiere;2;1;619;178;22
40;direttore;1;1;498;179;22
40;giallomento;2;1;537;180;22
40;situazione;1;1;638;181;22
40;arancionoso;2;1;924;182;22
40;lotteria;1;1;500;183;22
40;rososo;2;1;561;184;22
40;arancionabile;2;1;899;185;22
40;bluista;2;1;589;186;22
40;arancionoso;2;1;531;187;22
40;verdemento;2;1;499;188;22
40;giallabile;2;1;471;189;22
41;verdista;2;1;784;1;26
41;probabile;1;1;653;2;26
41;dolcezza;1;1;591;3;26
41;bianchista;2;1;907;4;26
41;verdoso;2;1;833;5;26
41;giallista;2;1;726;6;26
41;rosismo;2;1;1080;7;26
41;rosenza;2;1;786;8;26
41;rosazione;2;1;797;9;26
41;biancozione;2;1;868;10;26
41;imperatore;1;1;612;11;26
41;arancionezza;2;1;940;12;26
41;blutore;2;1;650;13;26
41;eufemismo;1;1;690;14;26
41;colpevolezza;1;1;626;15;26
41;verdenza;2;1;679;16;26
41;materia;1;1;548;17;26
41;scienza;1;1;610;18;26
41;bluoso;2;1;578;19;26
41;arancioneria;2;1;605;20;26
41;giallomento;2;1;481;21;26
41;gialliere;2;1;499;22;26
41;arancionabile;2;1;539;23;26
41;bianchismo;2;1;407;24;26
41;rosatore;2;1;543;25;26
41;dottore;1;1;514;26;26
41;rosista;2;1;548;27;26
41;verdismo;2;1;534;28;26
41;verderia;2;1;476;29;26
41;bianchismo;2;1;575;30;26
41;giallenza;2;1;457;31;26
41;rosenza;2;1;409;32;26
41;lotteria;2;0;515;33;26
41;bluabile;2;1;570;34;26
41;blueria;2;1;622;35;26
41;giornalista;1;1;508;36;26
41;elemento;1;1;589;37;26
41;arancionismo;2;1;602;38;26
41;biancomento;2;1;533;39;26
41;giallenza;2;1;483;40;26
41;umorismo;1;1;550;41;26
41;rosezza;2;1;503;42;26
41;verdiere;2;1;559;43;26
41;responsabile;1;1;592;44;26
41;rosista;2;1;573;45;26
41;verdabile;2;1;530;46;26
41;arancionezza;2;1;518;47;26
41;bianchiere;2;1;508;48;26
41;dentista;1;1;589;49;26
41;blumento;2;1;496;50;26
41;emergenza;1;1;530;51;26
41;arancionoso;2;1;549;52;26
41;altezza;1;1;520;53;26
41;gialliere;2;1;542;54;26
41;romanticismo;1;1;545;55;26
41;preoccupazione;1;1;624;56;26
41;intervista;1;1;509;57;26
41;bellezza;1;1;521;58;26
41;arancioniere;2;1;605;59;26
41;rososo;2;1;529;60;26
41;arancionista;2;1;531;61;26
41;arancionetore;2;1;534;62;26
41;cambiamento;1;1;677;63;26
41;musicista;1;1;566;64;26
41;pericoloso;1;1;481;65;26
41;arancioniere;2;1;647;66;26
41;affidabile;1;1;515;67;26
41;adorabile;1;1;630;68;26
41;tradimento;1;1;528;69;26
41;roseria;2;1;583;70;26
41;terrorismo;1;1;611;71;26
41;gialloso;2;1;509;72;26
41;verdoso;2;1;544;73;26
41;verdemento;2;1;629;74;26
41;verdemento;2;1;427;75;26
41;verdetore;2;1;668;76;26
41;bluezza;2;1;529;77;26
41;rososo;2;1;567;78;26
41;giallismo;2;1;562;79;26
41;bianchenza;2;1;499;80;26
41;nervoso;1;1;544;81;26
41;miseria;1;1;533;82;26
41;verdezione;2;1;533;83;26
41;arancionenza;2;1;541;84;26
41;riconoscimento;1;1;634;85;26
41;biancabile;2;1;584;86;26
41;bluzione;2;1;525;87;26
41;giallista;2;1;456;88;26
41;prezioso;1;1;511;89;26
41;biancotore;2;1;484;90;26
41;giallozione;2;1;445;91;26
41;arancionenza;2;1;513;92;26
41;verdabile;2;1;1000;93;26
41;tempismo;1;1;577;94;26
41;differenza;1;1;658;95;26
41;riposo;1;1;538;96;26
41;schifoso;1;1;494;97;26
41;verdezione;2;1;535;98;26
41;rosiere;2;1;575;99;26
41;gialloso;2;1;636;100;26
41;gialleria;2;1;609;101;26
41;bianchiere;2;1;705;102;26
41;cacciatore;1;1;502;103;26
41;verdezza;2;1;492;104;26
41;arancionezione;2;1;565;105;26
41;biancoso;2;1;497;106;26
41;rosabile;2;1;527;107;26
41;potenza;1;1;563;108;26
41;giallismo;2;1;545;109;26
41;bluezza;2;1;481;110;26
41;giallozione;2;1;451;111;26
41;arancionemento;2;1;499;112;26
41;biancotore;2;1;559;113;26
41;bluoso;2;1;564;114;26
41;direttore;2;0;494;115;26
41;situazione;1;1;629;116;26
41;movimento;1;1;485;117;26
41;giallabile;2;1;541;118;26
41;blutore;2;1;526;119;26
41;giallotore;2;1;506;120;26
41;rivista;1;1;542;121;26
41;bluismo;2;1;558;122;26
41;gialleria;2;1;743;123;26
41;bluzione;2;1;548;124;26
41;rosiere;2;1;101;125;26
41;arancioneria;2;1;558;126;26
41;bluenza;2;1;499;127;26
41;arancionoso;2;1;487;128;26
41;esperimento;1;1;575;129;26
41;roseria;2;1;499;130;26
41;rosazione;2;1;643;131;26
41;giallotore;2;1;611;132;26
41;artista;1;1;576;133;26
41;bluiere;2;1;512;134;26
41;verdista;2;1;493;135;26
41;pazienza;2;0;377;136;26
41;arancionabile;2;1;690;137;26
41;biancozione;2;1;535;138;26
41;maniere;1;1;859;139;26
41;arancionezione;2;1;715;140;26
41;arancionetore;2;1;739;141;26
41;organismo;1;1;675;142;26
41;chiacchiere;1;1;602;143;26
41;biancabile;2;1;596;144;26
41;operazione;1;1;545;145;26
41;bluista;2;1;665;146;26
41;mestiere;1;1;561;147;26
41;bianchenza;2;1;694;148;26
41;scegliere;1;1;528;149;26
41;togliere;1;1;604;150;26
41;bianchista;2;1;580;151;26
41;blueria;2;1;588;152;26
41;biancomento;2;1;575;153;26
41;infermiere;1;1;535;154;26
41;giallabile;2;1;584;155;26
41;giallomento;2;1;609;156;26
41;biancoso;2;1;682;157;26
41;rosezza;2;1;615;158;26
41;intelligenza;1;1;567;159;26
41;arancionemento;2;1;728;160;26
41;rosamento;2;1;644;161;26
41;bluabile;2;1;505;162;26
41;investigatore;1;1;636;163;26
41;rosabile;2;1;538;164;26
41;verdismo;2;1;620;165;26
41;bluenza;2;1;446;166;26
41;stazione;1;1;626;167;26
41;verderia;2;1;504;168;26
41;verdenza;2;1;565;169;26
41;attenzione;1;1;738;170;26
41;improbabile;1;1;693;171;26
41;batteria;1;1;586;172;26
41;bluismo;2;1;592;173;26
41;senatore;1;1;751;174;26
41;rosismo;2;1;699;175;26
41;rosatore;2;1;618;176;26
41;bluiere;2;1;560;177;26
41;colazione;1;1;604;178;26
41;blumento;2;1;527;179;26
41;arancionismo;2;1;607;180;26
41;rosamento;2;1;571;181;26
41;verdezza;2;1;586;182;26
41;bluista;2;1;546;183;26
41;instabile;1;1;754;184;26
41;famoso;1;1;715;185;26
41;segreteria;1;1;579;186;26
41;arancionista;2;1;589;187;26
41;verdetore;2;1;728;188;26
41;verdiere;2;1;796;189;26
42;rososo;2;1;953;1;44
42;blumento;2;1;1229;2;44
42;arancionabile;2;1;1247;3;44
42;roseria;2;1;1505;4;44
42;verdoso;2;1;2712;5;44
42;verdenza;2;1;895;6;44
42;probabile;1;1;745;7;44
42;giallabile;2;1;1151;8;44
42;biancabile;2;1;1435;9;44
42;scegliere;1;1;687;10;44
42;verdezza;2;1;991;11;44
42;biancozione;2;1;1531;12;44
42;terrorismo;1;1;782;13;44
42;giornalista;1;1;769;14;44
42;gialleria;2;1;1518;15;44
42;attenzione;1;1;665;16;44
42;verdiere;2;1;808;17;44
42;bluabile;2;1;810;18;44
42;verdismo;2;1;2151;19;44
42;senatore;1;1;685;20;44
42;arancionetore;2;1;1551;21;44
42;blueria;2;1;952;22;44
42;rosazione;2;1;1435;23;44
42;verdezione;2;1;768;24;44
42;rivista;1;1;722;25;44
42;eufemismo;1;1;976;26;44
42;pazienza;1;1;605;27;44
42;bianchiere;2;1;1945;28;44
42;bellezza;1;1;954;29;44
42;verdista;2;1;1265;30;44
42;arancionenza;2;1;1098;31;44
42;gialliere;2;1;2975;32;44
42;intelligenza;1;1;849;33;44
42;arancioniere;2;1;1081;34;44
42;verdezione;2;1;844;35;44
42;giallista;2;1;921;36;44
42;verdismo;2;1;2475;37;44
42;biancabile;2;1;989;38;44
42;rosamento;2;1;1137;39;44
42;gialleria;2;1;1570;40;44
42;giallotore;2;1;1540;41;44
42;verdetore;2;1;1505;42;44
42;verdenza;2;1;1668;43;44
42;arancionemento;2;1;1511;44;44
42;scienza;1;1;659;45;44
42;bianchismo;2;1;1613;46;44
42;movimento;1;1;739;47;44
42;colpevolezza;1;1;851;48;44
42;investigatore;1;1;783;49;44
42;arancionismo;2;1;1027;50;44
42;giallenza;2;1;1179;51;44
42;blutore;2;1;1296;52;44
42;gialliere;2;1;1155;53;44
42;blueria;2;1;947;54;44
42;arancionabile;2;1;959;55;44
42;bluismo;2;1;798;56;44
42;verdabile;2;1;783;57;44
42;gialloso;2;1;853;58;44
42;bianchenza;2;1;885;59;44
42;giallomento;2;1;896;60;44
42;cambiamento;1;1;744;61;44
42;bluiere;2;1;659;62;44
42;miseria;1;1;758;63;44
42;imperatore;1;1;751;64;44
42;cacciatore;1;1;716;65;44
42;bianchista;2;1;1029;66;44
42;arancionista;2;1;930;67;44
42;arancionezione;2;1;1194;68;44
42;bluenza;2;1;738;69;44
42;giallismo;1;0;1000;70;44
42;riposo;1;1;781;71;44
42;bluzione;2;1;678;72;44
42;adorabile;1;1;928;73;44
42;verdiere;2;1;974;74;44
42;organismo;1;1;833;75;44
42;bianchenza;2;1;1136;76;44
42;operazione;1;1;709;77;44
42;batteria;1;1;693;78;44
42;verdemento;2;1;1305;79;44
42;bluista;2;1;684;80;44
42;colazione;1;1;1243;81;44
42;nervoso;1;1;663;82;44
42;lotteria;1;1;622;83;44
42;verdista;1;0;1568;84;44
42;togliere;1;1;846;85;44
42;biancomento;2;1;815;86;44
42;improbabile;1;1;798;87;44
42;instabile;1;1;1569;88;44
42;blumento;2;1;1630;89;44
42;rosismo;2;1;935;90;44
42;arancionezione;2;1;821;91;44
42;giallismo;1;0;1357;92;44
42;famoso;1;1;795;93;44
42;gialloso;2;1;874;94;44
42;direttore;1;1;783;95;44
42;biancotore;2;1;1457;96;44
42;verdabile;2;1;1139;97;44
42;rosista;2;1;985;98;44
42;verderia;2;1;798;99;44
42;bluezza;2;1;751;100;44
42;biancotore;2;1;1016;101;44
42;bianchismo;2;1;1393;102;44
42;dentista;1;1;663;103;44
42;bluiere;2;1;723;104;44
42;emergenza;1;1;698;105;44
42;potenza;1;1;651;106;44
42;arancionezza;2;1;923;107;44
42;giallenza;2;1;1063;108;44
42;biancoso;2;1;769;109;44
42;arancionoso;2;1;688;110;44
42;rosista;2;1;842;111;44
42;materia;1;1;684;112;44
42;arancioneria;2;1;1014;113;44
42;verdetore;2;1;1244;114;44
42;arancionenza;2;1;982;115;44
42;esperimento;1;1;835;116;44
42;giallomento;2;1;1350;117;44
42;affidabile;1;1;672;118;44
42;rosezza;2;1;886;119;44
42;giallotore;2;1;885;120;44
42;rososo;2;1;697;121;44
42;mestiere;1;1;1033;122;44
42;giallabile;2;1;771;123;44
42;bluenza;2;1;720;124;44
42;bianchiere;2;1;1195;125;44
42;stazione;1;1;779;126;44
42;romanticismo;1;1;853;127;44
42;verdezza;2;1;814;128;44
42;dottore;1;1;617;129;44
42;dolcezza;1;1;678;130;44
42;arancionemento;2;1;1119;131;44
42;arancioneria;2;1;1119;132;44
42;rosazione;2;1;708;133;44
42;rosezza;2;1;845;134;44
42;rosabile;2;1;2534;135;44
42;bianchista;2;1;1642;136;44
42;verderia;2;1;827;137;44
42;rosiere;2;1;760;138;44
42;bluezza;2;1;797;139;44
42;altezza;1;1;722;140;44
42;bluabile;2;1;633;141;44
42;chiacchiere;1;1;2072;142;44
42;rosenza;2;1;877;143;44
42;arancionista;2;1;786;144;44
42;arancioniere;2;1;938;145;44
42;giallozione;2;1;938;146;44
42;rosatore;2;1;887;147;44
42;tempismo;1;1;664;148;44
42;arancionoso;2;1;765;149;44
42;biancomento;2;1;1395;150;44
42;segreteria;1;1;713;151;44
42;rosabile;2;1;1239;152;44
42;arancionezza;2;1;798;153;44
42;bluista;2;1;711;154;44
42;bluoso;2;1;689;155;44
42;bluzione;2;1;820;156;44
42;verdemento;2;1;3481;157;44
42;preoccupazione;1;1;715;158;44
42;riconoscimento;1;1;1379;159;44
42;giallozione;2;1;824;160;44
42;biancoso;2;1;870;161;44
42;situazione;1;1;641;162;44
42;responsabile;1;1;793;163;44
42;biancozione;2;1;799;164;44
42;rosismo;2;1;624;165;44
42;arancionetore;2;1;1093;166;44
42;rosenza;2;1;649;167;44
42;roseria;2;1;795;168;44
42;elemento;1;1;615;169;44
42;tradimento;1;1;679;170;44
42;giallista;2;1;666;171;44
42;artista;1;1;763;172;44
42;bluoso;2;1;731;173;44
42;pericoloso;1;1;658;174;44
42;rosamento;2;1;726;175;44
42;schifoso;1;1;808;176;44
42;blutore;2;1;874;177;44
42;rosatore;2;1;717;178;44
42;musicista;1;1;700;179;44
42;bluismo;2;1;845;180;44
42;arancionismo;2;1;885;181;44
42;maniere;1;1;764;182;44
42;umorismo;1;1;703;183;44
42;infermiere;1;1;705;184;44
42;verdoso;2;1;823;185;44
42;prezioso;1;1;683;186;44
42;differenza;1;1;629;187;44
42;intervista;1;1;625;188;44
42;rosiere;2;1;789;189;44
43;bluabile;2;1;776;1;48
43;rosiere;2;1;898;2;48
43;bellezza;1;1;673;3;48
43;nervoso;1;1;748;4;48
43;roseria;2;1;1152;5;48
43;giallomento;2;1;1344;6;48
43;chiacchiere;1;1;1127;7;48
43;verdetore;2;1;1188;8;48
43;verdiere;2;1;1275;9;48
43;arancionabile;2;1;1385;10;48
43;biancozione;2;1;1446;11;48
43;rosenza;2;1;1065;12;48
43;giallabile;2;1;1291;13;48
43;giallabile;2;1;1380;14;48
43;verdabile;2;1;1362;15;48
43;eufemismo;1;1;1038;16;48
43;rososo;2;1;1114;17;48
43;altezza;1;1;935;18;48
43;bluoso;2;1;901;19;48
43;arancionenza;2;1;1077;20;48
43;verdista;2;1;769;21;48
43;blumento;2;1;964;22;48
43;blutore;2;1;997;23;48
43;rosazione;2;1;1751;24;48
43;biancabile;2;1;1051;25;48
43;arancionemento;2;1;1479;26;48
43;attenzione;1;1;803;27;48
43;instabile;1;1;1013;28;48
43;verdemento;2;1;1392;29;48
43;verdezza;2;1;1249;30;48
43;arancionismo;2;1;1293;31;48
43;imperatore;1;1;1116;32;48
43;verdezione;2;1;938;33;48
43;schifoso;1;1;712;34;48
43;cacciatore;1;1;756;35;48
43;arancionezione;2;1;1049;36;48
43;biancozione;2;1;894;37;48
43;rosismo;2;1;816;38;48
43;rosabile;1;0;1894;39;48
43;blueria;2;1;891;40;48
43;gialleria;2;1;1203;41;48
43;verderia;2;1;970;42;48
43;situazione;1;1;957;43;48
43;verdismo;2;1;907;44;48
43;bluenza;2;1;737;45;48
43;blutore;2;1;676;46;48
43;rosamento;2;1;1769;47;48
43;elemento;1;1;754;48;48
43;verdezza;2;1;1282;49;48
43;giallista;1;0;1419;50;48
43;tempismo;1;1;890;51;48
43;arancioniere;2;1;1027;52;48
43;bluismo;2;1;964;53;48
43;bluista;2;1;759;54;48
43;organismo;1;1;864;55;48
43;riconoscimento;1;1;1040;56;48
43;giallismo;2;1;3091;57;48
43;mestiere;1;1;916;58;48
43;biancomento;2;1;1111;59;48
43;bluezza;2;1;886;60;48
43;operazione;1;1;909;61;48
43;bluabile;2;1;1061;62;48
43;pericoloso;1;1;831;63;48
43;colpevolezza;1;1;867;64;48
43;bianchismo;2;1;840;65;48
43;arancioneria;2;1;977;66;48
43;arancionabile;2;1;834;67;48
43;gialloso;2;1;1094;68;48
43;biancomento;2;1;748;69;48
43;arancionista;2;1;827;70;48
43;arancionoso;2;1;1002;71;48
43;giallenza;2;1;1008;72;48
43;gialliere;2;1;779;73;48
43;rosatore;2;1;783;74;48
43;arancioneria;2;1;728;75;48
43;arancionetore;2;1;893;76;48
43;rosezza;2;1;750;77;48
43;probabile;1;1;815;78;48
43;emergenza;1;1;887;79;48
43;giallismo;2;1;2010;80;48
43;blueria;2;1;735;81;48
43;materia;1;1;697;82;48
43;biancabile;2;1;763;83;48
43;intervista;1;1;601;84;48
43;verdismo;2;1;754;85;48
43;verdenza;2;1;778;86;48
43;verdenza;2;1;931;87;48
43;affidabile;1;1;722;88;48
43;romanticismo;1;1;883;89;48
43;rivista;1;1;676;90;48
43;umorismo;1;1;663;91;48
43;bluismo;2;1;716;92;48
43;verdetore;2;1;792;93;48
43;giallomento;2;1;1259;94;48
43;movimento;1;1;776;95;48
43;terrorismo;1;1;853;96;48
43;gialleria;2;1;764;97;48
43;verdemento;2;1;824;98;48
43;verderia;2;1;703;99;48
43;rosezza;2;1;638;100;48
43;bluiere;2;1;726;101;48
43;adorabile;1;1;783;102;48
43;togliere;1;1;642;103;48
43;arancionista;2;1;777;104;48
43;verdista;2;1;721;105;48
43;arancionismo;2;1;790;106;48
43;arancioniere;2;1;960;107;48
43;giallotore;2;1;791;108;48
43;arancionemento;2;1;802;109;48
43;cambiamento;1;1;654;110;48
43;rosenza;2;1;649;111;48
43;differenza;1;1;769;112;48
43;roseria;2;1;638;113;48
43;biancotore;2;1;670;114;48
43;senatore;1;1;654;115;48
43;improbabile;1;1;692;116;48
43;bluzione;2;1;590;117;48
43;bianchismo;2;1;604;118;48
43;giallista;1;0;832;119;48
43;blumento;2;1;694;120;48
43;verdoso;2;1;645;121;48
43;bianchenza;2;1;742;122;48
43;arancionoso;2;1;703;123;48
43;verdezione;2;1;736;124;48
43;giallozione;2;1;1067;125;48
43;musicista;1;1;734;126;48
43;lotteria;1;1;734;127;48
43;rosazione;2;1;625;128;48
43;rosista;2;1;1914;129;48
43;potenza;1;1;730;130;48
43;arancionenza;2;1;742;131;48
43;intelligenza;1;1;907;132;48
43;gialliere;2;1;1773;133;48
43;bianchiere;2;1;1419;134;48
43;bluista;2;1;599;135;48
43;maniere;1;1;666;136;48
43;biancoso;2;1;711;137;48
43;preoccupazione;1;1;738;138;48
43;dentista;1;1;589;139;48
43;stazione;1;1;738;140;48
43;investigatore;1;1;817;141;48
43;famoso;1;1;801;142;48
43;bluezza;2;1;662;143;48
43;rosiere;2;1;1040;144;48
43;miseria;1;1;634;145;48
43;tradimento;1;1;742;146;48
43;dottore;1;1;574;147;48
43;bluoso;2;1;636;148;48
43;gialloso;2;1;657;149;48
43;arancionezza;2;1;776;150;48
43;rosamento;2;1;844;151;48
43;infermiere;1;1;647;152;48
43;giallozione;2;1;711;153;48
43;riposo;1;1;623;154;48
43;prezioso;1;1;523;155;48
43;verdabile;2;1;707;156;48
43;direttore;1;1;759;157;48
43;rosabile;2;1;659;158;48
43;giallotore;2;1;846;159;48
43;biancotore;2;1;720;160;48
43;arancionezione;2;1;795;161;48
43;scienza;1;1;603;162;48
43;segreteria;1;1;752;163;48
43;colazione;1;1;647;164;48
43;rosatore;2;1;635;165;48
43;giornalista;1;1;693;166;48
43;artista;1;1;534;167;48
43;scegliere;1;1;613;168;48
43;pazienza;1;1;581;169;48
43;bluiere;2;1;590;170;48
43;bianchenza;2;1;780;171;48
43;bianchista;2;1;773;172;48
43;bluzione;2;1;627;173;48
43;biancoso;2;1;580;174;48
43;giallenza;2;1;630;175;48
43;esperimento;1;1;621;176;48
43;dolcezza;1;1;708;177;48
43;bianchiere;2;1;782;178;48
43;verdiere;2;1;709;179;48
43;rosista;2;1;576;180;48
43;rosismo;2;1;602;181;48
43;batteria;1;1;547;182;48
43;bluenza;2;1;617;183;48
43;arancionezza;2;1;633;184;48
43;verdoso;2;1;630;185;48
43;rososo;2;1;507;186;48
43;arancionetore;2;1;570;187;48
43;responsabile;1;1;605;188;48
43;bianchista;2;1;629;189;48
44;affidabile;1;1;785;1;26
44;bianchismo;2;1;1569;2;26
44;differenza;1;1;986;3;26
44;gialliere;2;1;1603;4;26
44;verdenza;2;1;1428;5;26
44;eufemismo;1;1;859;6;26
44;arancionezione;2;1;1456;7;26
44;verdemento;2;1;1346;8;26
44;esperimento;1;1;1152;9;26
44;famoso;1;1;1642;10;26
44;giornalista;1;1;639;11;26
44;verdista;2;1;805;12;26
44;gialliere;2;1;1217;13;26
44;maniere;1;1;1258;14;26
44;rosazione;2;1;981;15;26
44;blutore;2;1;986;16;26
44;schifoso;1;1;939;17;26
44;verdabile;2;1;936;18;26
44;rosista;2;1;786;19;26
44;bluoso;2;1;682;20;26
44;attenzione;1;1;1315;21;26
44;tempismo;1;1;1541;22;26
44;responsabile;1;1;884;23;26
44;gialloso;2;1;795;24;26
44;arancionismo;2;1;1023;25;26
44;arancionenza;2;1;735;26;26
44;organismo;1;1;1498;27;26
44;verdista;2;1;1304;28;26
44;cacciatore;1;1;894;29;26
44;giallenza;2;1;734;30;26
44;direttore;1;1;858;31;26
44;arancioniere;2;1;763;32;26
44;blutore;2;1;637;33;26
44;terrorismo;2;0;969;34;26
44;rosiere;2;1;914;35;26
44;biancozione;2;1;953;36;26
44;verdismo;2;1;688;37;26
44;blumento;2;1;689;38;26
44;gialloso;2;1;567;39;26
44;bellezza;1;1;653;40;26
44;lotteria;1;1;596;41;26
44;nervoso;1;1;643;42;26
44;riposo;1;1;664;43;26
44;adorabile;1;1;931;44;26
44;bluezza;2;1;902;45;26
44;bluista;2;1;898;46;26
44;bluista;2;1;724;47;26
44;situazione;1;1;588;48;26
44;bianchenza;2;1;840;49;26
44;miseria;1;1;729;50;26
44;giallomento;2;1;814;51;26
44;biancabile;2;1;878;52;26
44;bluezza;2;1;804;53;26
44;rososo;2;1;710;54;26
44;tradimento;1;1;775;55;26
44;verdoso;2;1;651;56;26
44;arancionetore;2;1;759;57;26
44;rosismo;2;1;1177;58;26
44;rosenza;2;1;594;59;26
44;verdismo;2;1;568;60;26
44;arancionetore;2;1;686;61;26
44;biancoso;2;1;601;62;26
44;biancotore;2;1;806;63;26
44;verdezza;2;1;696;64;26
44;rososo;2;1;459;65;26
44;verdetore;2;1;909;66;26
44;verdezza;2;1;821;67;26
44;arancioneria;2;1;683;68;26
44;artista;1;1;802;69;26
44;bluzione;2;1;648;70;26
44;rosamento;2;1;1090;71;26
44;roseria;2;1;3727;72;26
44;intelligenza;1;1;767;73;26
44;bluiere;2;1;2889;74;26
44;pazienza;1;1;675;75;26
44;verderia;2;1;608;76;26
44;rosiere;2;1;456;77;26
44;blueria;2;1;465;78;26
44;bianchiere;2;1;798;79;26
44;verdetore;2;1;897;80;26
44;arancionezza;2;1;630;81;26
44;chiacchiere;1;1;1108;82;26
44;biancoso;2;1;554;83;26
44;verdabile;2;1;715;84;26
44;musicista;1;1;820;85;26
44;segreteria;1;1;752;86;26
44;giallotore;2;1;603;87;26
44;rosezza;2;1;639;88;26
44;arancionista;2;1;657;89;26
44;giallotore;2;1;566;90;26
44;giallozione;2;1;674;91;26
44;giallismo;2;1;739;92;26
44;rosismo;2;1;819;93;26
44;rosista;2;1;994;94;26
44;colazione;1;1;657;95;26
44;rosatore;2;1;531;96;26
44;roseria;2;1;530;97;26
44;arancionabile;2;1;563;98;26
44;verdiere;2;1;1088;99;26
44;arancionemento;2;1;661;100;26
44;scegliere;1;1;626;101;26
44;bluabile;2;1;596;102;26
44;bianchismo;2;1;637;103;26
44;bluiere;2;1;806;104;26
44;verderia;2;1;938;105;26
44;verdenza;2;1;877;106;26
44;arancionoso;2;1;512;107;26
44;rosabile;2;1;491;108;26
44;bianchista;2;1;496;109;26
44;arancionista;2;1;486;110;26
44;gialleria;2;1;473;111;26
44;blumento;2;1;517;112;26
44;rosatore;2;1;473;113;26
44;probabile;1;1;606;114;26
44;bianchista;2;1;587;115;26
44;arancionenza;2;1;592;116;26
44;biancozione;2;1;532;117;26
44;scienza;2;0;471;118;26
44;rivista;1;1;685;119;26
44;giallozione;2;1;605;120;26
44;verdiere;2;1;484;121;26
44;giallista;2;1;505;122;26
44;movimento;1;1;686;123;26
44;giallismo;2;1;530;124;26
44;riconoscimento;1;1;675;125;26
44;biancabile;2;1;540;126;26
44;togliere;1;1;695;127;26
44;cambiamento;1;1;586;128;26
44;bluismo;2;1;569;129;26
44;rosamento;2;1;587;130;26
44;umorismo;1;1;931;131;26
44;arancionemento;2;1;724;132;26
44;arancionabile;2;1;905;133;26
44;giallabile;2;1;743;134;26
44;batteria;1;1;662;135;26
44;dottore;1;1;582;136;26
44;materia;1;1;673;137;26
44;verdezione;2;1;622;138;26
44;arancionezione;2;1;527;139;26
44;bianchiere;2;1;607;140;26
44;instabile;1;1;720;141;26
44;intervista;1;1;798;142;26
44;stazione;1;1;666;143;26
44;rosezza;2;1;644;144;26
44;infermiere;1;1;727;145;26
44;biancotore;2;1;858;146;26
44;bluenza;2;1;653;147;26
44;investigatore;1;1;765;148;26
44;verdoso;2;1;853;149;26
44;dolcezza;1;1;671;150;26
44;giallomento;2;1;826;151;26
44;arancionoso;2;1;825;152;26
44;biancomento;2;1;983;153;26
44;preoccupazione;2;0;1837;154;26
44;bluzione;2;1;619;155;26
44;bluoso;2;1;497;156;26
44;senatore;1;1;751;157;26
44;giallista;2;1;569;158;26
44;imperatore;1;1;634;159;26
44;emergenza;1;1;572;160;26
44;rosenza;2;1;751;161;26
44;colpevolezza;1;1;813;162;26
44;arancionismo;2;1;594;163;26
44;bianchenza;2;1;541;164;26
44;verdezione;2;1;480;165;26
44;elemento;1;1;650;166;26
44;improbabile;1;1;524;167;26
44;giallenza;2;1;576;168;26
44;bluenza;2;1;583;169;26
44;giallabile;2;1;627;170;26
44;verdemento;2;1;805;171;26
44;potenza;1;1;780;172;26
44;gialleria;2;1;1091;173;26
44;blueria;2;1;598;174;26
44;pericoloso;1;1;671;175;26
44;romanticismo;1;1;917;176;26
44;biancomento;2;1;641;177;26
44;arancionezza;2;1;597;178;26
44;operazione;1;1;678;179;26
44;rosazione;2;1;712;180;26
44;bluabile;2;1;637;181;26
44;prezioso;1;1;561;182;26
44;dentista;1;1;596;183;26
44;altezza;1;1;814;184;26
44;arancioneria;2;1;587;185;26
44;arancioniere;2;1;557;186;26
44;bluismo;2;1;552;187;26
44;rosabile;2;1;587;188;26
44;mestiere;1;1;679;189;26
45;verdista;1;0;1275;1;29
45;differenza;1;1;734;2;29
45;biancozione;2;1;1148;3;29
45;affidabile;1;1;971;4;29
45;arancionenza;2;1;976;5;29
45;rosamento;2;1;1003;6;29
45;blumento;2;1;1127;7;29
45;bluismo;2;1;845;8;29
45;gialleria;2;1;2067;9;29
45;biancotore;2;1;1582;10;29
45;rosazione;2;1;1198;11;29
45;verdezza;2;1;1618;12;29
45;arancioniere;2;1;841;13;29
45;giallomento;2;1;1566;14;29
45;improbabile;1;1;718;15;29
45;blutore;2;1;799;16;29
45;bluezza;2;1;765;17;29
45;nervoso;1;1;942;18;29
45;rosismo;2;1;929;19;29
45;rosenza;2;1;1274;20;29
45;blumento;2;1;554;21;29
45;arancioneria;2;1;680;22;29
45;arancionoso;2;1;923;23;29
45;bluzione;2;1;551;24;29
45;giallabile;2;1;910;25;29
45;blutore;2;1;559;26;29
45;potenza;1;1;642;27;29
45;investigatore;1;1;922;28;29
45;dottore;1;1;477;29;29
45;gialleria;2;1;674;30;29
45;schifoso;1;1;626;31;29
45;maniere;1;1;765;32;29
45;colpevolezza;1;1;798;33;29
45;giallismo;2;1;661;34;29
45;verdismo;2;1;1996;35;29
45;arancionismo;2;1;702;36;29
45;altezza;1;1;740;37;29
45;rosista;2;1;681;38;29
45;intervista;1;1;680;39;29
